event	subject	cell_type	primer	spliced_umis
Gria2	D_3	EX_cerebellum_granule	poly(dT)	2
Gria2	D_3	EX_cortical	poly(dT)	10
Gria2	D_3	EX_cortical	random hexamer	3
Gria2	D_3	EX_hippocampus_granule	poly(dT)	1
Gria2	D_3	EX_hippocampus_pyramidal	random hexamer	1
Gria2	D_3	EX_thalamus	poly(dT)	1
Gria2	D_3	INH_medium_spiny	poly(dT)	11
Gria2	D_3	INH_medium_spiny	random hexamer	1
Gria2	D_3	INH_midbrain	poly(dT)	1
Gria2	D_3	INH_midbrain	random hexamer	3
Gria2	D_3	INH_migrating_interneuron	random hexamer	1
Gria2	D_4	ASC	poly(dT)	6
Gria2	D_4	ASC	random hexamer	3
Gria2	D_4	EX_cerebellum_granule	poly(dT)	1
Gria2	D_4	EX_cortical	poly(dT)	21
Gria2	D_4	EX_cortical	random hexamer	17
Gria2	D_4	EX_hippocampus_granule	poly(dT)	2
Gria2	D_4	EX_hippocampus_granule	random hexamer	1
Gria2	D_4	EX_hippocampus_pyramidal	poly(dT)	1
Gria2	D_4	INH_medium_spiny	random hexamer	1
Gria2	D_4	INH_midbrain	poly(dT)	4
Gria2	D_4	INH_midbrain	random hexamer	1
Gria2	D_4	INH_migrating_interneuron	poly(dT)	11
Gria2	D_4	INH_migrating_interneuron	random hexamer	14
Gria2	D_5	ASC	poly(dT)	1
Gria2	D_5	ASC	random hexamer	1
Gria2	D_5	EX_cerebellum_granule	random hexamer	2
Gria2	D_5	EX_cortical	poly(dT)	11
Gria2	D_5	EX_cortical	random hexamer	10
Gria2	D_5	EX_thalamus	poly(dT)	1
Gria2	D_5	EX_thalamus	random hexamer	1
Gria2	D_5	INH_medium_spiny	poly(dT)	1
Gria2	D_5	INH_medium_spiny	random hexamer	3
Gria2	D_5	INH_midbrain	poly(dT)	5
Gria2	D_5	INH_midbrain	random hexamer	3
Gria2	D_5	INH_migrating_interneuron	poly(dT)	3
Gria2	D_5	INH_migrating_interneuron	random hexamer	2
Gria2	D_6	ASC	poly(dT)	9
Gria2	D_6	ASC	random hexamer	9
Gria2	D_6	EX_cerebellum_granule	poly(dT)	2
Gria2	D_6	EX_cerebellum_granule	random hexamer	5
Gria2	D_6	EX_cortical	poly(dT)	14
Gria2	D_6	EX_cortical	random hexamer	36
Gria2	D_6	EX_hippocampus_granule	random hexamer	1
Gria2	D_6	EX_hippocampus_pyramidal	random hexamer	10
Gria2	D_6	EX_thalamus	poly(dT)	1
Gria2	D_6	EX_thalamus	random hexamer	3
Gria2	D_6	INH_medium_spiny	poly(dT)	13
Gria2	D_6	INH_medium_spiny	random hexamer	14
Gria2	D_6	INH_midbrain	poly(dT)	3
Gria2	D_6	INH_midbrain	random hexamer	11
Gria2	D_6	INH_migrating_interneuron	poly(dT)	7
Gria2	D_6	INH_migrating_interneuron	random hexamer	6
Gria2	D_7	ASC	random hexamer	2
Gria2	D_7	EX_cerebellum_granule	random hexamer	1
Gria2	D_7	EX_cortical	poly(dT)	9
Gria2	D_7	EX_cortical	random hexamer	21
Gria2	D_7	EX_hippocampus_granule	random hexamer	4
Gria2	D_7	INH_midbrain	random hexamer	1
Gria2	D_7	ODC	poly(dT)	1
Gria2	D_8	ASC	poly(dT)	2
Gria2	D_8	ASC	random hexamer	1
Gria2	D_8	EX_cerebellum_granule	poly(dT)	4
Gria2	D_8	EX_cortical	poly(dT)	56
Gria2	D_8	EX_cortical	random hexamer	60
Gria2	D_8	EX_hippocampus_granule	poly(dT)	1
Gria2	D_8	EX_hippocampus_granule	random hexamer	3
Gria2	D_8	EX_hippocampus_pyramidal	poly(dT)	14
Gria2	D_8	EX_hippocampus_pyramidal	random hexamer	7
Gria2	D_8	EX_thalamus	poly(dT)	3
Gria2	D_8	INH_medium_spiny	poly(dT)	11
Gria2	D_8	INH_medium_spiny	random hexamer	13
Gria2	D_8	INH_midbrain	poly(dT)	16
Gria2	D_8	INH_midbrain	random hexamer	10
Gria2	D_8	INH_migrating_interneuron	poly(dT)	27
Gria2	D_8	INH_migrating_interneuron	random hexamer	12
Gria2	D_8	ODC	poly(dT)	4
Gria2	D_8	ODC	random hexamer	3
Gria2	E_1	ASC	poly(dT)	8
Gria2	E_1	ASC	random hexamer	7
Gria2	E_1	EX_cerebellum_granule	poly(dT)	2
Gria2	E_1	EX_cortical	poly(dT)	23
Gria2	E_1	EX_cortical	random hexamer	48
Gria2	E_1	EX_hippocampus_granule	poly(dT)	6
Gria2	E_1	EX_hippocampus_granule	random hexamer	11
Gria2	E_1	EX_hippocampus_pyramidal	random hexamer	4
Gria2	E_1	EX_thalamus	random hexamer	3
Gria2	E_1	INH_medium_spiny	poly(dT)	3
Gria2	E_1	INH_medium_spiny	random hexamer	17
Gria2	E_1	INH_midbrain	poly(dT)	4
Gria2	E_1	INH_midbrain	random hexamer	2
Gria2	E_1	INH_migrating_interneuron	poly(dT)	12
Gria2	E_1	INH_migrating_interneuron	random hexamer	16
Gria2	E_1	ODC	poly(dT)	3
Gria2	E_2	ASC	random hexamer	1
Gria2	E_2	EX_cerebellum_granule	poly(dT)	1
Gria2	E_2	EX_cerebellum_granule	random hexamer	1
Gria2	E_2	EX_cortical	poly(dT)	8
Gria2	E_2	EX_cortical	random hexamer	7
Gria2	E_2	EX_thalamus	poly(dT)	3
Gria2	E_2	INH_midbrain	poly(dT)	2
Gria2	E_2	INH_midbrain	random hexamer	1
Gria2	E_2	INH_migrating_interneuron	poly(dT)	15
Gria2	E_2	INH_migrating_interneuron	random hexamer	11
Gria2	E_2	ODC	random hexamer	4
Gria2	E_3	ASC	poly(dT)	11
Gria2	E_3	ASC	random hexamer	8
Gria2	E_3	EX_cerebellum_granule	poly(dT)	2
Gria2	E_3	EX_cerebellum_granule	random hexamer	4
Gria2	E_3	EX_cortical	poly(dT)	28
Gria2	E_3	EX_cortical	random hexamer	51
Gria2	E_3	EX_hippocampus_granule	poly(dT)	2
Gria2	E_3	EX_hippocampus_granule	random hexamer	4
Gria2	E_3	EX_hippocampus_pyramidal	poly(dT)	3
Gria2	E_3	EX_hippocampus_pyramidal	random hexamer	3
Gria2	E_3	EX_thalamus	random hexamer	1
Gria2	E_3	INH_medium_spiny	poly(dT)	1
Gria2	E_3	INH_medium_spiny	random hexamer	13
Gria2	E_3	INH_midbrain	poly(dT)	4
Gria2	E_3	INH_midbrain	random hexamer	9
Gria2	E_3	INH_migrating_interneuron	poly(dT)	8
Gria2	E_3	INH_migrating_interneuron	random hexamer	4
Gria2	E_3	ODC	poly(dT)	1
Gria2	E_3	ODC	random hexamer	1
Gria2	E_4	ASC	poly(dT)	1
Gria2	E_4	ASC	random hexamer	1
Gria2	E_4	EX_cortical	poly(dT)	1
Gria2	E_4	EX_cortical	random hexamer	12
Gria2	E_4	EX_hippocampus_pyramidal	poly(dT)	1
Gria2	E_4	EX_hippocampus_pyramidal	random hexamer	2
Gria2	E_4	INH_medium_spiny	random hexamer	2
Gria2	E_4	INH_migrating_interneuron	poly(dT)	1
Gria2	E_5	ASC	poly(dT)	16
Gria2	E_5	ASC	random hexamer	4
Gria2	E_5	EX_cerebellum_granule	poly(dT)	6
Gria2	E_5	EX_cerebellum_granule	random hexamer	2
Gria2	E_5	EX_cortical	poly(dT)	151
Gria2	E_5	EX_cortical	random hexamer	24
Gria2	E_5	EX_hippocampus_granule	poly(dT)	20
Gria2	E_5	EX_hippocampus_granule	random hexamer	2
Gria2	E_5	EX_hippocampus_pyramidal	poly(dT)	4
Gria2	E_5	EX_hippocampus_pyramidal	random hexamer	1
Gria2	E_5	EX_thalamus	poly(dT)	2
Gria2	E_5	INH_medium_spiny	poly(dT)	98
Gria2	E_5	INH_medium_spiny	random hexamer	10
Gria2	E_5	INH_midbrain	poly(dT)	10
Gria2	E_5	INH_midbrain	random hexamer	1
Gria2	E_5	INH_migrating_interneuron	poly(dT)	32
Gria2	E_5	INH_migrating_interneuron	random hexamer	1
Gria2	E_5	ODC	poly(dT)	3
Gria2	E_6	ASC	poly(dT)	4
Gria2	E_6	ASC	random hexamer	2
Gria2	E_6	EX_cortical	poly(dT)	11
Gria2	E_6	EX_cortical	random hexamer	16
Gria2	E_6	EX_hippocampus_pyramidal	random hexamer	1
Gria2	E_6	INH_medium_spiny	poly(dT)	1
Gria2	E_6	INH_medium_spiny	random hexamer	1
Gria2	E_6	INH_migrating_interneuron	poly(dT)	2
Gria2	E_6	INH_migrating_interneuron	random hexamer	4
Gria2	E_7	ASC	poly(dT)	7
Gria2	E_7	EX_cerebellum_granule	poly(dT)	1
Gria2	E_7	EX_cerebellum_granule	random hexamer	1
Gria2	E_7	EX_cortical	poly(dT)	4
Gria2	E_7	EX_cortical	random hexamer	5
Gria2	E_7	INH_medium_spiny	random hexamer	1
Gria2	E_7	INH_midbrain	random hexamer	3
Gria2	E_7	INH_migrating_interneuron	poly(dT)	3
Gria2	E_7	INH_migrating_interneuron	random hexamer	1
Gria2	E_7	ODC	poly(dT)	1
Gria2	E_8	ASC	poly(dT)	11
Gria2	E_8	EX_cerebellum_granule	poly(dT)	7
Gria2	E_8	EX_cerebellum_granule	random hexamer	5
Gria2	E_8	EX_cortical	poly(dT)	40
Gria2	E_8	EX_cortical	random hexamer	15
Gria2	E_8	EX_hippocampus_granule	random hexamer	2
Gria2	E_8	EX_hippocampus_pyramidal	random hexamer	1
Gria2	E_8	EX_thalamus	random hexamer	4
Gria2	E_8	INH_medium_spiny	poly(dT)	2
Gria2	E_8	INH_medium_spiny	random hexamer	4
Gria2	E_8	INH_midbrain	poly(dT)	4
Gria2	E_8	INH_midbrain	random hexamer	8
Gria2	E_8	INH_migrating_interneuron	poly(dT)	18
Gria2	E_8	INH_migrating_interneuron	random hexamer	5
Gria2	E_8	ODC	poly(dT)	1
Gria2	F_1	ASC	poly(dT)	2
Gria2	F_1	ASC	random hexamer	3
Gria2	F_1	EX_cerebellum_granule	random hexamer	2
Gria2	F_1	EX_cortical	poly(dT)	8
Gria2	F_1	EX_cortical	random hexamer	48
Gria2	F_1	EX_hippocampus_granule	poly(dT)	1
Gria2	F_1	EX_hippocampus_granule	random hexamer	8
Gria2	F_1	EX_hippocampus_pyramidal	random hexamer	3
Gria2	F_1	EX_thalamus	random hexamer	2
Gria2	F_1	INH_medium_spiny	poly(dT)	2
Gria2	F_1	INH_medium_spiny	random hexamer	26
Gria2	F_1	INH_midbrain	poly(dT)	1
Gria2	F_1	INH_midbrain	random hexamer	7
Gria2	F_1	INH_migrating_interneuron	poly(dT)	3
Gria2	F_1	INH_migrating_interneuron	random hexamer	16
Gria2	F_1	ODC	random hexamer	3
Gria2	F_2	ASC	poly(dT)	5
Gria2	F_2	ASC	random hexamer	6
Gria2	F_2	EX_cerebellum_granule	poly(dT)	8
Gria2	F_2	EX_cerebellum_granule	random hexamer	9
Gria2	F_2	EX_cortical	poly(dT)	27
Gria2	F_2	EX_cortical	random hexamer	42
Gria2	F_2	EX_hippocampus_granule	poly(dT)	1
Gria2	F_2	EX_hippocampus_granule	random hexamer	6
Gria2	F_2	EX_hippocampus_pyramidal	poly(dT)	5
Gria2	F_2	EX_hippocampus_pyramidal	random hexamer	1
Gria2	F_2	INH_medium_spiny	poly(dT)	10
Gria2	F_2	INH_medium_spiny	random hexamer	9
Gria2	F_2	INH_midbrain	poly(dT)	3
Gria2	F_2	INH_midbrain	random hexamer	2
Gria2	F_2	INH_migrating_interneuron	poly(dT)	6
Gria2	F_2	INH_migrating_interneuron	random hexamer	7
Gria2	F_2	ODC	poly(dT)	2
Gria2	F_2	ODC	random hexamer	1
Gria2	F_3	ASC	poly(dT)	2
Gria2	F_3	ASC	random hexamer	5
Gria2	F_3	EX_cerebellum_granule	random hexamer	2
Gria2	F_3	EX_cortical	poly(dT)	1
Gria2	F_3	EX_cortical	random hexamer	13
Gria2	F_3	EX_hippocampus_granule	random hexamer	3
Gria2	F_3	EX_hippocampus_pyramidal	random hexamer	2
Gria2	F_3	INH_medium_spiny	poly(dT)	2
Gria2	F_3	INH_medium_spiny	random hexamer	3
Gria2	F_3	INH_midbrain	random hexamer	2
Gria2	F_3	INH_migrating_interneuron	poly(dT)	1
Gria2	F_3	INH_migrating_interneuron	random hexamer	14
Gria2	F_3	ODC	random hexamer	1
Gria2	F_4	ASC	poly(dT)	4
Gria2	F_4	ASC	random hexamer	16
Gria2	F_4	EX_cerebellum_granule	poly(dT)	3
Gria2	F_4	EX_cerebellum_granule	random hexamer	19
Gria2	F_4	EX_cortical	poly(dT)	5
Gria2	F_4	EX_cortical	random hexamer	21
Gria2	F_4	EX_hippocampus_granule	random hexamer	3
Gria2	F_4	EX_hippocampus_pyramidal	random hexamer	4
Gria2	F_4	EX_thalamus	random hexamer	1
Gria2	F_4	INH_medium_spiny	poly(dT)	1
Gria2	F_4	INH_medium_spiny	random hexamer	16
Gria2	F_4	INH_midbrain	poly(dT)	1
Gria2	F_4	INH_midbrain	random hexamer	16
Gria2	F_4	INH_migrating_interneuron	poly(dT)	10
Gria2	F_4	INH_migrating_interneuron	random hexamer	26
Gria2	F_4	ODC	poly(dT)	1
Gria2	F_4	ODC	random hexamer	1
Gria2	F_5	ASC	poly(dT)	5
Gria2	F_5	ASC	random hexamer	3
Gria2	F_5	EX_cerebellum_granule	poly(dT)	3
Gria2	F_5	EX_cerebellum_granule	random hexamer	5
Gria2	F_5	EX_cortical	poly(dT)	15
Gria2	F_5	EX_cortical	random hexamer	23
Gria2	F_5	EX_hippocampus_granule	poly(dT)	2
Gria2	F_5	EX_hippocampus_pyramidal	poly(dT)	6
Gria2	F_5	EX_hippocampus_pyramidal	random hexamer	2
Gria2	F_5	EX_thalamus	random hexamer	11
Gria2	F_5	INH_medium_spiny	poly(dT)	4
Gria2	F_5	INH_midbrain	random hexamer	3
Gria2	F_5	INH_migrating_interneuron	poly(dT)	14
Gria2	F_5	INH_migrating_interneuron	random hexamer	12
Gria2	F_5	ODC	random hexamer	1
Gria2	F_6	ASC	poly(dT)	2
Gria2	F_6	ASC	random hexamer	6
Gria2	F_6	EX_cerebellum_granule	random hexamer	1
Gria2	F_6	EX_cortical	poly(dT)	18
Gria2	F_6	EX_cortical	random hexamer	14
Gria2	F_6	EX_hippocampus_granule	random hexamer	2
Gria2	F_6	EX_hippocampus_pyramidal	poly(dT)	6
Gria2	F_6	EX_hippocampus_pyramidal	random hexamer	3
Gria2	F_6	INH_medium_spiny	poly(dT)	2
Gria2	F_6	INH_medium_spiny	random hexamer	3
Gria2	F_6	INH_midbrain	poly(dT)	1
Gria2	F_6	INH_midbrain	random hexamer	1
Gria2	F_6	INH_migrating_interneuron	poly(dT)	2
Gria2	F_6	INH_migrating_interneuron	random hexamer	4
Gria2	F_7	ASC	poly(dT)	6
Gria2	F_7	ASC	random hexamer	20
Gria2	F_7	EX_cerebellum_granule	poly(dT)	3
Gria2	F_7	EX_cerebellum_granule	random hexamer	3
Gria2	F_7	EX_cortical	poly(dT)	28
Gria2	F_7	EX_cortical	random hexamer	30
Gria2	F_7	EX_hippocampus_granule	poly(dT)	1
Gria2	F_7	EX_hippocampus_granule	random hexamer	6
Gria2	F_7	EX_hippocampus_pyramidal	poly(dT)	1
Gria2	F_7	EX_hippocampus_pyramidal	random hexamer	3
Gria2	F_7	EX_thalamus	poly(dT)	1
Gria2	F_7	INH_medium_spiny	poly(dT)	8
Gria2	F_7	INH_medium_spiny	random hexamer	8
Gria2	F_7	INH_midbrain	poly(dT)	5
Gria2	F_7	INH_midbrain	random hexamer	9
Gria2	F_7	INH_migrating_interneuron	poly(dT)	4
Gria2	F_7	INH_migrating_interneuron	random hexamer	25
Gria2	F_7	ODC	poly(dT)	1
Gria2	F_8	EX_cortical	poly(dT)	9
Gria2	F_8	INH_medium_spiny	random hexamer	1
Grin1	A_1	ASC	random hexamer	5
Grin1	A_1	EX_cerebellum_granule	poly(dT)	2
Grin1	A_1	EX_cerebellum_granule	random hexamer	15
Grin1	A_1	EX_cortical	poly(dT)	3
Grin1	A_1	EX_cortical	random hexamer	19
Grin1	A_1	EX_hippocampus_pyramidal	poly(dT)	1
Grin1	A_1	EX_hippocampus_pyramidal	random hexamer	4
Grin1	A_1	EX_thalamus	random hexamer	1
Grin1	A_1	INH_medium_spiny	poly(dT)	1
Grin1	A_1	INH_medium_spiny	random hexamer	4
Grin1	A_1	INH_midbrain	poly(dT)	1
Grin1	A_1	INH_midbrain	random hexamer	7
Grin1	A_1	INH_migrating_interneuron	random hexamer	5
Grin1	A_2	ASC	poly(dT)	3
Grin1	A_2	ASC	random hexamer	1
Grin1	A_2	EX_cerebellum_granule	poly(dT)	1
Grin1	A_2	EX_cerebellum_granule	random hexamer	3
Grin1	A_2	EX_cortical	poly(dT)	41
Grin1	A_2	EX_cortical	random hexamer	16
Grin1	A_2	INH_medium_spiny	poly(dT)	7
Grin1	A_2	INH_midbrain	poly(dT)	5
Grin1	A_2	INH_migrating_interneuron	poly(dT)	3
Grin1	A_2	ODC	random hexamer	2
Grin1	A_4	ASC	poly(dT)	5
Grin1	A_4	ASC	random hexamer	5
Grin1	A_4	EX_cerebellum_granule	poly(dT)	8
Grin1	A_4	EX_cerebellum_granule	random hexamer	1
Grin1	A_4	EX_cortical	poly(dT)	13
Grin1	A_4	EX_cortical	random hexamer	11
Grin1	A_4	EX_hippocampus_granule	poly(dT)	4
Grin1	A_4	INH_medium_spiny	poly(dT)	4
Grin1	A_4	INH_medium_spiny	random hexamer	10
Grin1	A_4	INH_midbrain	poly(dT)	4
Grin1	A_4	INH_midbrain	random hexamer	14
Grin1	A_4	INH_migrating_interneuron	poly(dT)	3
Grin1	A_5	EX_cortical	poly(dT)	37
Grin1	A_5	EX_cortical	random hexamer	5
Grin1	A_5	EX_hippocampus_granule	poly(dT)	1
Grin1	A_5	EX_hippocampus_pyramidal	poly(dT)	2
Grin1	A_5	EX_hippocampus_pyramidal	random hexamer	1
Grin1	A_5	INH_medium_spiny	poly(dT)	5
Grin1	A_5	INH_medium_spiny	random hexamer	7
Grin1	A_5	INH_midbrain	poly(dT)	4
Grin1	A_5	INH_midbrain	random hexamer	3
Grin1	A_5	INH_migrating_interneuron	poly(dT)	2
Grin1	A_5	INH_migrating_interneuron	random hexamer	4
Grin1	A_5	ODC	poly(dT)	1
Grin1	A_5	ODC	random hexamer	2
Grin1	A_6	EX_cortical	poly(dT)	2
Grin1	A_6	EX_hippocampus_pyramidal	poly(dT)	2
Grin1	A_6	INH_medium_spiny	poly(dT)	4
Grin1	A_7	ASC	poly(dT)	2
Grin1	A_7	EX_cortical	poly(dT)	21
Grin1	A_7	EX_cortical	random hexamer	16
Grin1	A_7	EX_hippocampus_granule	poly(dT)	2
Grin1	A_7	EX_hippocampus_pyramidal	poly(dT)	10
Grin1	A_7	EX_hippocampus_pyramidal	random hexamer	2
Grin1	A_7	EX_thalamus	poly(dT)	3
Grin1	A_7	INH_medium_spiny	poly(dT)	1
Grin1	A_7	INH_medium_spiny	random hexamer	2
Grin1	A_7	INH_midbrain	poly(dT)	3
Grin1	A_7	INH_midbrain	random hexamer	1
Grin1	A_7	INH_migrating_interneuron	poly(dT)	15
Grin1	A_7	INH_migrating_interneuron	random hexamer	15
Grin1	A_7	ODC	random hexamer	1
Grin1	A_8	ASC	random hexamer	5
Grin1	A_8	EX_cerebellum_granule	poly(dT)	7
Grin1	A_8	EX_cerebellum_granule	random hexamer	13
Grin1	A_8	EX_cortical	poly(dT)	22
Grin1	A_8	EX_cortical	random hexamer	51
Grin1	A_8	EX_hippocampus_granule	poly(dT)	6
Grin1	A_8	EX_hippocampus_granule	random hexamer	4
Grin1	A_8	EX_hippocampus_pyramidal	random hexamer	2
Grin1	A_8	INH_medium_spiny	poly(dT)	12
Grin1	A_8	INH_medium_spiny	random hexamer	8
Grin1	A_8	INH_midbrain	poly(dT)	9
Grin1	A_8	INH_midbrain	random hexamer	4
Grin1	A_8	INH_migrating_interneuron	poly(dT)	3
Grin1	A_8	INH_migrating_interneuron	random hexamer	4
Grin1	A_8	ODC	poly(dT)	1
Grin1	A_9	EX_cerebellum_granule	poly(dT)	4
Grin1	A_9	EX_cortical	poly(dT)	11
Grin1	A_9	EX_cortical	random hexamer	4
Grin1	A_9	EX_hippocampus_pyramidal	random hexamer	2
Grin1	A_9	EX_thalamus	poly(dT)	4
Grin1	A_9	INH_medium_spiny	poly(dT)	1
Grin1	A_9	INH_medium_spiny	random hexamer	3
Grin1	A_9	INH_midbrain	poly(dT)	2
Grin1	A_9	INH_midbrain	random hexamer	1
Grin1	A_9	INH_migrating_interneuron	poly(dT)	3
Grin1	A_9	INH_migrating_interneuron	random hexamer	5
Grin1	B_1	ASC	poly(dT)	1
Grin1	B_1	EX_cerebellum_granule	random hexamer	2
Grin1	B_1	EX_cortical	poly(dT)	12
Grin1	B_1	EX_cortical	random hexamer	27
Grin1	B_1	INH_medium_spiny	poly(dT)	10
Grin1	B_1	INH_medium_spiny	random hexamer	11
Grin1	B_1	INH_midbrain	poly(dT)	2
Grin1	B_1	INH_midbrain	random hexamer	8
Grin1	B_1	INH_migrating_interneuron	poly(dT)	3
Grin1	B_1	INH_migrating_interneuron	random hexamer	4
Grin1	B_2	ASC	poly(dT)	4
Grin1	B_2	ASC	random hexamer	2
Grin1	B_2	EX_cerebellum_granule	poly(dT)	2
Grin1	B_2	EX_cortical	poly(dT)	32
Grin1	B_2	EX_cortical	random hexamer	3
Grin1	B_2	EX_hippocampus_granule	poly(dT)	13
Grin1	B_2	EX_hippocampus_granule	random hexamer	6
Grin1	B_2	INH_medium_spiny	poly(dT)	16
Grin1	B_2	INH_medium_spiny	random hexamer	6
Grin1	B_2	INH_midbrain	poly(dT)	12
Grin1	B_2	INH_midbrain	random hexamer	10
Grin1	B_2	INH_migrating_interneuron	poly(dT)	2
Grin1	B_2	INH_migrating_interneuron	random hexamer	1
Grin1	B_2	ODC	poly(dT)	1
Grin1	B_3	ASC	poly(dT)	2
Grin1	B_3	ASC	random hexamer	5
Grin1	B_3	EX_cerebellum_granule	random hexamer	3
Grin1	B_3	EX_cortical	poly(dT)	14
Grin1	B_3	EX_cortical	random hexamer	56
Grin1	B_3	EX_hippocampus_pyramidal	poly(dT)	1
Grin1	B_3	EX_hippocampus_pyramidal	random hexamer	5
Grin1	B_3	EX_thalamus	poly(dT)	1
Grin1	B_3	EX_thalamus	random hexamer	3
Grin1	B_3	INH_medium_spiny	poly(dT)	11
Grin1	B_3	INH_medium_spiny	random hexamer	7
Grin1	B_3	INH_midbrain	poly(dT)	2
Grin1	B_3	INH_midbrain	random hexamer	1
Grin1	B_3	INH_migrating_interneuron	random hexamer	1
Grin1	B_4	EX_cortical	poly(dT)	2
Grin1	B_4	EX_cortical	random hexamer	3
Grin1	B_4	INH_midbrain	poly(dT)	2
Grin1	B_4	INH_migrating_interneuron	poly(dT)	2
Grin1	B_4	INH_migrating_interneuron	random hexamer	2
Grin1	B_5	ASC	random hexamer	7
Grin1	B_5	EX_cerebellum_granule	poly(dT)	4
Grin1	B_5	EX_cerebellum_granule	random hexamer	26
Grin1	B_5	EX_cortical	random hexamer	20
Grin1	B_5	EX_thalamus	random hexamer	1
Grin1	B_5	INH_medium_spiny	random hexamer	4
Grin1	B_5	INH_midbrain	poly(dT)	1
Grin1	B_5	INH_midbrain	random hexamer	9
Grin1	B_5	INH_migrating_interneuron	random hexamer	5
Grin1	B_5	ODC	poly(dT)	2
Grin1	B_6	EX_cerebellum_granule	poly(dT)	3
Grin1	B_6	EX_cerebellum_granule	random hexamer	8
Grin1	B_6	EX_cortical	random hexamer	27
Grin1	B_6	EX_thalamus	random hexamer	5
Grin1	B_6	INH_medium_spiny	random hexamer	17
Grin1	B_6	INH_midbrain	poly(dT)	1
Grin1	B_6	INH_midbrain	random hexamer	10
Grin1	B_6	INH_migrating_interneuron	random hexamer	8
Grin1	B_7	EX_cerebellum_granule	poly(dT)	2
Grin1	B_7	EX_cortical	poly(dT)	1
Grin1	B_7	EX_cortical	random hexamer	1
Grin1	B_7	EX_thalamus	random hexamer	2
Grin1	B_7	INH_medium_spiny	random hexamer	1
Grin1	B_7	INH_midbrain	random hexamer	2
Grin1	B_7	INH_migrating_interneuron	random hexamer	5
Grin1	B_8	ASC	random hexamer	5
Grin1	B_8	EX_cerebellum_granule	poly(dT)	3
Grin1	B_8	EX_cerebellum_granule	random hexamer	2
Grin1	B_8	EX_cortical	poly(dT)	13
Grin1	B_8	EX_cortical	random hexamer	15
Grin1	B_8	EX_hippocampus_granule	random hexamer	1
Grin1	B_8	EX_thalamus	random hexamer	2
Grin1	B_8	INH_medium_spiny	random hexamer	6
Grin1	B_8	INH_midbrain	poly(dT)	3
Grin1	B_8	INH_midbrain	random hexamer	5
Grin1	B_8	INH_migrating_interneuron	poly(dT)	2
Grin1	B_8	INH_migrating_interneuron	random hexamer	3
Grin1	C_1	EX_cerebellum_granule	poly(dT)	4
Grin1	C_1	EX_cerebellum_granule	random hexamer	1
Grin1	C_1	EX_cortical	poly(dT)	6
Grin1	C_1	EX_cortical	random hexamer	8
Grin1	C_1	EX_hippocampus_granule	random hexamer	1
Grin1	C_1	EX_hippocampus_pyramidal	poly(dT)	1
Grin1	C_1	EX_thalamus	random hexamer	1
Grin1	C_1	INH_medium_spiny	poly(dT)	1
Grin1	C_1	INH_medium_spiny	random hexamer	2
Grin1	C_1	INH_midbrain	poly(dT)	1
Grin1	C_1	INH_midbrain	random hexamer	6
Grin1	C_1	INH_migrating_interneuron	poly(dT)	7
Grin1	C_1	INH_migrating_interneuron	random hexamer	16
Grin1	C_2	EX_cerebellum_granule	poly(dT)	11
Grin1	C_2	EX_cerebellum_granule	random hexamer	1
Grin1	C_2	EX_cortical	poly(dT)	58
Grin1	C_2	EX_cortical	random hexamer	20
Grin1	C_2	EX_hippocampus_granule	poly(dT)	2
Grin1	C_2	EX_hippocampus_pyramidal	poly(dT)	6
Grin1	C_2	EX_hippocampus_pyramidal	random hexamer	3
Grin1	C_2	INH_medium_spiny	poly(dT)	17
Grin1	C_2	INH_medium_spiny	random hexamer	10
Grin1	C_2	INH_midbrain	poly(dT)	1
Grin1	C_2	INH_migrating_interneuron	poly(dT)	3
Grin1	C_2	INH_migrating_interneuron	random hexamer	4
Grin1	C_3	EX_cerebellum_granule	random hexamer	2
Grin1	C_3	EX_cortical	poly(dT)	2
Grin1	C_3	EX_cortical	random hexamer	27
Grin1	C_3	EX_hippocampus_pyramidal	random hexamer	5
Grin1	C_3	INH_medium_spiny	random hexamer	2
Grin1	C_3	INH_migrating_interneuron	poly(dT)	3
Grin1	C_3	INH_migrating_interneuron	random hexamer	19
Grin1	C_3	ODC	random hexamer	1
Grin1	C_4	EX_cerebellum_granule	poly(dT)	8
Grin1	C_4	EX_cerebellum_granule	random hexamer	2
Grin1	C_4	EX_cortical	poly(dT)	59
Grin1	C_4	EX_cortical	random hexamer	43
Grin1	C_4	EX_hippocampus_granule	poly(dT)	2
Grin1	C_4	EX_hippocampus_granule	random hexamer	2
Grin1	C_4	EX_hippocampus_pyramidal	poly(dT)	1
Grin1	C_4	EX_hippocampus_pyramidal	random hexamer	3
Grin1	C_4	INH_medium_spiny	poly(dT)	16
Grin1	C_4	INH_medium_spiny	random hexamer	10
Grin1	C_4	INH_midbrain	poly(dT)	4
Grin1	C_4	INH_midbrain	random hexamer	5
Grin1	C_4	INH_migrating_interneuron	poly(dT)	19
Grin1	C_4	INH_migrating_interneuron	random hexamer	3
Grin1	C_5	ASC	random hexamer	3
Grin1	C_5	EX_cerebellum_granule	poly(dT)	6
Grin1	C_5	EX_cerebellum_granule	random hexamer	26
Grin1	C_5	EX_cortical	poly(dT)	32
Grin1	C_5	EX_cortical	random hexamer	34
Grin1	C_5	EX_hippocampus_granule	poly(dT)	3
