test_id	gene_id	coordinates	cosine_similarity	fold0_p_value	fold1_p_value	both_nominal	both_bh
ENSMUSG00000022199.13:B1	ENSMUSG00000022199.13	6	0.8321738104677762	0.0917978065667179	0.5835926976711849	False	False
ENSMUSG00000022208.13:B1	ENSMUSG00000022208.13	2	1.0	0.4250392178659369	0.571640158501462	False	False
ENSMUSG00000022240.11:B1	ENSMUSG00000022240.11	6	0.30937566734414257	0.0123005558209241	0.0263905883629152	True	False
ENSMUSG00000022263.11:B1	ENSMUSG00000022263.11	56	0.8691716278781162	9.665889705646402e-16	2.1941363121288322e-16	True	True
ENSMUSG00000022311.16:B1	ENSMUSG00000022311.16	6	-0.5076499502793669	0.1760189637256934	0.0087777942822725	False	False
ENSMUSG00000022403.16:B1	ENSMUSG00000022403.16	12	0.6258101007849972	0.0306373543200804	0.0252635907488908	True	False
ENSMUSG00000022415.13:B1	ENSMUSG00000022415.13	2	1.0	0.0022507403807169	0.6921510026186314	False	False
ENSMUSG00000022456.19:B1	ENSMUSG00000022456.19	3	-0.9965292981883029	5.283558299238077e-16	0.0007090456031875	True	True
ENSMUSG00000022456.19:B2	ENSMUSG00000022456.19	2	-0.9999999999999999	6.5820591855563235e-09	0.1870061593749051	False	False
ENSMUSG00000022456.19:B3	ENSMUSG00000022456.19	2	1.0000000000000002	0.2764375693296012	0.3901663570721858	False	False
ENSMUSG00000022477.14:B1	ENSMUSG00000022477.14	20	-0.1682103126081636	0.6453641637143203	4.88328831499174e-05	False	False
ENSMUSG00000022477.14:B2	ENSMUSG00000022477.14	30	-0.7031971834087972	1.0313508199658288e-08	0.0085173507749959	True	True
ENSMUSG00000022489.7:B1	ENSMUSG00000022489.7	6	-0.7656597957985435	2.371924124592991e-06	5.169722079980984e-06	True	True
ENSMUSG00000022521.11:B1	ENSMUSG00000022521.11	20	-0.08429487821352327	0.0001550731392455	2.8276571025377124e-09	True	True
ENSMUSG00000022533.15:B1	ENSMUSG00000022533.15	6	0.9804938195994269	0.6206953926165175	6.261256692075939e-51	False	False
ENSMUSG00000022536.15:B1	ENSMUSG00000022536.15	6	-0.9286078310773684	0.6462613424620822	0.416166591301631	False	False
ENSMUSG00000022558.17:B2	ENSMUSG00000022558.17	6	-0.2315041239727974	0.0027576009243502	0.2865106276428036	False	False
ENSMUSG00000022565.16:B2	ENSMUSG00000022565.16	30	-0.27890765570464754	0.0154721312830979	0.2758983551653137	False	False
ENSMUSG00000022565.16:B4	ENSMUSG00000022565.16	45	0.3880802618316057	9.078688422468376e-12	9.977681330247907e-29	True	True
ENSMUSG00000022623.18:B1	ENSMUSG00000022623.18	18	0.19182993388049258	1.57070348393109e-07	0.2478372217722737	False	False
ENSMUSG00000022623.18:B2	ENSMUSG00000022623.18	12	-0.3362538907171813	0.0045830221876237	0.5782032606608105	False	False
ENSMUSG00000022629.18:B1	ENSMUSG00000022629.18	6	0.9282293989617626	0.0085927977448859	0.4864468904826416	False	False
ENSMUSG00000022636.14:B1	ENSMUSG00000022636.14	2	-0.9999999999999998	0.6263725232254987	4.892922414783403e-44	False	False
ENSMUSG00000022812.15:B1	ENSMUSG00000022812.15	12	0.7938836366029738	0.0176308364498434	0.2029795660994312	False	False
ENSMUSG00000022837.15:B1	ENSMUSG00000022837.15	2	0.9999999999999998	0.8145499467417399	9.241481007061084e-46	False	False
ENSMUSG00000022892.12:B1	ENSMUSG00000022892.12	63	-0.5369965331559462	7.953903214650715e-08	1.8529549405637817e-15	True	True
ENSMUSG00000022892.12:B3	ENSMUSG00000022892.12	42	-0.5654275371753826	1.838938458929356e-06	4.895070427188024e-17	True	True
ENSMUSG00000022914.18:B1	ENSMUSG00000022914.18	18	0.21708645610779556	0.359495944023723	0.0471496014420906	False	False
ENSMUSG00000022946.11:B1	ENSMUSG00000022946.11	6	0.8848184403483171	7.921720477154304e-22	0.0075589207420964	True	True
ENSMUSG00000022961.19:B1	ENSMUSG00000022961.19	63	-0.597140702393648	8.182806875761911e-18	9.059021998708672e-13	True	True
ENSMUSG00000022961.19:B3	ENSMUSG00000022961.19	84	0.24171899496299104	2.5700884043087123e-34	1.5466912892921894e-27	True	True
ENSMUSG00000022973.19:B1	ENSMUSG00000022973.19	6	-0.5450384626451947	4.6261592479902855e-10	9.578983141953144e-15	True	True
ENSMUSG00000023007.16:B1	ENSMUSG00000023007.16	6	-0.9870875618111952	0.0089397849261375	0.1088755948570213	False	False
ENSMUSG00000023011.9:B1	ENSMUSG00000023011.9	6	0.79899867628027	0.8049275770231336	0.6278936656295836	False	False
ENSMUSG00000023033.15:B1	ENSMUSG00000023033.15	40	-0.01880444929960579	3.406044388817502e-16	1.974215055589201e-17	True	True
ENSMUSG00000023473.14:B1	ENSMUSG00000023473.14	6	-0.24934054363379451	0.6737598950694113	0.4174032537820222	False	False
ENSMUSG00000023868.18:B1	ENSMUSG00000023868.18	5	0.9941857972066168	8.323787437338144e-05	0.0025121545057733	True	True
ENSMUSG00000024002.19:B1	ENSMUSG00000024002.19	6	0.9960012295621408	0.2033736249415306	0.0133059537402234	False	False
ENSMUSG00000024030.8:B1	ENSMUSG00000024030.8	20	0.9841489596365973	1.5903207825799859e-122	3.060264192973786e-169	True	True
ENSMUSG00000024044.20:B1	ENSMUSG00000024044.20	9	-0.15945102933610691	0.138667031014403	0.4368766761283298	False	False
ENSMUSG00000024044.20:B4	ENSMUSG00000024044.20	12	0.30429913254819585	4.620966751972664e-07	0.633598642056697	False	False
ENSMUSG00000024059.11:B1	ENSMUSG00000024059.11	24	-0.48395349039452745	0.025904245967017	0.0819636039571384	False	False
ENSMUSG00000024073.17:B1	ENSMUSG00000024073.17	12	-0.7914865882730884	0.0133738668837465	0.5900720513621759	False	False
ENSMUSG00000024073.17:B4	ENSMUSG00000024073.17	12	-0.9543664377863078	0.9268764933399598	0.0662199706395753	False	False
ENSMUSG00000024073.17:B5	ENSMUSG00000024073.17	12	0.6742906939272257	0.0758335375317973	0.856775085262687	False	False
ENSMUSG00000024109.19:B1	ENSMUSG00000024109.19	50	0.8227792449184925	2.3665900025857865e-17	1.45345150843354e-09	True	True
ENSMUSG00000024109.19:B2	ENSMUSG00000024109.19	20	0.6725094249845974	0.0145443794644702	0.0875662960080879	False	False
ENSMUSG00000024112.17:B1	ENSMUSG00000024112.17	12	0.08712992646948518	0.1084597015731914	0.0578721547269961	False	False
ENSMUSG00000024112.17:B2	ENSMUSG00000024112.17	12	-0.5298528770073121	0.0847058152804626	0.1778546419062968	False	False
ENSMUSG00000024112.17:B3	ENSMUSG00000024112.17	18	0.19663317097320424	0.018037823559804	0.0084959555538356	True	True
ENSMUSG00000024130.17:B1	ENSMUSG00000024130.17	3	-0.9134203275129956	0.1557366345211126	0.0614615815539247	False	False
ENSMUSG00000024130.17:B2	ENSMUSG00000024130.17	2	-1.0	0.0952449316529906	0.8134660358709793	False	False
ENSMUSG00000024163.18:B1	ENSMUSG00000024163.18	60	-0.02341223170983439	4.710005444547005e-10	1.122368764959953e-26	True	True
ENSMUSG00000024163.18:B2	ENSMUSG00000024163.18	30	0.3483308665020198	0.0044445432867446	0.0066088624845625	True	True
ENSMUSG00000024163.18:B3	ENSMUSG00000024163.18	30	0.3200844042775315	0.0022198568992898	0.0042240350999923	True	True
ENSMUSG00000024163.18:B4	ENSMUSG00000024163.18	45	0.24162638932177863	1.7227726816609904e-09	2.903001682258268e-13	True	True
ENSMUSG00000024163.18:B5	ENSMUSG00000024163.18	30	0.2376972572198971	7.000432185495951e-07	2.183480778970811e-06	True	True
ENSMUSG00000024163.18:B6	ENSMUSG00000024163.18	30	0.02500129006924996	0.0033503032523372	0.0010273132822565	True	True
ENSMUSG00000024242.16:B3	ENSMUSG00000024242.16	30	0.6435938497371814	1.129572701089331e-07	1.2119962897299242e-14	True	True
ENSMUSG00000024268.17:B1	ENSMUSG00000024268.17	30	-0.0996765818112094	0.8649519909720167	0.1515863591495285	False	False
ENSMUSG00000024302.17:B1	ENSMUSG00000024302.17	3	-0.9845373881102273	0.0101208640289537	0.0146714623387251	True	True
ENSMUSG00000024302.17:B2	ENSMUSG00000024302.17	2	1.0	0.8070683987635442	0.2329252899843871	False	False
ENSMUSG00000024393.15:B1	ENSMUSG00000024393.15	30	-0.34517016176853677	1.0	3.11287541362052e-17	False	False
ENSMUSG00000024462.18:B1	ENSMUSG00000024462.18	60	0.45578226036661507	1.2952448610125636e-14	0.0007309648061351	True	True
ENSMUSG00000024498.17:B1	ENSMUSG00000024498.17	6	-0.9647640442388843	7.145646883456773e-05	9.200727547943349e-09	True	True
ENSMUSG00000024524.18:B1	ENSMUSG00000024524.18	4	0.9971742619860339	7.827365815718534e-11	0.055736532633925	False	False
ENSMUSG00000024589.19:B2	ENSMUSG00000024589.19	2	-1.0000000000000002	0.2206427847091259	0.1045613976117302	False	False
ENSMUSG00000024589.19:B3	ENSMUSG00000024589.19	3	0.9901163066438361	0.3254327929309713	0.7740626787895392	False	False
ENSMUSG00000024617.17:B1	ENSMUSG00000024617.17	63	0.6355351310010731	7.214102651518317e-14	1.1579405780291455e-09	True	True
ENSMUSG00000024642.18:B1	ENSMUSG00000024642.18	20	-0.3479857322518715	2.2121719965380124e-11	0.0010303633100501	True	True
ENSMUSG00000024661.8:B1	ENSMUSG00000024661.8	9	0.571626418889855	0.5150391324412841	0.0587422542681318	False	False
ENSMUSG00000024713.17:B1	ENSMUSG00000024713.17	6	-0.660421945066165	0.422456173110851	0.8482004076581071	False	False
ENSMUSG00000024743.17:B1	ENSMUSG00000024743.17	18	0.3267076962085413	5.8986558489542245e-16	1.966840433187941e-12	True	True
ENSMUSG00000024743.17:B2	ENSMUSG00000024743.17	30	0.2944662529808006	1.1539910508504248e-41	4.719340545174465e-19	True	True
ENSMUSG00000024743.17:B3	ENSMUSG00000024743.17	12	0.852619015927109	3.8673564005317593e-07	0.0016464957712647	True	True
ENSMUSG00000024758.16:B1	ENSMUSG00000024758.16	6	0.3646995075958492	0.0006764073804597	0.0001327335294822	True	True
ENSMUSG00000024780.8:B1	ENSMUSG00000024780.8	12	-0.20006720809932588	1.714253609715303e-14	0.33973659817619	False	False
ENSMUSG00000024851.15:B1	ENSMUSG00000024851.15	2	1.0000000000000002	0.8696817984265237	5.551114360583877e-34	False	False
ENSMUSG00000024921.18:B1	ENSMUSG00000024921.18	75	0.12642283483299432	1.0	5.841666923024903e-33	False	False
ENSMUSG00000024921.18:B2	ENSMUSG00000024921.18	30	-0.3622180196448986	0.0344191389378565	0.2998516221019914	False	False
ENSMUSG00000024921.18:B3	ENSMUSG00000024921.18	60	-0.25835371943276486	2.9646955123689472e-24	4.147642015681125e-12	True	True
ENSMUSG00000025153.10:B1	ENSMUSG00000025153.10	2	1.0	0.5311174277813117	0.0797435552965103	False	False
ENSMUSG00000025234.12:B1	ENSMUSG00000025234.12	2	1.0	0.9084746345187412	6.007391055893508e-11	False	False
ENSMUSG00000025240.11:B1	ENSMUSG00000025240.11	6	0.889198906107301	0.0002069490679275	0.0840736109280356	False	False
ENSMUSG00000025261.19:B1	ENSMUSG00000025261.19	42	0.35651920988919517	0.3372724394099899	0.9547678319796132	False	False
ENSMUSG00000025266.12:B1	ENSMUSG00000025266.12	2	1.0	4.231326404590429e-21	0.1621409812327756	False	False
ENSMUSG00000025272.17:B2	ENSMUSG00000025272.17	12	-0.8528686377109199	0.2224256432014691	0.1107671095591404	False	False
ENSMUSG00000025326.13:B1	ENSMUSG00000025326.13	12	0.41233524224301765	0.3903857767838976	0.4561260587295107	False	False
ENSMUSG00000025369.16:B1	ENSMUSG00000025369.16	12	0.44878394001358235	0.0203846712814587	0.0269809206064036	True	False
ENSMUSG00000025372.17:B1	ENSMUSG00000025372.17	20	0.6890222083659036	7.661411812003909e-08	0.3501154761112843	False	False
ENSMUSG00000025372.17:B2	ENSMUSG00000025372.17	30	0.2413251684719358	2.7538624602345333e-49	7.272747782456133e-14	True	True
ENSMUSG00000025375.16:B1	ENSMUSG00000025375.16	3	0.9091820878241054	0.0007752530107242	1.088177320147912e-07	True	True
ENSMUSG00000025375.16:B2	ENSMUSG00000025375.16	2	1.0	0.4057859360373304	0.5125990654553961	False	False
ENSMUSG00000025404.16:B1	ENSMUSG00000025404.16	3	0.9474366645407608	4.006956205622133e-07	3.675317943929408e-08	True	True
ENSMUSG00000025404.16:B2	ENSMUSG00000025404.16	2	-1.0	0.0051874569478237	0.8821575481485204	False	False
ENSMUSG00000025404.16:B3	ENSMUSG00000025404.16	2	1.0000000000000002	3.2961715075239534e-06	4.166814436772525e-80	True	True
ENSMUSG00000025422.11:B1	ENSMUSG00000025422.11	56	-0.5518915516679709	4.951476594423495e-08	0.0015241829964561	True	True
ENSMUSG00000025437.16:B3	ENSMUSG00000025437.16	12	-0.5707630505331404	0.0556802559727616	0.2856703654666113	False	False
ENSMUSG00000025558.20:B1	ENSMUSG00000025558.20	2	1.0000000000000002	0.8521524542089876	0.947491206536218	False	False
ENSMUSG00000025571.14:B1	ENSMUSG00000025571.14	12	-0.5414189378732375	0.998522289954442	0.0005560627957942	False	False
ENSMUSG00000025579.15:B1	ENSMUSG00000025579.15	6	-0.9519786154072867	0.5541020279014698	0.9978682346378784	False	False
ENSMUSG00000025658.17:B1	ENSMUSG00000025658.17	56	-0.28834623304657964	1.4126790287757274e-13	1.294994080814634e-43	True	True
ENSMUSG00000025738.9:B1	ENSMUSG00000025738.9	20	0.8454943268714887	0.4535054252144022	0.0743999219500757	False	False
ENSMUSG00000025757.14:B1	ENSMUSG00000025757.14	6	-0.6499480944324856	0.4188837083400498	0.7845579218525695	False	False
ENSMUSG00000025781.15:B1	ENSMUSG00000025781.15	2	-1.0	2.394942105564323e-33	0.3346102892917677	False	False
ENSMUSG00000025892.17:B1	ENSMUSG00000025892.17	2	-1.0	2.231497544306336e-57	1.2770170644986161e-07	True	True
ENSMUSG00000025892.17:B2	ENSMUSG00000025892.17	3	-0.9944006767488448	2.9010480659821327e-19	1.2906231463705948e-06	True	True
ENSMUSG00000025915.15:B1	ENSMUSG00000025915.15	4	0.11261509943088932	0.2795422039805355	0.87101028458952	False	False
ENSMUSG00000025915.15:B2	ENSMUSG00000025915.15	3	0.6282622895902644	0.4343718738873306	0.7521304901174048	False	False
ENSMUSG00000025939.20:B1	ENSMUSG00000025939.20	12	0.29425541458882365	2.011416007926458e-09	0.0139773581715301	True	True
ENSMUSG00000026014.16:B2	ENSMUSG00000026014.16	6	0.2640732045686528	0.0001168362193725	0.0207515721230813	True	True
ENSMUSG00000026116.12:B1	ENSMUSG00000026116.12	6	-0.36976712627936176	0.6724606468225515	0.015759206997272	False	False
ENSMUSG00000026131.21:B1	ENSMUSG00000026131.21	216	-0.009593571944069476	1.0	0.0001234030465635	False	False
ENSMUSG00000026219.15:B1	ENSMUSG00000026219.15	6	0.6857155723854482	0.0170087939084525	0.0087257979847857	True	True
ENSMUSG00000026238.15:B1	ENSMUSG00000026238.15	2	1.0	0.0025085466459077	0.9306114922055234	False	False
ENSMUSG00000026259.15:B1	ENSMUSG00000026259.15	2	-1.0000000000000002	0.243008589250768	0.4866794350485212	False	False
ENSMUSG00000026421.15:B1	ENSMUSG00000026421.15	2	-1.0000000000000002	0.006809109725545	0.001082057807939	True	True
ENSMUSG00000026442.15:B1	ENSMUSG00000026442.15	12	0.7089388034245551	0.0010396503788502	1.6328194002051476e-61	True	True
ENSMUSG00000026458.14:B1	ENSMUSG00000026458.14	2	0.9999999999999999	0.950362904602977	0.2821830985128972	False	False
ENSMUSG00000026463.18:B1	ENSMUSG00000026463.18	12	0.9807732482099405	1.0	1.710519065597979e-32	False	False
ENSMUSG00000026473.17:B1	ENSMUSG00000026473.17	12	0.5543123532385767	0.004101885796378	0.0250762320187388	True	False
ENSMUSG00000026490.19:B1	ENSMUSG00000026490.19	20	0.33078675869863067	0.045553595721797	0.0304513070995465	True	False
ENSMUSG00000026490.19:B2	ENSMUSG00000026490.19	20	0.16421385785071982	9.768769376762727e-11	0.7839992572985819	False	False
ENSMUSG00000026494.13:B1	ENSMUSG00000026494.13	20	-0.4448573620775309	9.28381686003358e-51	0.0272701089955074	True	False
ENSMUSG00000026504.18:B1	ENSMUSG00000026504.18	20	-0.17319494763252433	1.7100950980497752e-14	2.549813906561016e-07	True	True
ENSMUSG00000026585.14:B1	ENSMUSG00000026585.14	12	0.37731577477147654	2.6234107835069018e-06	0.1849179183066826	False	False
ENSMUSG00000026587.16:B1	ENSMUSG00000026587.16	2	-1.0	0.0003350945398939	0.1083088603412902	False	False
ENSMUSG00000026596.14:B1	ENSMUSG00000026596.14	2	1.0000000000000002	0.1454883782027352	0.4017843861732668	False	False
ENSMUSG00000026761.13:B1	ENSMUSG00000026761.13	12	0.03768433578047924	3.086898607182654e-180	1.609158110324266e-149	True	True
ENSMUSG00000026784.15:B1	ENSMUSG00000026784.15	6	0.3137813093520557	0.0001757944030981	0.2132132855957579	False	False
ENSMUSG00000026797.17:B1	ENSMUSG00000026797.17	6	0.9227831489578632	0.2015069098089187	0.0412653633407541	False	False
ENSMUSG00000026812.17:B2	ENSMUSG00000026812.17	12	-0.8553790396513159	1.902885948219429e-13	1.6543756834685888e-29	True	True
ENSMUSG00000026812.17:B3	ENSMUSG00000026812.17	12	0.8065077712704188	0.9513720618612072	0.0056397535755067	False	False
ENSMUSG00000026825.18:B1	ENSMUSG00000026825.18	20	0.08336632920018693	0.0095369900390092	0.8740923974053613	False	False
ENSMUSG00000026827.13:B1	ENSMUSG00000026827.13	2	-1.0	2.6276012453752365e-07	0.0004246793210038	True	True
ENSMUSG00000026836.16:B1	ENSMUSG00000026836.16	3	0.5840659131620728	0.3832882676105851	6.066017832509276e-11	False	False
ENSMUSG00000026867.20:B1	ENSMUSG00000026867.20	2	-1.0	0.6342381961177855	0.8449263048517597	False	False
ENSMUSG00000026867.20:B2	ENSMUSG00000026867.20	2	1.0	0.0157122191085833	0.0487313606317228	True	False
ENSMUSG00000026915.17:B1	ENSMUSG00000026915.17	12	-0.17057946571573326	0.0018073726732071	0.0225692763999759	True	True
ENSMUSG00000026924.18:B1	ENSMUSG00000026924.18	2	-1.0	0.0108444767060857	0.3877390062735194	False	False
ENSMUSG00000026933.18:B1	ENSMUSG00000026933.18	12	-0.5773502096422902	3.2366683875084752e-74	4.2182964901230695e-39	True	True
ENSMUSG00000026959.14:B3	ENSMUSG00000026959.14	12	0.44627403708455426	0.0574333075361727	0.1610516587426474	False	False
ENSMUSG00000027210.21:B1	ENSMUSG00000027210.21	6	0.9740895334963293	0.0563838841205399	0.1598770838483703	False	False
ENSMUSG00000027210.21:B2	ENSMUSG00000027210.21	6	0.9845926298571184	0.0544732068844335	0.2272809985702827	False	False
ENSMUSG00000027254.14:B1	ENSMUSG00000027254.14	72	0.8023871975695482	0.0008399955560644	1.0205810581982166e-05	True	True
ENSMUSG00000027273.14:B1	ENSMUSG00000027273.14	30	0.4572362979590656	0.1852401944749136	0.3234617217043734	False	False
ENSMUSG00000027288.17:B1	ENSMUSG00000027288.17	12	-0.3904165730242263	0.2931650359947509	0.8623502649330329	False	False
ENSMUSG00000027298.18:B1	ENSMUSG00000027298.18	2	-0.9999999999999999	0.0083822854507764	3.974526163920794e-52	True	True
ENSMUSG00000027303.19:B1	ENSMUSG00000027303.19	42	-0.6495900698113165	0.1473017567415273	3.241893461353759e-05	False	False
ENSMUSG00000027309.19:B1	ENSMUSG00000027309.19	56	-0.449048017697537	1.4949377876952354e-17	3.833791452038077e-05	True	True
ENSMUSG00000027347.19:B1	ENSMUSG00000027347.19	2	-1.0	0.5534597487828042	0.8122178340958051	False	False
ENSMUSG00000027347.19:B4	ENSMUSG00000027347.19	3	0.8363170614179186	0.0053234240539179	0.4774141091087869	False	False
ENSMUSG00000027363.16:B1	ENSMUSG00000027363.16	6	0.4179519753710823	1.3345469167250143e-28	0.2651648005712096	False	False
ENSMUSG00000027422.16:B1	ENSMUSG00000027422.16	2	-0.9999999999999998	0.088806891106506	1.3807735097486688e-05	False	False
ENSMUSG00000027624.21:B1	ENSMUSG00000027624.21	45	0.3435251862932164	2.149879599716203e-05	2.1927210448335405e-22	True	True
ENSMUSG00000027624.21:B5	ENSMUSG00000027624.21	30	0.8858858967572064	0.0059720903146927	8.31343505660829e-12	True	True
ENSMUSG00000027668.14:B1	ENSMUSG00000027668.14	6	-0.7451041302987929	0.0135482343921594	0.036290957725647	True	False
ENSMUSG00000027677.18:B1	ENSMUSG00000027677.18	12	0.7727147179307545	0.5024269222990566	0.102646825029346	False	False
ENSMUSG00000027692.17:B1	ENSMUSG00000027692.17	30	0.5971408601552313	0.0008013597432456	0.1054891025953996	False	False
ENSMUSG00000027692.17:B2	ENSMUSG00000027692.17	20	0.8590952471088875	0.0013332645970575	0.1365126938739524	False	False
ENSMUSG00000027692.17:B3	ENSMUSG00000027692.17	20	-0.07154796830509151	0.00044978721858	0.2794644584307481	False	False
ENSMUSG00000027722.15:B1	ENSMUSG00000027722.15	2	-1.0	0.1462388805508528	0.1248522561649602	False	False
ENSMUSG00000027797.16:B1	ENSMUSG00000027797.16	30	0.6349370174649249	7.250110105601125e-06	1.937013534269777e-06	True	True
ENSMUSG00000027797.16:B2	ENSMUSG00000027797.16	40	0.5161270568647147	3.678925238135755e-15	2.397282153297573e-09	True	True
ENSMUSG00000027806.10:B1	ENSMUSG00000027806.10	6	0.7306653105326851	0.0002383115801603	2.965229450145001e-50	True	True
ENSMUSG00000027894.15:B1	ENSMUSG00000027894.15	6	-0.8269316220560108	0.3279627025046355	0.0730582411665156	False	False
ENSMUSG00000027971.17:B1	ENSMUSG00000027971.17	2	-1.0	0.0010804332935276	0.3236793080512537	False	False
ENSMUSG00000027981.15:B1	ENSMUSG00000027981.15	6	-0.8777628927627447	0.5160938050700581	0.6284250065598079	False	False
ENSMUSG00000027993.17:B1	ENSMUSG00000027993.17	15	0.4593705902332682	6.012976906716515e-13	0.0001162701063025	True	True
ENSMUSG00000028053.14:B1	ENSMUSG00000028053.14	20	0.7780632272488018	0.0004759520478682	3.5821891705327634e-05	True	True
ENSMUSG00000028080.17:B2	ENSMUSG00000028080.17	3	0.2851846760864539	4.22889723853083e-17	7.185404443633864e-16	True	True
ENSMUSG00000028137.10:B1	ENSMUSG00000028137.10	18	0.42490467216808764	0.0013753889258645	8.573551677486838e-11	True	True
ENSMUSG00000028137.10:B3	ENSMUSG00000028137.10	12	0.4138478132134203	0.0219451788015602	1.5241512063403552e-17	True	True
ENSMUSG00000028137.10:B5	ENSMUSG00000028137.10	12	-0.14509483553726804	0.0946830237395651	0.0121599703920948	False	False
ENSMUSG00000028149.13:B1	ENSMUSG00000028149.13	12	-0.17902149176868837	9.351814777305216e-06	0.9171764291604116	False	False
ENSMUSG00000028161.18:B1	ENSMUSG00000028161.18	42	0.6996044942527668	8.203438456388031e-05	0.3602633509024068	False	False
ENSMUSG00000028176.14:B1	ENSMUSG00000028176.14	6	-0.04105030007962804	1.7447353679774641e-16	0.0124535939571905	True	True
ENSMUSG00000028180.19:B1	ENSMUSG00000028180.19	12	0.7295276270098342	0.3900842338549135	0.5724948314469653	False	False
ENSMUSG00000028248.16:B1	ENSMUSG00000028248.16	56	-0.07638900437654933	0.0030612254492569	0.0010846421407334	True	True
ENSMUSG00000028309.15:B1	ENSMUSG00000028309.15	6	0.6405233327067811	0.1823817437697297	0.0420486919747996	False	False
ENSMUSG00000028360.11:B1	ENSMUSG00000028360.11	6	-0.5949247828379178	0.032443692761835	0.0152782360369321	True	False
ENSMUSG00000028397.14:B1	ENSMUSG00000028397.14	12	0.44060711222549837	0.0004922584546753	0.1904789282609483	False	False
ENSMUSG00000028399.19:B1	ENSMUSG00000028399.19	18	0.6532817319921139	3.220304256836385e-13	3.724083617741394e-05	True	True
ENSMUSG00000028399.19:B3	ENSMUSG00000028399.19	12	-0.5415913556449538	0.0010773427939902	0.0052360919341962	True	True
ENSMUSG00000028399.19:B4	ENSMUSG00000028399.19	12	0.34243014783406733	2.1505239746283737e-05	0.0060479547206863	True	True
ENSMUSG00000028399.19:B5	ENSMUSG00000028399.19	12	0.10903678242728783	0.0021142724156317	0.0035885693048553	True	True
ENSMUSG00000028434.13:B1	ENSMUSG00000028434.13	12	0.7149040908877635	3.154167205418989e-200	3.492139411399845e-15	True	True
ENSMUSG00000028444.18:B1	ENSMUSG00000028444.18	20	0.9466368619572845	0.0037237802814981	4.5993593275913553e-51	True	True
ENSMUSG00000028484.17:B1	ENSMUSG00000028484.17	12	0.13881157343871472	0.0263170164055874	0.582334906294856	False	False
ENSMUSG00000028613.16:B3	ENSMUSG00000028613.16	2	1.0	0.2125574894658455	1.4644405706894244e-107	False	False
ENSMUSG00000028613.16:B4	ENSMUSG00000028613.16	2	-1.0000000000000002	0.0314035563243313	0.160244934302176	False	False
ENSMUSG00000028634.18:B1	ENSMUSG00000028634.18	3	0.7962220501053701	2.756361190248926e-07	0.1806502519649555	False	False
ENSMUSG00000028649.23:B1	ENSMUSG00000028649.23	56	-0.46530772432162976	0.0023329380989166	6.009445270645723e-19	True	True
ENSMUSG00000028649.23:B3	ENSMUSG00000028649.23	56	0.8928465001425043	4.7050389053669976e-08	7.841273198436452e-06	True	True
ENSMUSG00000028760.17:B1	ENSMUSG00000028760.17	12	0.29832409424678136	0.0001431368663043	0.1136813093990664	False	False
ENSMUSG00000028760.17:B2	ENSMUSG00000028760.17	12	-0.23061360810312154	0.0931312734344899	0.4774212647514116	False	False
ENSMUSG00000028760.17:B3	ENSMUSG00000028760.17	24	-0.7836699103271013	1.0908327327742516e-23	5.787876523921112e-12	True	True
ENSMUSG00000028782.15:B1	ENSMUSG00000028782.15	3	0.24165422422663707	3.844381354972088e-07	0.2352502465951831	False	False
ENSMUSG00000028782.15:B3	ENSMUSG00000028782.15	3	0.2416022732269389	3.847029432187445e-07	0.2352290157582967	False	False
ENSMUSG00000028782.15:B4	ENSMUSG00000028782.15	2	-1.0	0.011748739829281	0.0001846429986205	True	True
ENSMUSG00000028785.14:B1	ENSMUSG00000028785.14	4	0.44138897689388357	4.8112397089893865e-08	0.0165077049101735	True	True
ENSMUSG00000028809.17:B1	ENSMUSG00000028809.17	30	-0.41319704842453747	6.131986968708059e-18	1.0366833193228126e-17	True	True
ENSMUSG00000028809.17:B2	ENSMUSG00000028809.17	20	0.6952419787929571	0.8504245824468523	0.1969352023481941	False	False
ENSMUSG00000028809.17:B3	ENSMUSG00000028809.17	20	0.5709291162868682	0.0259378628072964	0.245393373522911	False	False
ENSMUSG00000028830.15:B1	ENSMUSG00000028830.15	2	-1.0	2.706538423080036e-73	0.3296549843788218	False	False
ENSMUSG00000028830.15:B2	ENSMUSG00000028830.15	2	-0.9999999999999999	0.6760733576991373	0.7751830374432489	False	False
ENSMUSG00000028833.14:B1	ENSMUSG00000028833.14	20	-0.4970042563879201	0.2245920867464562	0.3123743895813913	False	False
ENSMUSG00000028849.18:B1	ENSMUSG00000028849.18	20	-0.1377180926917543	0.1667700115923307	3.7392067123220986e-06	False	False
ENSMUSG00000028906.18:B1	ENSMUSG00000028906.18	5	0.2292333975786054	0.0026108004676111	5.0942885607323705e-22	True	True
ENSMUSG00000028906.18:B2	ENSMUSG00000028906.18	2	-1.0	0.0005770723523226	0.2033020473695059	False	False
ENSMUSG00000028906.18:B4	ENSMUSG00000028906.18	3	0.01136744867648204	0.0028345054409841	0.2730549871327273	False	False
ENSMUSG00000028909.18:B1	ENSMUSG00000028909.18	2	1.0	0.0095454457451176	0.9823850610024628	False	False
ENSMUSG00000028917.15:B1	ENSMUSG00000028917.15	2	1.0	0.5822594899874357	0.8701627145224629	False	False
ENSMUSG00000028991.16:B1	ENSMUSG00000028991.16	20	-0.0970729085166553	0.0700255201484837	0.007313794337449	False	False
