test_id	null_type	replicates	observed_statistic	empirical_p_value
ENSMUSG00000001366.15:B1	wild_cluster	32	5.664492278833375	0.3939393939393939
ENSMUSG00000001419.18:B1	label_permutation	32	1650.994371378086	0.06060606060606061
ENSMUSG00000001419.18:B1	wild_cluster	32	1650.994371378086	0.30303030303030304
ENSMUSG00000001419.18:B2	label_permutation	32	1710.8526064478694	0.030303030303030304
ENSMUSG00000001419.18:B2	wild_cluster	32	1710.8526064478694	0.15151515151515152
ENSMUSG00000001419.18:B3	label_permutation	32	105437.51208332616	0.6060606060606061
ENSMUSG00000001419.18:B3	wild_cluster	32	105437.51208332616	0.15151515151515152
ENSMUSG00000001424.15:B1	label_permutation	32	0.6990277980852104	0.8484848484848485
ENSMUSG00000001424.15:B1	wild_cluster	32	0.6990277980852104	0.6666666666666666
ENSMUSG00000001441.14:B1	label_permutation	32	1205.5995598505494	0.30303030303030304
ENSMUSG00000001441.14:B1	wild_cluster	32	1205.5995598505494	0.12121212121212122
ENSMUSG00000001472.18:B1	label_permutation	32	284.22217977929785	0.18181818181818182
ENSMUSG00000001472.18:B1	wild_cluster	32	284.22217977929785	0.15151515151515152
ENSMUSG00000001482.16:B1	label_permutation	32	870.2580544116997	0.3939393939393939
ENSMUSG00000001482.16:B1	wild_cluster	32	870.2580544116997	0.5151515151515151
ENSMUSG00000001482.16:B2	label_permutation	32	912.7634267523732	0.3333333333333333
ENSMUSG00000001482.16:B2	wild_cluster	32	912.7634267523732	0.36363636363636365
ENSMUSG00000001521.13:B1	label_permutation	32	234789.7749346368	0.06060606060606061
ENSMUSG00000001521.13:B1	wild_cluster	32	234789.7749346368	1.0
ENSMUSG00000001542.8:B1	label_permutation	32	344.7337745723754	0.6060606060606061
ENSMUSG00000001542.8:B1	wild_cluster	32	344.7337745723754	0.18181818181818182
ENSMUSG00000001552.15:B1	label_permutation	32	3.122343112255329	0.42424242424242425
ENSMUSG00000001552.15:B1	wild_cluster	32	3.122343112255329	0.12121212121212122
ENSMUSG00000001558.6:B1	label_permutation	32	704735975084420.1	0.30303030303030304
ENSMUSG00000001558.6:B1	wild_cluster	32	704735975084420.1	0.36363636363636365
ENSMUSG00000001627.13:B1	label_permutation	32	0.6238272786579332	0.8484848484848485
ENSMUSG00000001627.13:B1	wild_cluster	32	0.6238272786579332	0.696969696969697
ENSMUSG00000001632.17:B1	label_permutation	32	262.0542545840478	0.7272727272727273
ENSMUSG00000001632.17:B1	wild_cluster	32	262.0542545840478	0.15151515151515152
ENSMUSG00000001632.17:B2	label_permutation	32	0.1878158152340614	0.8787878787878788
ENSMUSG00000001632.17:B2	wild_cluster	32	0.1878158152340614	0.9393939393939394
ENSMUSG00000001632.17:B3	label_permutation	32	0.18782022537288	0.8787878787878788
ENSMUSG00000001632.17:B3	wild_cluster	32	0.18782022537288	0.9393939393939394
ENSMUSG00000001632.17:B5	label_permutation	32	0.8871339305172579	0.7878787878787878
ENSMUSG00000001632.17:B5	wild_cluster	32	0.8871339305172579	0.8484848484848485
ENSMUSG00000001687.16:B1	label_permutation	32	1.769409209277781	0.6666666666666666
ENSMUSG00000001687.16:B1	wild_cluster	32	1.769409209277781	0.5151515151515151
ENSMUSG00000001687.16:B2	label_permutation	32	1.1391196916761404	0.5454545454545454
ENSMUSG00000001687.16:B2	wild_cluster	32	1.1391196916761404	0.5151515151515151
ENSMUSG00000001687.16:B4	label_permutation	32	1794.1783584521938	0.30303030303030304
ENSMUSG00000001687.16:B4	wild_cluster	32	1794.1783584521938	0.030303030303030304
ENSMUSG00000001729.15:B1	label_permutation	32	34.213812633059725	0.45454545454545453
ENSMUSG00000001729.15:B1	wild_cluster	32	34.213812633059725	0.30303030303030304
ENSMUSG00000001768.17:B1	label_permutation	32	78734.27778718605	0.09090909090909091
ENSMUSG00000001768.17:B1	wild_cluster	32	78734.27778718605	0.2727272727272727
ENSMUSG00000001774.9:B1	label_permutation	32	31.16747172490648	0.3333333333333333
ENSMUSG00000001774.9:B1	wild_cluster	32	31.16747172490648	0.09090909090909091
ENSMUSG00000001786.15:B1	label_permutation	32	116689.70681103952	0.3333333333333333
ENSMUSG00000001786.15:B1	wild_cluster	32	116689.70681103952	0.18181818181818182
ENSMUSG00000001786.15:B2	label_permutation	32	-14601.722666313117	0.8787878787878788
ENSMUSG00000001786.15:B2	wild_cluster	32	-14601.722666313117	0.8484848484848485
ENSMUSG00000001794.14:B1	label_permutation	32	0.4095885738324197	0.7575757575757576
ENSMUSG00000001794.14:B1	wild_cluster	32	0.4095885738324197	0.5454545454545454
ENSMUSG00000001802.17:B1	label_permutation	32	1.7804034667227493	0.6666666666666666
ENSMUSG00000001802.17:B1	wild_cluster	32	1.7804034667227493	0.8181818181818182
ENSMUSG00000001833.18:B1	label_permutation	32	26.104785915442363	0.24242424242424243
ENSMUSG00000001833.18:B1	wild_cluster	32	26.104785915442363	0.18181818181818182
ENSMUSG00000001847.15:B1	label_permutation	32	199004668136.1022	0.09090909090909091
ENSMUSG00000001847.15:B1	wild_cluster	32	199004668136.1022	0.3939393939393939
ENSMUSG00000001891.17:B1	label_permutation	32	12.524694917379046	0.36363636363636365
ENSMUSG00000001891.17:B1	wild_cluster	32	12.524694917379046	0.06060606060606061
ENSMUSG00000001911.17:B1	label_permutation	32	43503.19710653951	0.09090909090909091
ENSMUSG00000001911.17:B1	wild_cluster	32	43503.19710653951	0.06060606060606061
ENSMUSG00000001911.17:B3	label_permutation	32	142042.45485136064	0.030303030303030304
ENSMUSG00000001911.17:B3	wild_cluster	32	142042.45485136064	0.21212121212121213
ENSMUSG00000001911.17:B4	label_permutation	32	28.21719969232122	0.21212121212121213
ENSMUSG00000001911.17:B4	wild_cluster	32	28.21719969232122	0.3939393939393939
ENSMUSG00000001924.16:B1	label_permutation	32	201.99372957785056	0.09090909090909091
ENSMUSG00000001924.16:B1	wild_cluster	32	201.99372957785056	0.45454545454545453
ENSMUSG00000001986.17:B1	label_permutation	32	31.72510931502766	0.48484848484848486
ENSMUSG00000001986.17:B1	wild_cluster	32	31.72510931502766	0.24242424242424243
ENSMUSG00000001995.10:B1	label_permutation	32	-2983.4169089788106	0.8181818181818182
ENSMUSG00000001995.10:B1	wild_cluster	32	-2983.4169089788106	0.8787878787878788
ENSMUSG00000001998.16:B1	label_permutation	32	187694.0528662807	0.3333333333333333
ENSMUSG00000001998.16:B1	wild_cluster	32	187694.0528662807	0.12121212121212122
ENSMUSG00000002006.13:B1	label_permutation	32	14.756897741317816	0.09090909090909091
ENSMUSG00000002006.13:B1	wild_cluster	32	14.756897741317816	0.3333333333333333
ENSMUSG00000002032.18:B1	label_permutation	32	0.2429574780777729	0.6363636363636364
ENSMUSG00000002032.18:B1	wild_cluster	32	0.2429574780777729	0.3939393939393939
ENSMUSG00000002102.16:B1	label_permutation	32	8.222049009597113	0.3333333333333333
ENSMUSG00000002102.16:B1	wild_cluster	32	8.222049009597113	0.24242424242424243
ENSMUSG00000002103.17:B1	label_permutation	32	5.183627394806774e+31	0.12121212121212122
ENSMUSG00000002103.17:B1	wild_cluster	32	5.183627394806774e+31	0.42424242424242425
ENSMUSG00000002107.19:B1	label_permutation	32	200359.35364979884	0.06060606060606061
ENSMUSG00000002107.19:B1	wild_cluster	32	200359.35364979884	0.030303030303030304
ENSMUSG00000002265.18:B1	label_permutation	32	56622.26853224652	0.5151515151515151
ENSMUSG00000002265.18:B1	wild_cluster	32	56622.26853224652	0.18181818181818182
ENSMUSG00000002279.20:B1	label_permutation	32	16.982454438706835	1.0
ENSMUSG00000002279.20:B1	wild_cluster	32	16.982454438706835	0.6363636363636364
ENSMUSG00000002279.20:B2	label_permutation	32	107.9154752096038	0.7575757575757576
ENSMUSG00000002279.20:B2	wild_cluster	32	107.9154752096038	0.6363636363636364
ENSMUSG00000002279.20:B3	label_permutation	32	2.781431403405694	1.0
ENSMUSG00000002279.20:B3	wild_cluster	32	2.781431403405694	0.7575757575757576
ENSMUSG00000002342.18:B1	label_permutation	32	7.313950631357825	0.7575757575757576
ENSMUSG00000002342.18:B1	wild_cluster	32	7.313950631357825	0.21212121212121213
ENSMUSG00000002372.10:B1	label_permutation	32	97808.26273564545	0.2727272727272727
ENSMUSG00000002372.10:B1	wild_cluster	32	97808.26273564545	0.5757575757575758
ENSMUSG00000002416.14:B1	label_permutation	32	6390.740791327441	0.5151515151515151
ENSMUSG00000002416.14:B1	wild_cluster	32	6390.740791327441	0.45454545454545453
ENSMUSG00000002455.15:B1	label_permutation	32	1287905.938689991	0.030303030303030304
ENSMUSG00000002455.15:B1	wild_cluster	32	1287905.938689991	0.15151515151515152
ENSMUSG00000002489.17:B1	label_permutation	32	12.831263964657072	0.24242424242424243
ENSMUSG00000002489.17:B1	wild_cluster	32	12.831263964657072	0.15151515151515152
ENSMUSG00000002496.11:B1	label_permutation	32	245440.77413113377	0.09090909090909091
ENSMUSG00000002496.11:B1	wild_cluster	32	245440.77413113377	0.2727272727272727
ENSMUSG00000002496.11:B2	label_permutation	32	0.5182136691016925	0.9696969696969697
ENSMUSG00000002496.11:B2	wild_cluster	32	0.5182136691016925	1.0
ENSMUSG00000002496.11:B3	label_permutation	32	7.048904362257784	0.5757575757575758
ENSMUSG00000002496.11:B3	wild_cluster	32	7.048904362257784	0.48484848484848486
ENSMUSG00000002524.18:B1	label_permutation	32	44406990483.94855	0.36363636363636365
ENSMUSG00000002524.18:B1	wild_cluster	32	44406990483.94855	0.5757575757575758
ENSMUSG00000002546.18:B1	label_permutation	32	11804.515620321055	0.6060606060606061
ENSMUSG00000002546.18:B1	wild_cluster	32	11804.515620321055	0.15151515151515152
ENSMUSG00000002578.19:B1	label_permutation	32	160280922.20280984	0.24242424242424243
ENSMUSG00000002578.19:B1	wild_cluster	32	160280922.20280984	0.21212121212121213
ENSMUSG00000002578.19:B2	label_permutation	32	108.05009128077631	0.30303030303030304
ENSMUSG00000002578.19:B2	wild_cluster	32	108.05009128077631	0.9393939393939394
ENSMUSG00000002625.11:B1	label_permutation	32	130.98553503242545	0.06060606060606061
ENSMUSG00000002625.11:B1	wild_cluster	32	130.98553503242545	0.24242424242424243
ENSMUSG00000002728.15:B1	label_permutation	32	147.2621887748831	0.12121212121212122
ENSMUSG00000002728.15:B1	wild_cluster	32	147.2621887748831	0.18181818181818182
ENSMUSG00000002728.15:B2	label_permutation	32	29.661594219239	0.8787878787878788
ENSMUSG00000002728.15:B2	wild_cluster	32	29.661594219239	0.15151515151515152
ENSMUSG00000002831.15:B1	label_permutation	32	4.882253762978905	0.12121212121212122
ENSMUSG00000002831.15:B1	wild_cluster	32	4.882253762978905	0.2727272727272727
ENSMUSG00000002833.12:B1	label_permutation	32	2.658928459767597	0.696969696969697
ENSMUSG00000002833.12:B1	wild_cluster	32	2.658928459767597	0.696969696969697
ENSMUSG00000002948.20:B2	label_permutation	32	32894.18402187844	0.5151515151515151
ENSMUSG00000002948.20:B2	wild_cluster	32	32894.18402187844	0.42424242424242425
ENSMUSG00000002963.18:B1	label_permutation	32	5.351285187022173	0.9393939393939394
ENSMUSG00000002963.18:B1	wild_cluster	32	5.351285187022173	0.48484848484848486
ENSMUSG00000002968.10:B1	label_permutation	32	489.92114363865966	0.3939393939393939
ENSMUSG00000002968.10:B1	wild_cluster	32	489.92114363865966	0.12121212121212122
ENSMUSG00000002968.10:B2	label_permutation	32	11.544244473401932	0.45454545454545453
ENSMUSG00000002968.10:B2	wild_cluster	32	11.544244473401932	0.3333333333333333
ENSMUSG00000002985.17:B1	label_permutation	32	105894.67549852286	0.45454545454545453
ENSMUSG00000002985.17:B1	wild_cluster	32	105894.67549852286	0.30303030303030304
ENSMUSG00000002985.17:B2	label_permutation	32	44669.3537004301	0.5151515151515151
ENSMUSG00000002985.17:B2	wild_cluster	32	44669.3537004301	0.2727272727272727
ENSMUSG00000002997.16:B1	label_permutation	32	1.2223571864624492	1.0
ENSMUSG00000002997.16:B1	wild_cluster	32	1.2223571864624492	0.2727272727272727
ENSMUSG00000002997.16:B2	label_permutation	32	6.508863711900424e+22	1.0
ENSMUSG00000002997.16:B2	wild_cluster	32	6.508863711900424e+22	0.9393939393939394
ENSMUSG00000002997.16:B3	label_permutation	32	0.98236317525066	0.7878787878787878
ENSMUSG00000002997.16:B3	wild_cluster	32	0.98236317525066	0.2727272727272727
ENSMUSG00000003038.16:B1	label_permutation	32	21096.989509151703	0.5151515151515151
ENSMUSG00000003038.16:B1	wild_cluster	32	21096.989509151703	0.06060606060606061
ENSMUSG00000003038.16:B2	label_permutation	32	600.8248802330049	1.0
