test_id	null_type	analytic_p_value	calibrated_p_value	reference_nulls	degrees_of_freedom	denominator_df_bin	fdr
ENSMUSG00000063659.12:B3	label_permutation	1.960057895908145e-40	0.08939902948861515	10715	6	>20	0.8606239104020287
ENSMUSG00000001158.14:B1	label_permutation	3.7066803504463423e-75	0.09285530049006964	7753	1	11-20	0.8606239104020287
ENSMUSG00000003279.18:B1	label_permutation	7.891404713218553e-13	0.6977989292088043	1680	18	>20	0.9150593486619103
ENSMUSG00000005442.14:B2	label_permutation	1.4997062809067069e-12	0.28564762971257934	10715	6	>20	0.8750110119110907
ENSMUSG00000009013.6:B1	label_permutation	0.3175018539065892	0.6239360330152179	7753	1	11-20	0.9037363545202307
ENSMUSG00000015112.16:B1	label_permutation	0.0264556488217735	0.5981745846009829	4272	4	11-20	0.903460907270032
ENSMUSG00000018209.16:B1	label_permutation	1.7055937241123393e-102	0.015864128406121687	10715	6	>20	0.8606239104020287
ENSMUSG00000020064.10:B1	label_permutation	3.825302496771762e-16	0.23482018603969823	13652	5	>20	0.8674506604704691
ENSMUSG00000020520.15:B1	label_permutation	0.1105233534355778	0.6715740130374277	13652	5	>20	0.9110999233898707
ENSMUSG00000020919.12:B1	label_permutation	0.0001413655184642	0.41211915471441907	11782	4	>20	0.8802533382017219
ENSMUSG00000021427.11:B1	label_permutation	0.0044013983971123	0.7570648683365446	6227	10	>20	0.9300637725810085
ENSMUSG00000022052.10:B1	label_permutation	0.0054359881212276	0.3367570528622295	7301	2	11-20	0.8768883635306256
ENSMUSG00000022529.12:B1	label_permutation	2.364449649355812e-45	0.08244274809160305	4584	1	6-10	0.8606239104020287
ENSMUSG00000023018.6:B1	label_permutation	0.0105379348777791	0.5230352303523035	13652	5	>20	0.894080632179703
ENSMUSG00000024286.9:B1	label_permutation	1.896068262138249e-09	0.280599110695062	4272	4	11-20	0.8750110119110907
ENSMUSG00000024780.8:B1	label_permutation	2.3193545092419625e-33	0.5411007862759114	1398	24	>20	0.894080632179703
ENSMUSG00000025261.19:B1	label_permutation	2.0384332680522063e-10	0.5762054313689267	5412	12	>20	0.8997902400062849
ENSMUSG00000025885.19:B1	label_permutation	5.591809362191039e-13	0.19886363636363635	3519	1	1-5	0.8674506604704691
ENSMUSG00000026463.18:B1	label_permutation	7.170855436725563e-57	0.16656751933372993	1680	18	>20	0.8660184484869279
ENSMUSG00000026915.17:B1	label_permutation	1.03612623288026e-09	0.4716389090031378	4142	9	>20	0.8914176034062342
ENSMUSG00000027499.13:B1	label_permutation	0.0181011462816533	0.40539772727272727	3519	1	1-5	0.8802533382017219
ENSMUSG00000028028.12:B1	label_permutation	3.518775469108148e-70	0.10252772762445189	7753	1	11-20	0.8606239104020287
ENSMUSG00000028559.18:B1	label_permutation	0.2546700119151579	0.5815340909090909	3519	1	1-5	0.8997902400062849
ENSMUSG00000029076.15:B1	label_permutation	3.375270324374161e-07	0.558766859344894	6227	10	>20	0.8958609582218886
ENSMUSG00000029544.17:B1	label_permutation	0.0058577078065604	0.39479813664596275	2575	1	>20	0.8802533382017219
ENSMUSG00000030126.18:B1	label_permutation	2.6438227748097026e-63	0.13333333333333333	14	24	11-20	0.8606239104020287
ENSMUSG00000030759.17:B1	label_permutation	5.361100646926274e-19	0.19756669271124008	8958	3	>20	0.8674506604704691
ENSMUSG00000031486.16:B1	label_permutation	0.3586481211007996	0.6588876772082879	4584	1	6-10	0.9069038962860783
ENSMUSG00000032011.6:B1	label_permutation	6.1230247632090155e-44	0.14691714836223507	6227	10	>20	0.8606239104020287
ENSMUSG00000032407.15:B1	label_permutation	3.336212216750124e-48	0.10668597634564325	4142	9	>20	0.8606239104020287
ENSMUSG00000032959.13:B1	label_permutation	0.2017541715958901	0.5563794983642312	4584	1	6-10	0.8956389798674386
ENSMUSG00000033909.18:B1	label_permutation	5.897451601918063e-49	0.08188676481359408	13652	5	>20	0.8606239104020287
ENSMUSG00000034610.15:B1	label_permutation	2.7056350508430526e-06	0.4008958566629339	10715	6	>20	0.8802533382017219
ENSMUSG00000035401.10:B1	label_permutation	0.464478239847566	0.8210133242807435	11782	4	>20	0.9509365668344487
ENSMUSG00000036333.12:B1	label_permutation	0.0234533351237352	0.7673583399840384	7517	8	>20	0.9329062959889604
ENSMUSG00000037235.14:B1	label_permutation	0.0499199205338814	0.634448864966066	4272	4	11-20	0.903855163864902
ENSMUSG00000037997.13:B1	label_permutation	1.719642094367069e-07	0.2233106757297081	5001	3	11-20	0.8674506604704691
ENSMUSG00000038535.18:B1	label_permutation	2.463347293656753e-33	0.32174955062911925	1668	14	>20	0.8768883635306256
ENSMUSG00000039347.8:B1	label_permutation	3.2575499760299874e-40	0.018159806295399514	825	4	6-10	0.8606239104020287
ENSMUSG00000040249.16:B1	label_permutation	1.0056110925872061e-50	0.12987252909661925	5412	12	>20	0.8606239104020287
ENSMUSG00000042121.17:B1	label_permutation	0.010085815893706	0.4111045481393975	1692	2	1-5	0.8802533382017219
ENSMUSG00000043456.18:B1	label_permutation	7.753435716285877e-10	0.20036764705882354	1087	3	6-10	0.8674506604704691
ENSMUSG00000045980.14:B1	label_permutation	1.4287775440632594e-05	0.3437883692376381	8958	3	>20	0.8772378175865799
ENSMUSG00000048661.15:B1	label_permutation	1.0	1.0	11782	4	>20	1.0
ENSMUSG00000051391.10:B1	label_permutation	0.0023496608732645	0.7098720733767802	4142	9	>20	0.9212513888388844
ENSMUSG00000053510.13:B3	label_permutation	2.354168650634309e-20	0.2983268066927732	5617	7	>20	0.8768883635306256
ENSMUSG00000056069.11:B1	label_permutation	0.3787753113047262	0.7158385093167702	2575	1	>20	0.9220008085299167
ENSMUSG00000058070.15:B1	label_permutation	1.0	1.0	5412	12	>20	1.0
ENSMUSG00000060012.10:B1	label_permutation	1.0286884616844458e-42	0.15978759353125754	4142	9	>20	0.8651631871439415
ENSMUSG00000062372.14:B1	label_permutation	0.6559723184029489	0.8209194940774944	4980	2	>20	0.9509365668344487
ENSMUSG00000066595.10:B1	label_permutation	6.278917304484948e-37	0.15127676038173846	7753	1	11-20	0.8606239104020287
ENSMUSG00000070822.6:B1	label_permutation	3.050941267718183e-12	0.22256026211092908	4272	4	11-20	0.8674506604704691
ENSMUSG00000078190.8:B1	label_permutation	0.4729723439406974	0.8630938450737187	4272	4	11-20	0.9635614497117158
ENSMUSG00000087473.8:B1	label_permutation	1.0414791861524572e-47	0.10548052237972988	8958	3	>20	0.8606239104020287
ENSMUSG00000104283.2:B1	label_permutation	6.1856841329867195e-49	0.10113444363987449	4142	9	>20	0.8606239104020287
ENSMUSG00000022099.18:B2	label_permutation	0.0030772177291837	0.6062655749377003	5617	7	>20	0.903460907270032
ENSMUSG00000022099.18:B3	label_permutation	5.752110206569156e-33	0.32594367884961056	1668	14	>20	0.8768883635306256
ENSMUSG00000022099.18:B4	label_permutation	8.546397603391049e-24	0.4541641701617735	1668	14	>20	0.8893579945608221
ENSMUSG00000032280.17:B2	label_permutation	7.896454196086211e-36	0.07635467980295567	2435	6	11-20	0.8606239104020287
ENSMUSG00000032280.17:B4	label_permutation	0.442361524115091	0.9417077175697866	2435	6	11-20	0.9971849524744176
ENSMUSG00000032280.17:B5	label_permutation	0.3110836038769458	0.7207117153138745	5001	3	11-20	0.9230203615333576
ENSMUSG00000006673.15:B2	label_permutation	0.0001867510859696	0.41309602285212044	13652	5	>20	0.8802533382017219
ENSMUSG00000006673.15:B3	label_permutation	1.5967209552821062e-249	0.14169254658385094	2575	1	>20	0.8606239104020287
ENSMUSG00000022565.16:B2	label_permutation	2.5527618558073997e-50	0.1313617606602476	1453	11	>20	0.8606239104020287
ENSMUSG00000022565.16:B4	label_permutation	9.153016508834509e-97	0.024630541871921183	405	22	>20	0.8606239104020287
ENSMUSG00000028078.15:B1	label_permutation	1.5186701466627205e-14	0.506004064289673	5412	12	>20	0.894080632179703
ENSMUSG00000028078.15:B2	label_permutation	0.8885776422726185	0.9500127302045319	11782	4	>20	0.9991689088672994
ENSMUSG00000028078.15:B3	label_permutation	3.968293945045802e-26	0.14784010863107866	11782	4	>20	0.8606239104020287
ENSMUSG00000033793.13:B1	label_permutation	4.8739135495795305e-15	0.3830806065442937	7517	8	>20	0.8802533382017219
ENSMUSG00000033793.13:B2	label_permutation	0.0083638297964293	0.5253331070185862	11782	4	>20	0.894080632179703
ENSMUSG00000033793.13:B3	label_permutation	0.0882535207593692	0.6482220147670372	11782	4	>20	0.9053280185658723
ENSMUSG00000042554.11:B1	label_permutation	0.1576267433301064	0.5164667393675028	4584	1	6-10	0.894080632179703
ENSMUSG00000042554.11:B2	label_permutation	0.1879396204144367	0.5393675027262813	4584	1	6-10	0.894080632179703
ENSMUSG00000001482.16:B1	label_permutation	1.0533372516227784e-07	0.24632352941176472	1087	3	6-10	0.8695150142445928
ENSMUSG00000001482.16:B2	label_permutation	3.8457111608041645e-08	0.18554829339143064	2753	2	6-10	0.8660184484869279
ENSMUSG00000017734.16:B2	label_permutation	0.0003934140479098	0.26732402081621476	7301	2	11-20	0.8750110119110907
ENSMUSG00000021986.10:B1	label_permutation	3.936780147157552e-25	0.37280620727877334	5412	12	>20	0.8799716412619639
ENSMUSG00000021986.10:B2	label_permutation	0.0002859656318604	0.48114968271743186	10715	6	>20	0.8914176034062342
ENSMUSG00000025372.17:B1	label_permutation	1.141904745330158e-32	0.21495078478318702	7517	8	>20	0.8674506604704691
ENSMUSG00000025372.17:B2	label_permutation	5.3892695288792395e-46	0.22983050847457628	1474	16	>20	0.8674506604704691
ENSMUSG00000028266.18:B1	label_permutation	1.0439856341513236e-29	0.12390732411100738	11782	4	>20	0.8606239104020287
ENSMUSG00000028266.18:B3	label_permutation	0.0779651644660158	0.5274041357157198	4980	2	>20	0.894080632179703
ENSMUSG00000030600.16:B1	label_permutation	4.1689393149283406e-14	0.2643633540372671	2575	1	>20	0.8750110119110907
ENSMUSG00000030600.16:B2	label_permutation	6.24267733193158e-16	0.20618349728970087	4980	2	>20	0.8674506604704691
ENSMUSG00000032816.16:B1	label_permutation	0.6122728873403339	0.8007395234182416	7301	2	11-20	0.9417705743754179
ENSMUSG00000032816.16:B2	label_permutation	0.8352243041833816	0.9564708635619003	4272	4	11-20	1.0
ENSMUSG00000038291.17:B1	label_permutation	8.503693369112178e-06	0.5489491886139931	7517	8	>20	0.894080632179703
ENSMUSG00000038291.17:B2	label_permutation	1.3574112869553524e-12	0.2512093694305355	11782	4	>20	0.8695150142445928
ENSMUSG00000041992.10:B1	label_permutation	1.0717977863749356e-08	0.47100292631018886	7517	8	>20	0.8914176034062342
ENSMUSG00000041992.10:B2	label_permutation	1.7650691482350364e-60	0.06322668250869898	11782	4	>20	0.8606239104020287
ENSMUSG00000052533.15:B1	label_permutation	1.9744619817837263e-52	0.11786440051727323	5412	12	>20	0.8606239104020287
ENSMUSG00000052533.15:B2	label_permutation	6.47500557198262e-88	0.021836506159014557	10715	6	>20	0.8606239104020287
ENSMUSG00000063681.15:B2	label_permutation	4.5152038001989165e-25	0.08863636363636364	3519	1	1-5	0.8606239104020287
ENSMUSG00000001173.16:B1	label_permutation	1.0548994897127157e-13	0.3333333333333333	2435	6	11-20	0.8768883635306256
ENSMUSG00000003345.17:B1	label_permutation	0.4394247593169348	0.782686925229908	5001	3	11-20	0.9372222334087947
ENSMUSG00000005469.11:B1	label_permutation	0.8269895705163541	0.9178307313064914	7301	2	11-20	0.9865819668579794
ENSMUSG00000009079.17:B1	label_permutation	1.1305219660267768e-25	0.29672447013487474	6227	10	>20	0.8761365103719626
ENSMUSG00000015143.16:B1	label_permutation	0.7040996227995786	0.8598674964866493	4980	2	>20	0.962553981941598
ENSMUSG00000018293.5:B1	label_permutation	0.0921064817148527	0.49176136363636364	3519	1	1-5	0.8914176034062342
ENSMUSG00000020070.19:B1	label_permutation	1.5187904100723578e-05	0.5913589186579773	4142	9	>20	0.903460907270032
ENSMUSG00000020522.14:B1	label_permutation	0.6154131460309311	0.8025198575732676	7301	2	11-20	0.9426357135217629
ENSMUSG00000020926.17:B1	label_permutation	3.779901759905054e-38	0.18707725169099323	5617	7	>20	0.8660184484869279
ENSMUSG00000021431.16:B1	label_permutation	0.3553890363660709	0.6529533144183647	7753	1	11-20	0.9053909888911233
ENSMUSG00000022054.12:B1	label_permutation	4.8304634118284e-30	0.23649906890130354	7517	8	>20	0.8674506604704691
ENSMUSG00000022533.15:B1	label_permutation	1.0426747367659552e-50	0.07488693801542963	7517	8	>20	0.8606239104020287
ENSMUSG00000023019.13:B1	label_permutation	0.6943245822769282	0.8456587236373596	7301	2	11-20	0.9585667932457129
ENSMUSG00000024781.17:B1	label_permutation	0.2940047088171693	0.703125	1087	3	6-10	0.9182179907121788
ENSMUSG00000025266.12:B1	label_permutation	2.0952043113571398e-126	0.011569953720185119	5617	7	>20	0.8606239104020287
ENSMUSG00000025889.14:B1	label_permutation	0.0130665665508023	0.3288625225689967	7753	1	11-20	0.8768883635306256
ENSMUSG00000026470.15:B1	label_permutation	0.846761129338606	0.8924754634678299	4584	1	6-10	0.9741370112064653
ENSMUSG00000026918.17:B1	label_permutation	3.2201292711979606e-16	0.23438072218560024	13652	5	>20	0.8674506604704691
ENSMUSG00000027508.16:B1	label_permutation	0.0081294057738465	0.3718228031953522	2753	2	6-10	0.8799716412619639
ENSMUSG00000028041.18:B1	label_permutation	0.4852285794692921	0.7351410572445906	7301	2	11-20	0.9254562809270118
ENSMUSG00000029089.9:B1	label_permutation	3.2268483988584297e-101	0.024390243902439025	13652	5	>20	0.8606239104020287
ENSMUSG00000029547.11:B1	label_permutation	0.0213972117833038	0.6927732289070844	5617	7	>20	0.9150066189174714
ENSMUSG00000030127.16:B1	label_permutation	0.0570754269610168	0.39128191900954346	7753	1	11-20	0.8802533382017219
ENSMUSG00000030774.14:B1	label_permutation	2.4652060641233324e-05	0.38050245367318536	13652	5	>20	0.8802533382017219
ENSMUSG00000031508.15:B1	label_permutation	2.017202949417384e-32	0.07077169132347061	5001	3	11-20	0.8606239104020287
ENSMUSG00000032012.10:B1	label_permutation	3.4799706654952346e-57	0.09409532313874316	8958	3	>20	0.8606239104020287
ENSMUSG00000032409.16:B1	label_permutation	3.589311323839724e-110	0.017651798139603016	13652	5	>20	0.8606239104020287
ENSMUSG00000032965.12:B1	label_permutation	1.0732625598802287e-16	0.21666808113383687	11782	4	>20	0.8674506604704691
ENSMUSG00000033910.14:B1	label_permutation	0.1130280973790441	0.5889644142343062	5001	3	11-20	0.9031818431609606
ENSMUSG00000034613.13:B1	label_permutation	1.512795285870742e-37	0.10097051138484509	10715	6	>20	0.8606239104020287
ENSMUSG00000035437.16:B1	label_permutation	2.959942774255505e-12	0.4265025343953657	4142	9	>20	0.8802533382017219
ENSMUSG00000036371.7:B1	label_permutation	0.1946383705694261	0.8446066215735137	5617	7	>20	0.9585667932457129
ENSMUSG00000038002.10:B1	label_permutation	1.1089828960664309e-07	0.364501679731243	10715	6	>20	0.8799716412619639
ENSMUSG00000038538.18:B1	label_permutation	0.0216876195410081	0.7945932898865556	4142	9	>20	0.9411294352823588
ENSMUSG00000039354.17:B1	label_permutation	3.203447548232217e-11	0.3713065147739409	5617	7	>20	0.8799716412619639
ENSMUSG00000040260.9:B1	label_permutation	0.002447795056153	0.37703272435253965	4980	2	>20	0.8802533382017219
ENSMUSG00000041028.17:B1	label_permutation	0.1390625645121656	0.7156208277703605	2246	5	11-20	0.9220008085299167
ENSMUSG00000042133.17:B1	label_permutation	0.0235088719663957	0.8261078998073218	6227	10	>20	0.9536325224293042
ENSMUSG00000043460.8:B1	label_permutation	0.0093754554273002	0.5305949248917933	11782	4	>20	0.894080632179703
ENSMUSG00000045994.18:B1	label_permutation	6.178672897492824e-87	0.03235470341521869	1668	14	>20	0.8606239104020287
ENSMUSG00000048814.12:B1	label_permutation	0.0108622444800551	0.6061030235162373	10715	6	>20	0.903460907270032
ENSMUSG00000051401.8:B1	label_permutation	0.104184092428583	0.7478536767450541	10715	6	>20	0.9295624013670085
ENSMUSG00000053550.14:B1	label_permutation	6.0205485044146616e-06	0.41134751773049644	10715	6	>20	0.8802533382017219
ENSMUSG00000056073.17:B2	label_permutation	1.483528423505613e-25	0.27427507315775473	7517	8	>20	0.8750110119110907
ENSMUSG00000058135.13:B1	label_permutation	8.25224820906863e-05	0.23140676117775355	4584	1	6-10	0.8674506604704691
ENSMUSG00000060098.12:B1	label_permutation	2.8988599274366077e-35	0.21622670807453417	2575	1	>20	0.8674506604704691
ENSMUSG00000062380.5:B1	label_permutation	0.8518295772001626	0.9200367647058824	1087	3	6-10	0.9874780512444977
ENSMUSG00000066607.6:B1	label_permutation	0.0159933194865738	0.676923076923077	64	5	6-10	0.9110999233898707
ENSMUSG00000070871.11:B1	label_permutation	0.0080306553233127	0.39751552795031053	2575	1	>20	0.8802533382017219
ENSMUSG00000078307.4:B1	label_permutation	1.1372817664619758e-10	0.31177678238148565	10715	6	>20	0.8768883635306256
ENSMUSG00000087620.9:B1	label_permutation	0.6092603226630896	0.8024493073679984	4980	2	>20	0.9426357135217629
ENSMUSG00000104586.2:B1	label_permutation	0.0807591051339424	0.5128105590062112	2575	1	>20	0.894080632179703
ENSMUSG00000022377.17:B1	label_permutation	0.1452675998796042	0.6967699406723797	13652	5	>20	0.9150593486619103
ENSMUSG00000022377.17:B2	label_permutation	1.0	1.0	403	15	11-20	1.0
ENSMUSG00000022377.17:B3	label_permutation	0.1452658846108849	0.6967699406723797	13652	5	>20	0.9150593486619103
ENSMUSG00000022377.17:B4	label_permutation	0.0450634411632675	0.6006738445762836	13652	5	>20	0.903460907270032
ENSMUSG00000032511.18:B1	label_permutation	0.0062958225509525	0.3182115594329335	4584	1	6-10	0.8768883635306256
ENSMUSG00000032511.18:B2	label_permutation	0.0074148082516993	0.32562704471101417	4584	1	6-10	0.8768883635306256
ENSMUSG00000032511.18:B3	label_permutation	1.4576140196509254e-11	0.16815703380588876	4584	1	6-10	0.8660184484869279
ENSMUSG00000032511.18:B4	label_permutation	0.1986688364724088	0.6274509803921569	2753	2	6-10	0.9037363545202307
ENSMUSG00000008489.19:B1	label_permutation	9.180034603500982e-09	0.39361702127659576	187	8	6-10	0.8802533382017219
ENSMUSG00000008489.19:B2	label_permutation	3.925482864800933e-06	0.5685550082101807	2435	6	11-20	0.8997902400062849
ENSMUSG00000008489.19:B3	label_permutation	0.6024341779931609	0.7960832648589428	7301	2	11-20	0.9412255175680317
ENSMUSG00000022637.12:B1	label_permutation	1.0115782090167779e-26	0.4750830564784053	300	21	>20	0.8914176034062342
ENSMUSG00000022637.12:B2	label_permutation	3.072174925802327e-11	0.37095051619793523	5617	7	>20	0.8799716412619639
ENSMUSG00000022637.12:B3	label_permutation	6.543108430590963e-12	0.6105452366686639	1668	14	>20	0.9036329068266031
ENSMUSG00000028082.15:B2	label_permutation	0.0005292661280574	0.2606324972737186	4584	1	6-10	0.8750110119110907
ENSMUSG00000033808.17:B1	label_permutation	1.869758906929479e-44	0.14418754014129737	6227	10	>20	0.8606239104020287
ENSMUSG00000033808.17:B2	label_permutation	1.811299843929548e-132	0.008130081300813009	13652	5	>20	0.8606239104020287
ENSMUSG00000033808.17:B3	label_permutation	0.0057305757806633	0.4994506701823775	13652	5	>20	0.8921327130306684
ENSMUSG00000042810.15:B1	label_permutation	4.0361656232028813e-16	0.3734009172097514	4142	9	>20	0.8799716412619639
ENSMUSG00000042810.15:B4	label_permutation	0.0323806354972272	0.5473825203705771	8958	3	>20	0.894080632179703
ENSMUSG00000042810.15:B6	label_permutation	4.417521939624679e-06	0.4068682344158268	10715	6	>20	0.8802533382017219
ENSMUSG00000001786.15:B1	label_permutation	1.856284565933045e-49	0.10934489402697495	6227	10	>20	0.8606239104020287
ENSMUSG00000001786.15:B2	label_permutation	1.0	1.0	13652	5	>20	1.0
ENSMUSG00000017774.20:B1	label_permutation	0.0943264492740487	0.445993031358885	286	3	1-5	0.8861238787535181
ENSMUSG00000017774.20:B2	label_permutation	7.689491778339296e-10	0.17688113413304252	4584	1	6-10	0.8660184484869279
ENSMUSG00000021990.17:B1	label_permutation	0.0034431431444279	0.3850632403131901	4980	2	>20	0.8802533382017219
ENSMUSG00000021990.17:B2	label_permutation	0.1534305325544705	0.5702639751552795	2575	1	>20	0.8997902400062849
ENSMUSG00000025375.16:B1	label_permutation	1.6181123836563083e-32	0.33253445176752544	1668	14	>20	0.8768883635306256
ENSMUSG00000025375.16:B2	label_permutation	2.7990716720983563e-37	0.19419722321110716	5617	7	>20	0.8674506604704691
ENSMUSG00000028289.13:B1	label_permutation	1.7086405860167713e-12	0.28611422172452405	10715	6	>20	0.8750110119110907
ENSMUSG00000028289.13:B2	label_permutation	1.357014282193612e-13	0.5368589743589743	623	9	11-20	0.894080632179703
ENSMUSG00000030629.16:B1	label_permutation	5.991422303465706e-40	0.2187326805837798	5412	12	>20	0.8674506604704691
ENSMUSG00000030629.16:B2	label_permutation	0.1705426408278828	0.7891937290033595	10715	6	>20	0.939506388911549
ENSMUSG00000032841.16:B1	label_permutation	1.2737870630822236e-12	0.36986863711001644	2435	6	11-20	0.8799716412619639
ENSMUSG00000032841.16:B2	label_permutation	5.976609370951999e-28	0.07636945221911236	5001	3	11-20	0.8606239104020287
ENSMUSG00000038453.18:B1	label_permutation	6.449432615615775e-62	0.3031496062992126	253	30	>20	0.8768883635306256
ENSMUSG00000038453.18:B2	label_permutation	3.823571718888637e-107	0.0663265306122449	195	40	>20	0.8606239104020287
ENSMUSG00000042066.17:B1	label_permutation	1.2648453217654388e-11	0.9058823529411765	84	18	11-20	0.9813753526353685
ENSMUSG00000042066.17:B2	label_permutation	0.0018850193517435	0.8827838827838828	818	12	11-20	0.9708030926516559
ENSMUSG00000052833.10:B1	label_permutation	7.84115789813387e-60	0.06906906906906907	13652	5	>20	0.8606239104020287
ENSMUSG00000001175.17:B1	label_permutation	0.0116147377845451	0.8801034546462221	5412	12	>20	0.9694080698970888
ENSMUSG00000003352.15:B1	label_permutation	2.3150255207013408e-14	0.2344054994483578	11782	4	>20	0.8674506604704691
ENSMUSG00000005514.15:B1	label_permutation	2.576551483694115e-146	0.004907346370761005	13652	5	>20	0.8606239104020287
ENSMUSG00000009090.18:B1	label_permutation	0.0082636820927557	0.5140994653189775	13652	5	>20	0.894080632179703
ENSMUSG00000015165.17:B1	label_permutation	9.574314350905808e-20	0.14330218068535824	2246	5	11-20	0.8606239104020287
ENSMUSG00000018334.19:B2	label_permutation	3.822875885867087e-228	0.004198320671731308	5001	3	11-20	0.8606239104020287
ENSMUSG00000020074.8:B1	label_permutation	3.671086953030375e-16	0.23460045411264924	13652	5	>20	0.8674506604704691
ENSMUSG00000020524.17:B1	label_permutation	0.6455977690072663	0.9455322178711285	5617	7	>20	0.9983189577298631
ENSMUSG00000020929.15:B1	label_permutation	3.020930338905225e-24	0.16320122209963506	11782	4	>20	0.8660184484869279
ENSMUSG00000021448.9:B1	label_permutation	6.052204800444575e-06	0.576152546463915	4142	9	>20	0.8997902400062849
ENSMUSG00000022103.11:B1	label_permutation	0.9010425603753802	0.9549689440993789	2575	1	>20	1.0
ENSMUSG00000022536.15:B1	label_permutation	1.8469837098599787e-05	0.5957035964277094	4142	9	>20	0.903460907270032
ENSMUSG00000023025.17:B1	label_permutation	0.0278054074532522	0.80623973727422	2435	6	11-20	0.9444075918433388
ENSMUSG00000024294.15:B1	label_permutation	4.627934059640016e-16	0.2546583850931677	2575	1	>20	0.8703183612295037
ENSMUSG00000024787.15:B1	label_permutation	5.466362246625288e-98	0.028430790121361283	11782	4	>20	0.8606239104020287
ENSMUSG00000025270.14:B1	label_permutation	0.6391159969305478	0.8754137316472884	11782	4	>20	0.9672352950575324
ENSMUSG00000026473.17:B1	label_permutation	1.3381277128766824e-07	0.4968076616121309	7517	8	>20	0.8921327130306684
ENSMUSG00000026924.18:B1	label_permutation	3.074364250919416e-44	0.0759611795446062	10715	6	>20	0.8606239104020287
ENSMUSG00000027522.16:B1	label_permutation	0.0010201360454628	0.44730095949608145	13652	5	>20	0.8874151286691287
ENSMUSG00000028047.12:B1	label_permutation	0.0146794010341846	0.37130681818181815	3519	1	1-5	0.8799716412619639
ENSMUSG00000028572.14:B1	label_permutation	1.4366572046647779e-12	0.2414331956691595	8958	3	>20	0.8674506604704691
ENSMUSG00000029093.15:B1	label_permutation	8.636442625602055e-75	0.015913877837584835	4272	4	11-20	0.8606239104020287
ENSMUSG00000029552.20:B1	label_permutation	0.599755184792065	0.84406237504998	5001	3	11-20	0.9583669311456822
ENSMUSG00000030161.9:B1	label_permutation	0.0815633215012874	0.6452794257672306	13652	5	>20	0.9053280185658723
ENSMUSG00000030795.19:B1	label_permutation	0.0552980616388363	0.6166410312751777	13652	5	>20	0.9036329068266031
ENSMUSG00000031511.17:B2	label_permutation	2.1454047074607784e-85	0.023277467411545624	7517	8	>20	0.8606239104020287
ENSMUSG00000032017.15:B1	label_permutation	0.3901033556353606	0.6658498839308744	7753	1	11-20	0.9089593347088671
ENSMUSG00000032425.16:B1	label_permutation	0.7269999756783624	0.906462774863266	8958	3	>20	0.9813753526353685
ENSMUSG00000033006.11:B1	label_permutation	1.2264665300696951e-67	0.03904034896401309	4584	1	6-10	0.8606239104020287
ENSMUSG00000033918.17:B1	label_permutation	2.5160243318390902e-11	0.27445652173913043	2575	1	>20	0.8750110119110907
ENSMUSG00000034614.15:B1	label_permutation	0.7847967930048574	0.90722049689441	2575	1	>20	0.9813753526353685
ENSMUSG00000035469.18:B1	label_permutation	0.2013766206923735	0.7308283893649747	13652	5	>20	0.9249786649214097
ENSMUSG00000036377.20:B1	label_permutation	3.260990856745576e-26	0.4873271889400922	867	15	>20	0.8914176034062342
ENSMUSG00000037243.18:B1	label_permutation	0.1779127481033519	0.6830003348588012	8958	3	>20	0.9110999233898707
ENSMUSG00000038034.16:B1	label_permutation	4.883661106479571e-54	0.1677651288196525	1668	14	>20	0.8660184484869279
ENSMUSG00000038552.15:B1	label_permutation	0.0649136417967009	0.4381679389312977	4584	1	6-10	0.8802533382017219
ENSMUSG00000039367.12:B1	label_permutation	7.382742776878679e-06	0.22930100593242198	7753	1	11-20	0.8674506604704691
ENSMUSG00000040282.14:B1	label_permutation	0.61401070336553	0.8852266901047389	13652	5	>20	0.972203011909323
ENSMUSG00000041112.18:B1	label_permutation	2.115406103254941e-09	0.2813011935408378	4272	4	11-20	0.8750110119110907
ENSMUSG00000042182.17:B1	label_permutation	9.17086465456354e-27	0.14410591530170586	11782	4	>20	0.8606239104020287
ENSMUSG00000043518.8:B1	label_permutation	0.5252206909026311	0.7540399890440975	7301	2	11-20	0.9300637725810085
ENSMUSG00000046027.18:B1	label_permutation	0.0117735181321701	0.4205552274069699	1692	2	1-5	0.8802533382017219
ENSMUSG00000048834.17:B1	label_permutation	2.081460736899738e-10	0.23188114836378237	4980	2	>20	0.8674506604704691
ENSMUSG00000051427.15:B1	label_permutation	0.4172554125012487	0.7233487251555912	4980	2	>20	0.9248162648219708
ENSMUSG00000053702.17:B1	label_permutation	0.0003330059691864	0.8644688644688645	818	12	11-20	0.9635614497117158
ENSMUSG00000056091.13:B1	label_permutation	0.0194731950246919	0.5195892398705213	8958	3	>20	0.894080632179703
ENSMUSG00000058159.15:B1	label_permutation	0.4663037962486251	0.7119318181818182	3519	1	1-5	0.9216895185571544
ENSMUSG00000060206.12:B1	label_permutation	0.1168282496334666	0.5917632946821272	5001	3	11-20	0.903460907270032
ENSMUSG00000062397.9:B1	label_permutation	7.631387737966542e-11	0.7118437118437119	818	12	11-20	0.9216895185571544
ENSMUSG00000066640.12:B1	label_permutation	0.3172465561274495	0.657354149548069	7301	2	11-20	0.9067371234097674
