event	subject	cell_type	primer	spliced_umis
Dlg4	F_5	INH_migrating_interneuron	poly(dT)	15
Dlg4	F_5	INH_migrating_interneuron	random hexamer	13
Dlg4	F_5	ODC	poly(dT)	2
Dlg4	F_5	ODC	random hexamer	5
Dlg4	F_6	ASC	poly(dT)	8
Dlg4	F_6	ASC	random hexamer	5
Dlg4	F_6	EX_cerebellum_granule	poly(dT)	7
Dlg4	F_6	EX_cerebellum_granule	random hexamer	9
Dlg4	F_6	EX_cortical	poly(dT)	25
Dlg4	F_6	EX_cortical	random hexamer	31
Dlg4	F_6	EX_hippocampus_granule	poly(dT)	6
Dlg4	F_6	EX_hippocampus_granule	random hexamer	4
Dlg4	F_6	EX_hippocampus_pyramidal	poly(dT)	4
Dlg4	F_6	EX_hippocampus_pyramidal	random hexamer	1
Dlg4	F_6	EX_thalamus	poly(dT)	5
Dlg4	F_6	INH_medium_spiny	poly(dT)	4
Dlg4	F_6	INH_medium_spiny	random hexamer	6
Dlg4	F_6	INH_midbrain	poly(dT)	2
Dlg4	F_6	INH_migrating_interneuron	poly(dT)	7
Dlg4	F_6	INH_migrating_interneuron	random hexamer	4
Dlg4	F_6	ODC	random hexamer	1
Dlg4	F_7	ASC	poly(dT)	8
Dlg4	F_7	ASC	random hexamer	29
Dlg4	F_7	EX_cerebellum_granule	poly(dT)	41
Dlg4	F_7	EX_cerebellum_granule	random hexamer	57
Dlg4	F_7	EX_cortical	poly(dT)	29
Dlg4	F_7	EX_cortical	random hexamer	39
Dlg4	F_7	EX_hippocampus_granule	poly(dT)	1
Dlg4	F_7	EX_hippocampus_granule	random hexamer	4
Dlg4	F_7	EX_hippocampus_pyramidal	random hexamer	1
Dlg4	F_7	EX_thalamus	poly(dT)	4
Dlg4	F_7	EX_thalamus	random hexamer	1
Dlg4	F_7	INH_medium_spiny	poly(dT)	13
Dlg4	F_7	INH_medium_spiny	random hexamer	12
Dlg4	F_7	INH_midbrain	poly(dT)	15
Dlg4	F_7	INH_midbrain	random hexamer	15
Dlg4	F_7	INH_migrating_interneuron	poly(dT)	27
Dlg4	F_7	INH_migrating_interneuron	random hexamer	21
Dlg4	F_7	ODC	poly(dT)	25
Dlg4	F_7	ODC	random hexamer	18
Dlg4	F_8	ASC	random hexamer	1
Dlg4	F_8	EX_cortical	poly(dT)	2
Dlg4	F_8	INH_midbrain	random hexamer	1
Ntrk2	A_1	ASC	poly(dT)	20
Ntrk2	A_1	ASC	random hexamer	4
Ntrk2	A_1	EX_cerebellum_granule	poly(dT)	8
Ntrk2	A_1	EX_cerebellum_granule	random hexamer	5
Ntrk2	A_1	EX_cortical	poly(dT)	9
Ntrk2	A_1	EX_cortical	random hexamer	3
Ntrk2	A_1	INH_medium_spiny	poly(dT)	1
Ntrk2	A_1	INH_medium_spiny	random hexamer	3
Ntrk2	A_1	INH_midbrain	random hexamer	2
Ntrk2	A_1	INH_migrating_interneuron	poly(dT)	1
Ntrk2	A_1	INH_migrating_interneuron	random hexamer	1
Ntrk2	A_1	ODC	poly(dT)	1
Ntrk2	A_2	ASC	poly(dT)	7
Ntrk2	A_2	ASC	random hexamer	5
Ntrk2	A_2	EX_cerebellum_granule	poly(dT)	2
Ntrk2	A_2	EX_cerebellum_granule	random hexamer	4
Ntrk2	A_2	EX_cortical	poly(dT)	21
Ntrk2	A_2	EX_cortical	random hexamer	23
Ntrk2	A_2	EX_hippocampus_granule	random hexamer	13
Ntrk2	A_2	EX_hippocampus_pyramidal	poly(dT)	4
Ntrk2	A_2	EX_hippocampus_pyramidal	random hexamer	1
Ntrk2	A_2	EX_thalamus	poly(dT)	2
Ntrk2	A_2	EX_thalamus	random hexamer	4
Ntrk2	A_2	INH_medium_spiny	poly(dT)	1
Ntrk2	A_2	INH_medium_spiny	random hexamer	1
Ntrk2	A_2	INH_midbrain	poly(dT)	2
Ntrk2	A_2	INH_midbrain	random hexamer	7
Ntrk2	A_2	INH_migrating_interneuron	random hexamer	3
Ntrk2	A_2	ODC	poly(dT)	2
Ntrk2	A_4	ASC	poly(dT)	10
Ntrk2	A_4	ASC	random hexamer	10
Ntrk2	A_4	EX_cerebellum_granule	poly(dT)	3
Ntrk2	A_4	EX_cortical	poly(dT)	5
Ntrk2	A_4	EX_cortical	random hexamer	10
Ntrk2	A_4	EX_hippocampus_pyramidal	poly(dT)	1
Ntrk2	A_4	EX_hippocampus_pyramidal	random hexamer	6
Ntrk2	A_4	INH_midbrain	poly(dT)	8
Ntrk2	A_4	INH_midbrain	random hexamer	5
Ntrk2	A_4	INH_migrating_interneuron	poly(dT)	1
Ntrk2	A_5	EX_cortical	poly(dT)	5
Ntrk2	A_5	EX_cortical	random hexamer	7
Ntrk2	A_5	EX_thalamus	poly(dT)	1
Ntrk2	A_5	INH_midbrain	poly(dT)	1
Ntrk2	A_5	INH_migrating_interneuron	poly(dT)	1
Ntrk2	A_5	INH_migrating_interneuron	random hexamer	3
Ntrk2	A_6	EX_cerebellum_granule	random hexamer	1
Ntrk2	A_6	EX_cortical	random hexamer	4
Ntrk2	A_7	ASC	poly(dT)	19
Ntrk2	A_7	ASC	random hexamer	11
Ntrk2	A_7	EX_cerebellum_granule	poly(dT)	2
Ntrk2	A_7	EX_cerebellum_granule	random hexamer	3
Ntrk2	A_7	EX_cortical	poly(dT)	27
Ntrk2	A_7	EX_cortical	random hexamer	38
Ntrk2	A_7	EX_hippocampus_granule	poly(dT)	9
Ntrk2	A_7	EX_hippocampus_granule	random hexamer	6
Ntrk2	A_7	EX_hippocampus_pyramidal	poly(dT)	3
Ntrk2	A_7	EX_hippocampus_pyramidal	random hexamer	4
Ntrk2	A_7	EX_thalamus	poly(dT)	1
Ntrk2	A_7	EX_thalamus	random hexamer	5
Ntrk2	A_7	INH_medium_spiny	poly(dT)	2
Ntrk2	A_7	INH_medium_spiny	random hexamer	1
Ntrk2	A_7	INH_midbrain	poly(dT)	4
Ntrk2	A_7	INH_midbrain	random hexamer	10
Ntrk2	A_7	INH_migrating_interneuron	poly(dT)	7
Ntrk2	A_7	INH_migrating_interneuron	random hexamer	6
Ntrk2	A_7	ODC	random hexamer	15
Ntrk2	A_8	ASC	poly(dT)	4
Ntrk2	A_8	ASC	random hexamer	13
Ntrk2	A_8	EX_cerebellum_granule	poly(dT)	2
Ntrk2	A_8	EX_cerebellum_granule	random hexamer	8
Ntrk2	A_8	EX_cortical	poly(dT)	23
Ntrk2	A_8	EX_cortical	random hexamer	35
Ntrk2	A_8	EX_hippocampus_granule	poly(dT)	3
Ntrk2	A_8	EX_hippocampus_granule	random hexamer	3
Ntrk2	A_8	EX_hippocampus_pyramidal	random hexamer	2
Ntrk2	A_8	EX_thalamus	poly(dT)	1
Ntrk2	A_8	EX_thalamus	random hexamer	1
Ntrk2	A_8	INH_medium_spiny	poly(dT)	9
Ntrk2	A_8	INH_medium_spiny	random hexamer	14
Ntrk2	A_8	INH_midbrain	poly(dT)	8
Ntrk2	A_8	INH_midbrain	random hexamer	3
Ntrk2	A_8	INH_migrating_interneuron	poly(dT)	5
Ntrk2	A_8	INH_migrating_interneuron	random hexamer	10
Ntrk2	A_8	ODC	poly(dT)	2
Ntrk2	A_8	ODC	random hexamer	5
Ntrk2	A_9	EX_cortical	poly(dT)	2
Ntrk2	A_9	INH_midbrain	random hexamer	2
Ntrk2	B_1	ASC	poly(dT)	3
Ntrk2	B_1	EX_cortical	poly(dT)	7
Ntrk2	B_1	EX_cortical	random hexamer	9
Ntrk2	B_1	EX_hippocampus_granule	random hexamer	3
Ntrk2	B_1	INH_medium_spiny	random hexamer	2
Ntrk2	B_1	INH_midbrain	poly(dT)	2
Ntrk2	B_1	INH_midbrain	random hexamer	9
Ntrk2	B_1	ODC	random hexamer	2
Ntrk2	B_2	EX_cerebellum_granule	poly(dT)	1
Ntrk2	B_2	EX_cortical	poly(dT)	4
Ntrk2	B_2	EX_cortical	random hexamer	3
Ntrk2	B_2	INH_medium_spiny	random hexamer	3
Ntrk2	B_2	INH_midbrain	poly(dT)	1
Ntrk2	B_2	INH_midbrain	random hexamer	2
Ntrk2	B_2	INH_migrating_interneuron	poly(dT)	4
Ntrk2	B_3	ASC	poly(dT)	9
Ntrk2	B_3	ASC	random hexamer	3
Ntrk2	B_3	EX_cortical	poly(dT)	9
Ntrk2	B_3	EX_cortical	random hexamer	4
Ntrk2	B_3	EX_hippocampus_pyramidal	poly(dT)	2
Ntrk2	B_3	EX_thalamus	poly(dT)	1
Ntrk2	B_3	INH_medium_spiny	random hexamer	1
Ntrk2	B_3	INH_midbrain	poly(dT)	1
Ntrk2	B_3	INH_midbrain	random hexamer	2
Ntrk2	B_3	INH_migrating_interneuron	poly(dT)	3
Ntrk2	B_4	ASC	poly(dT)	1
Ntrk2	B_4	EX_cortical	random hexamer	4
Ntrk2	B_4	EX_hippocampus_pyramidal	poly(dT)	2
Ntrk2	B_4	INH_migrating_interneuron	poly(dT)	1
Ntrk2	B_5	ASC	poly(dT)	9
Ntrk2	B_5	ASC	random hexamer	2
Ntrk2	B_5	EX_cerebellum_granule	poly(dT)	3
Ntrk2	B_5	EX_cerebellum_granule	random hexamer	1
Ntrk2	B_5	EX_cortical	poly(dT)	5
Ntrk2	B_5	EX_cortical	random hexamer	3
Ntrk2	B_5	EX_hippocampus_pyramidal	poly(dT)	1
Ntrk2	B_5	EX_thalamus	poly(dT)	1
Ntrk2	B_5	INH_medium_spiny	random hexamer	3
Ntrk2	B_5	INH_midbrain	poly(dT)	6
Ntrk2	B_5	INH_midbrain	random hexamer	4
Ntrk2	B_5	INH_migrating_interneuron	random hexamer	3
Ntrk2	B_6	EX_cortical	random hexamer	2
Ntrk2	B_6	EX_thalamus	random hexamer	2
Ntrk2	B_6	INH_migrating_interneuron	poly(dT)	1
Ntrk2	B_6	INH_migrating_interneuron	random hexamer	1
Ntrk2	B_7	ASC	random hexamer	2
Ntrk2	B_7	EX_cerebellum_granule	poly(dT)	2
Ntrk2	B_7	EX_cerebellum_granule	random hexamer	1
Ntrk2	B_7	EX_cortical	poly(dT)	1
Ntrk2	B_7	EX_cortical	random hexamer	4
Ntrk2	B_7	EX_hippocampus_pyramidal	poly(dT)	1
Ntrk2	B_7	INH_medium_spiny	poly(dT)	1
Ntrk2	B_7	INH_migrating_interneuron	poly(dT)	1
Ntrk2	B_7	INH_migrating_interneuron	random hexamer	3
Ntrk2	B_8	ASC	poly(dT)	7
Ntrk2	B_8	ASC	random hexamer	4
Ntrk2	B_8	EX_cerebellum_granule	poly(dT)	2
Ntrk2	B_8	EX_cortical	poly(dT)	16
Ntrk2	B_8	EX_cortical	random hexamer	8
Ntrk2	B_8	EX_hippocampus_granule	poly(dT)	4
Ntrk2	B_8	EX_hippocampus_granule	random hexamer	1
Ntrk2	B_8	EX_thalamus	random hexamer	5
Ntrk2	B_8	INH_medium_spiny	poly(dT)	1
Ntrk2	B_8	INH_midbrain	random hexamer	3
Ntrk2	B_8	INH_migrating_interneuron	poly(dT)	2
Ntrk2	C_1	ASC	random hexamer	3
Ntrk2	C_1	EX_cortical	poly(dT)	3
Ntrk2	C_1	EX_cortical	random hexamer	4
Ntrk2	C_1	INH_medium_spiny	poly(dT)	1
Ntrk2	C_1	INH_medium_spiny	random hexamer	1
Ntrk2	C_1	INH_migrating_interneuron	poly(dT)	3
Ntrk2	C_1	INH_migrating_interneuron	random hexamer	5
Ntrk2	C_1	ODC	poly(dT)	2
Ntrk2	C_1	ODC	random hexamer	1
Ntrk2	C_2	ASC	poly(dT)	2
Ntrk2	C_2	EX_cortical	poly(dT)	11
Ntrk2	C_2	EX_cortical	random hexamer	7
Ntrk2	C_2	INH_medium_spiny	poly(dT)	7
Ntrk2	C_2	INH_medium_spiny	random hexamer	1
Ntrk2	C_2	INH_midbrain	random hexamer	1
Ntrk2	C_2	INH_migrating_interneuron	poly(dT)	2
Ntrk2	C_2	INH_migrating_interneuron	random hexamer	3
Ntrk2	C_2	ODC	random hexamer	1
Ntrk2	C_3	EX_cortical	poly(dT)	5
Ntrk2	C_3	EX_cortical	random hexamer	6
Ntrk2	C_3	INH_medium_spiny	random hexamer	2
Ntrk2	C_3	INH_migrating_interneuron	poly(dT)	2
Ntrk2	C_3	ODC	poly(dT)	1
Ntrk2	C_4	ASC	poly(dT)	5
Ntrk2	C_4	ASC	random hexamer	7
Ntrk2	C_4	EX_cerebellum_granule	poly(dT)	1
Ntrk2	C_4	EX_cerebellum_granule	random hexamer	2
Ntrk2	C_4	EX_cortical	poly(dT)	27
Ntrk2	C_4	EX_cortical	random hexamer	20
Ntrk2	C_4	EX_hippocampus_granule	poly(dT)	1
Ntrk2	C_4	EX_hippocampus_granule	random hexamer	1
Ntrk2	C_4	EX_hippocampus_pyramidal	random hexamer	4
Ntrk2	C_4	EX_thalamus	random hexamer	6
Ntrk2	C_4	INH_medium_spiny	poly(dT)	1
Ntrk2	C_4	INH_medium_spiny	random hexamer	8
Ntrk2	C_4	INH_midbrain	poly(dT)	3
Ntrk2	C_4	INH_midbrain	random hexamer	4
Ntrk2	C_4	INH_migrating_interneuron	poly(dT)	3
Ntrk2	C_4	INH_migrating_interneuron	random hexamer	3
Ntrk2	C_5	ASC	poly(dT)	3
Ntrk2	C_5	ASC	random hexamer	6
Ntrk2	C_5	EX_cerebellum_granule	poly(dT)	1
Ntrk2	C_5	EX_cerebellum_granule	random hexamer	1
Ntrk2	C_5	EX_cortical	poly(dT)	13
Ntrk2	C_5	EX_cortical	random hexamer	20
Ntrk2	C_5	EX_hippocampus_granule	random hexamer	2
Ntrk2	C_5	EX_thalamus	random hexamer	1
Ntrk2	C_5	INH_medium_spiny	random hexamer	5
Ntrk2	C_5	INH_midbrain	poly(dT)	8
Ntrk2	C_5	INH_midbrain	random hexamer	5
Ntrk2	C_5	INH_migrating_interneuron	random hexamer	2
Ntrk2	C_5	ODC	poly(dT)	1
Ntrk2	C_6	ASC	poly(dT)	8
Ntrk2	C_6	EX_cerebellum_granule	poly(dT)	2
Ntrk2	C_6	EX_cortical	poly(dT)	11
Ntrk2	C_6	EX_cortical	random hexamer	8
Ntrk2	C_6	EX_hippocampus_pyramidal	poly(dT)	3
Ntrk2	C_6	EX_hippocampus_pyramidal	random hexamer	1
Ntrk2	C_6	INH_medium_spiny	poly(dT)	5
Ntrk2	C_6	INH_medium_spiny	random hexamer	4
Ntrk2	C_6	INH_midbrain	poly(dT)	3
Ntrk2	C_6	INH_midbrain	random hexamer	2
Ntrk2	C_6	INH_migrating_interneuron	poly(dT)	3
Ntrk2	C_6	INH_migrating_interneuron	random hexamer	1
Ntrk2	C_6	ODC	poly(dT)	2
Ntrk2	C_7	ASC	poly(dT)	1
Ntrk2	C_7	ASC	random hexamer	1
Ntrk2	C_7	EX_cortical	random hexamer	1
Ntrk2	C_7	INH_midbrain	poly(dT)	1
Ntrk2	C_8	ASC	poly(dT)	2
Ntrk2	C_8	EX_cortical	poly(dT)	11
Ntrk2	C_8	EX_cortical	random hexamer	11
Ntrk2	C_8	EX_hippocampus_granule	random hexamer	1
Ntrk2	C_8	EX_hippocampus_pyramidal	random hexamer	1
Ntrk2	C_8	EX_thalamus	poly(dT)	4
Ntrk2	C_8	EX_thalamus	random hexamer	2
Ntrk2	C_8	INH_medium_spiny	poly(dT)	3
Ntrk2	C_8	INH_medium_spiny	random hexamer	1
Ntrk2	C_8	INH_migrating_interneuron	poly(dT)	10
Ntrk2	C_8	INH_migrating_interneuron	random hexamer	6
Ntrk2	D_1	ASC	poly(dT)	8
Ntrk2	D_1	ASC	random hexamer	2
Ntrk2	D_1	EX_cerebellum_granule	poly(dT)	10
Ntrk2	D_1	EX_cerebellum_granule	random hexamer	3
Ntrk2	D_1	EX_cortical	poly(dT)	20
Ntrk2	D_1	EX_cortical	random hexamer	17
Ntrk2	D_1	EX_hippocampus_granule	random hexamer	1
Ntrk2	D_1	EX_hippocampus_pyramidal	poly(dT)	2
Ntrk2	D_1	EX_hippocampus_pyramidal	random hexamer	2
Ntrk2	D_1	EX_thalamus	poly(dT)	1
Ntrk2	D_1	INH_medium_spiny	poly(dT)	12
Ntrk2	D_1	INH_medium_spiny	random hexamer	1
Ntrk2	D_1	INH_midbrain	poly(dT)	4
Ntrk2	D_1	INH_midbrain	random hexamer	5
Ntrk2	D_1	INH_migrating_interneuron	poly(dT)	2
Ntrk2	D_1	INH_migrating_interneuron	random hexamer	4
Ntrk2	D_1	ODC	poly(dT)	2
Ntrk2	D_2	ASC	poly(dT)	32
Ntrk2	D_2	ASC	random hexamer	33
Ntrk2	D_2	EX_cerebellum_granule	poly(dT)	11
Ntrk2	D_2	EX_cerebellum_granule	random hexamer	19
Ntrk2	D_2	EX_cortical	poly(dT)	157
Ntrk2	D_2	EX_cortical	random hexamer	187
Ntrk2	D_2	EX_hippocampus_granule	poly(dT)	13
Ntrk2	D_2	EX_hippocampus_granule	random hexamer	42
Ntrk2	D_2	EX_hippocampus_pyramidal	poly(dT)	14
Ntrk2	D_2	EX_hippocampus_pyramidal	random hexamer	10
Ntrk2	D_2	EX_thalamus	poly(dT)	15
Ntrk2	D_2	EX_thalamus	random hexamer	30
Ntrk2	D_2	INH_medium_spiny	poly(dT)	7
Ntrk2	D_2	INH_medium_spiny	random hexamer	1
Ntrk2	D_2	INH_midbrain	poly(dT)	23
Ntrk2	D_2	INH_midbrain	random hexamer	38
Ntrk2	D_2	INH_migrating_interneuron	poly(dT)	46
Ntrk2	D_2	INH_migrating_interneuron	random hexamer	23
Ntrk2	D_2	ODC	poly(dT)	22
Ntrk2	D_2	ODC	random hexamer	70
Ntrk2	D_3	ASC	poly(dT)	3
Ntrk2	D_3	ASC	random hexamer	1
Ntrk2	D_3	INH_medium_spiny	random hexamer	2
Ntrk2	D_3	INH_migrating_interneuron	poly(dT)	3
Ntrk2	D_3	INH_migrating_interneuron	random hexamer	4
Ntrk2	D_4	ASC	poly(dT)	1
Ntrk2	D_4	ASC	random hexamer	3
Ntrk2	D_4	EX_cerebellum_granule	random hexamer	1
Ntrk2	D_4	EX_cortical	poly(dT)	20
Ntrk2	D_4	EX_cortical	random hexamer	26
Ntrk2	D_4	EX_hippocampus_pyramidal	poly(dT)	1
Ntrk2	D_4	INH_medium_spiny	poly(dT)	3
Ntrk2	D_4	INH_medium_spiny	random hexamer	6
Ntrk2	D_4	INH_midbrain	poly(dT)	7
Ntrk2	D_4	INH_midbrain	random hexamer	1
Ntrk2	D_4	INH_migrating_interneuron	poly(dT)	7
Ntrk2	D_4	INH_migrating_interneuron	random hexamer	8
Ntrk2	D_5	ASC	random hexamer	4
Ntrk2	D_5	EX_cortical	poly(dT)	4
Ntrk2	D_5	EX_cortical	random hexamer	5
Ntrk2	D_5	INH_midbrain	poly(dT)	1
Ntrk2	D_5	INH_migrating_interneuron	poly(dT)	1
Ntrk2	D_5	INH_migrating_interneuron	random hexamer	7
Ntrk2	D_6	ASC	poly(dT)	14
Ntrk2	D_6	ASC	random hexamer	11
Ntrk2	D_6	EX_cerebellum_granule	poly(dT)	16
Ntrk2	D_6	EX_cerebellum_granule	random hexamer	25
Ntrk2	D_6	EX_cortical	poly(dT)	89
Ntrk2	D_6	EX_cortical	random hexamer	81
Ntrk2	D_6	EX_hippocampus_granule	poly(dT)	6
Ntrk2	D_6	EX_hippocampus_granule	random hexamer	1
Ntrk2	D_6	EX_hippocampus_pyramidal	poly(dT)	7
Ntrk2	D_6	EX_hippocampus_pyramidal	random hexamer	7
Ntrk2	D_6	EX_thalamus	poly(dT)	2
Ntrk2	D_6	EX_thalamus	random hexamer	3
Ntrk2	D_6	INH_medium_spiny	poly(dT)	17
Ntrk2	D_6	INH_medium_spiny	random hexamer	7
Ntrk2	D_6	INH_midbrain	poly(dT)	16
Ntrk2	D_6	INH_midbrain	random hexamer	14
Ntrk2	D_6	INH_migrating_interneuron	poly(dT)	13
Ntrk2	D_6	INH_migrating_interneuron	random hexamer	14
Ntrk2	D_6	ODC	poly(dT)	10
Ntrk2	D_6	ODC	random hexamer	4
Ntrk2	D_7	ASC	random hexamer	2
Ntrk2	D_7	EX_cerebellum_granule	random hexamer	4
Ntrk2	D_7	EX_cortical	poly(dT)	5
Ntrk2	D_7	EX_cortical	random hexamer	3
Ntrk2	D_7	EX_hippocampus_granule	random hexamer	2
Ntrk2	D_7	EX_hippocampus_pyramidal	random hexamer	1
Ntrk2	D_7	INH_medium_spiny	poly(dT)	9
Ntrk2	D_7	INH_medium_spiny	random hexamer	1
Ntrk2	D_7	INH_midbrain	random hexamer	3
Ntrk2	D_7	INH_migrating_interneuron	random hexamer	1
Ntrk2	D_8	ASC	random hexamer	3
Ntrk2	D_8	EX_cerebellum_granule	poly(dT)	1
Ntrk2	D_8	EX_cortical	poly(dT)	7
Ntrk2	D_8	EX_cortical	random hexamer	5
Ntrk2	D_8	EX_hippocampus_granule	poly(dT)	1
Ntrk2	D_8	EX_hippocampus_pyramidal	poly(dT)	1
Ntrk2	D_8	EX_hippocampus_pyramidal	random hexamer	2
Ntrk2	D_8	EX_thalamus	poly(dT)	1
Ntrk2	D_8	INH_medium_spiny	poly(dT)	1
Ntrk2	D_8	INH_migrating_interneuron	poly(dT)	2
Ntrk2	D_8	INH_migrating_interneuron	random hexamer	4
Ntrk2	E_1	ASC	poly(dT)	4
Ntrk2	E_1	ASC	random hexamer	8
Ntrk2	E_1	EX_cerebellum_granule	poly(dT)	4
Ntrk2	E_1	EX_cerebellum_granule	random hexamer	6
Ntrk2	E_1	EX_cortical	poly(dT)	17
Ntrk2	E_1	EX_cortical	random hexamer	26
Ntrk2	E_1	EX_hippocampus_granule	poly(dT)	1
Ntrk2	E_1	EX_hippocampus_pyramidal	poly(dT)	4
Ntrk2	E_1	EX_hippocampus_pyramidal	random hexamer	2
Ntrk2	E_1	EX_thalamus	random hexamer	5
Ntrk2	E_1	INH_medium_spiny	poly(dT)	4
Ntrk2	E_1	INH_medium_spiny	random hexamer	7
Ntrk2	E_1	INH_midbrain	poly(dT)	3
Ntrk2	E_1	INH_midbrain	random hexamer	1
Ntrk2	E_1	INH_migrating_interneuron	poly(dT)	5
Ntrk2	E_1	INH_migrating_interneuron	random hexamer	11
Ntrk2	E_1	ODC	poly(dT)	1
Ntrk2	E_2	ASC	poly(dT)	1
Ntrk2	E_2	ASC	random hexamer	1
Ntrk2	E_2	EX_cerebellum_granule	random hexamer	3
Ntrk2	E_2	EX_cortical	poly(dT)	3
Ntrk2	E_3	ASC	poly(dT)	14
Ntrk2	E_3	ASC	random hexamer	13
Ntrk2	E_3	EX_cerebellum_granule	poly(dT)	2
Ntrk2	E_3	EX_cerebellum_granule	random hexamer	5
Ntrk2	E_3	EX_cortical	poly(dT)	41
Ntrk2	E_3	EX_cortical	random hexamer	43
Ntrk2	E_3	EX_hippocampus_granule	random hexamer	1
Ntrk2	E_3	EX_thalamus	poly(dT)	1
Ntrk2	E_3	INH_medium_spiny	poly(dT)	8
Ntrk2	E_3	INH_medium_spiny	random hexamer	2
Ntrk2	E_3	INH_midbrain	poly(dT)	2
Ntrk2	E_3	INH_midbrain	random hexamer	3
Ntrk2	E_4	ASC	poly(dT)	5
Ntrk2	E_4	ASC	random hexamer	1
Ntrk2	E_4	EX_cerebellum_granule	poly(dT)	3
Ntrk2	E_4	EX_cerebellum_granule	random hexamer	2
Ntrk2	E_4	EX_cortical	poly(dT)	5
Ntrk2	E_4	EX_cortical	random hexamer	7
Ntrk2	E_4	EX_hippocampus_granule	random hexamer	1
Ntrk2	E_4	EX_hippocampus_pyramidal	random hexamer	3
Ntrk2	E_4	INH_medium_spiny	random hexamer	1
Ntrk2	E_4	INH_migrating_interneuron	poly(dT)	2
Ntrk2	E_5	ASC	poly(dT)	13
Ntrk2	E_5	ASC	random hexamer	6
Ntrk2	E_5	EX_cerebellum_granule	poly(dT)	2
Ntrk2	E_5	EX_cerebellum_granule	random hexamer	4
Ntrk2	E_5	EX_cortical	poly(dT)	29
Ntrk2	E_5	EX_cortical	random hexamer	34
Ntrk2	E_5	EX_hippocampus_granule	poly(dT)	3
Ntrk2	E_5	EX_hippocampus_pyramidal	random hexamer	4
Ntrk2	E_5	EX_thalamus	poly(dT)	1
Ntrk2	E_5	INH_medium_spiny	poly(dT)	13
Ntrk2	E_5	INH_medium_spiny	random hexamer	21
Ntrk2	E_5	INH_midbrain	poly(dT)	9
Ntrk2	E_5	INH_midbrain	random hexamer	7
Ntrk2	E_5	INH_migrating_interneuron	poly(dT)	11
Ntrk2	E_5	INH_migrating_interneuron	random hexamer	4
Ntrk2	E_5	ODC	poly(dT)	12
Ntrk2	E_5	ODC	random hexamer	3
Ntrk2	E_6	ASC	poly(dT)	1
Ntrk2	E_6	ASC	random hexamer	3
Ntrk2	E_6	EX_cerebellum_granule	poly(dT)	1
Ntrk2	E_6	EX_cortical	poly(dT)	12
Ntrk2	E_6	EX_cortical	random hexamer	7
Ntrk2	E_6	INH_medium_spiny	random hexamer	1
Ntrk2	E_6	INH_midbrain	poly(dT)	2
Ntrk2	E_6	INH_midbrain	random hexamer	1
Ntrk2	E_6	INH_migrating_interneuron	poly(dT)	3
Ntrk2	E_6	INH_migrating_interneuron	random hexamer	3
Ntrk2	E_7	ASC	poly(dT)	1
Ntrk2	E_7	ASC	random hexamer	1
Ntrk2	E_7	EX_cerebellum_granule	random hexamer	3
Ntrk2	E_7	EX_cortical	poly(dT)	4
Ntrk2	E_7	EX_cortical	random hexamer	1
Ntrk2	E_7	INH_midbrain	poly(dT)	3
Ntrk2	E_7	INH_midbrain	random hexamer	2
Ntrk2	E_7	INH_migrating_interneuron	poly(dT)	3
Ntrk2	E_8	ASC	poly(dT)	4
Ntrk2	E_8	ASC	random hexamer	6
Ntrk2	E_8	EX_cerebellum_granule	poly(dT)	4
Ntrk2	E_8	EX_cerebellum_granule	random hexamer	3
Ntrk2	E_8	EX_cortical	poly(dT)	23
Ntrk2	E_8	EX_cortical	random hexamer	10
Ntrk2	E_8	EX_hippocampus_granule	poly(dT)	1
Ntrk2	E_8	INH_medium_spiny	random hexamer	1
Ntrk2	E_8	INH_midbrain	poly(dT)	8
Ntrk2	E_8	INH_midbrain	random hexamer	4
Ntrk2	E_8	INH_migrating_interneuron	poly(dT)	22
Ntrk2	E_8	INH_migrating_interneuron	random hexamer	10
Ntrk2	F_1	ASC	poly(dT)	5
Ntrk2	F_1	ASC	random hexamer	13
Ntrk2	F_1	EX_cerebellum_granule	poly(dT)	11
Ntrk2	F_1	EX_cerebellum_granule	random hexamer	5
Ntrk2	F_1	EX_cortical	poly(dT)	59
Ntrk2	F_1	EX_cortical	random hexamer	39
Ntrk2	F_1	EX_thalamus	random hexamer	5
Ntrk2	F_1	INH_medium_spiny	poly(dT)	11
Ntrk2	F_1	INH_medium_spiny	random hexamer	7
Ntrk2	F_1	INH_midbrain	poly(dT)	15
Ntrk2	F_1	INH_midbrain	random hexamer	11
Ntrk2	F_1	INH_migrating_interneuron	poly(dT)	20
Ntrk2	F_1	INH_migrating_interneuron	random hexamer	17
Ntrk2	F_1	ODC	poly(dT)	3
Ntrk2	F_2	ASC	poly(dT)	11
Ntrk2	F_2	ASC	random hexamer	13
Ntrk2	F_2	EX_cerebellum_granule	poly(dT)	8
Ntrk2	F_2	EX_cerebellum_granule	random hexamer	13
Ntrk2	F_2	EX_cortical	poly(dT)	15
Ntrk2	F_2	EX_cortical	random hexamer	35
Ntrk2	F_2	EX_hippocampus_granule	poly(dT)	1
Ntrk2	F_2	EX_hippocampus_pyramidal	poly(dT)	2
Ntrk2	F_2	INH_medium_spiny	poly(dT)	4
Ntrk2	F_2	INH_medium_spiny	random hexamer	3
Ntrk2	F_2	INH_midbrain	poly(dT)	1
Ntrk2	F_2	INH_midbrain	random hexamer	1
