test_id	null_type	analytic_p_value	calibrated_p_value	reference_nulls	degrees_of_freedom	denominator_df_bin	fdr
ENSMUSG00000026860.17:B3	label_permutation	0.0013869766139166	0.16190036900369004	2167	4	11-20	0.6847722369731165
ENSMUSG00000031310.17:B1	label_permutation	0.555301862084275	0.9198095935554742	2730	12	>20	0.9878376367360969
ENSMUSG00000031310.17:B2	label_permutation	0.0037584238548341	0.1438865120468363	4440	3	>20	0.6753453621929444
ENSMUSG00000031310.17:B3	label_permutation	0.7254244580474882	0.6390452600765594	4440	3	>20	0.8672217817334429
ENSMUSG00000040363.16:B2	label_permutation	0.9791305701225016	0.8977243002877322	3822	1	11-20	0.9791173882817341
ENSMUSG00000040363.16:B3	label_permutation	0.9791181831625232	0.895893277530735	3822	1	11-20	0.9783093541689968
ENSMUSG00000066037.15:B1	label_permutation	5.085330680190798e-25	0.055016784781797834	5361	6	>20	0.6171507832898172
ENSMUSG00000066037.15:B2	label_permutation	5.3623452586705286e-24	0.03625309614951588	4440	3	>20	0.5627402900130172
ENSMUSG00000066037.15:B3	label_permutation	1.0329690409746896e-22	0.03827966674172484	4440	3	>20	0.5677768959471334
ENSMUSG00000021057.16:B1	label_permutation	0.0095691003202073	0.2719134651249534	5361	6	>20	0.7203360339025302
ENSMUSG00000021057.16:B3	label_permutation	2.2418255120814713e-09	0.32588795313072133	2730	12	>20	0.7414944665977521
ENSMUSG00000024219.17:B1	label_permutation	0.029995779882878	0.4642857142857143	83	6	1-5	0.7915083586626139
ENSMUSG00000024219.17:B2	label_permutation	0.2362285945298733	0.32275132275132273	566	3	6-10	0.7399191935862263
ENSMUSG00000027546.16:B1	label_permutation	1.0	1.0	79	20	11-20	1.0
ENSMUSG00000027546.16:B2	label_permutation	4.224744888320549e-109	0.0894439967767929	1240	1	>20	0.6716996336354654
ENSMUSG00000029772.18:B1	label_permutation	6.493130007898181e-27	0.2631578947368421	56	16	11-20	0.7179991088838531
ENSMUSG00000029772.18:B2	label_permutation	1.699209693566908e-18	0.1896551724137931	405	12	11-20	0.695247351814289
ENSMUSG00000032186.16:B1	label_permutation	5.483345249700325e-35	0.5463917525773195	96	33	>20	0.8254746780519976
ENSMUSG00000032186.16:B2	label_permutation	2.932246201340608e-12	0.7033492822966507	208	22	>20	0.8944033931467131
ENSMUSG00000036882.8:B2	label_permutation	1.354249344565463e-160	0.004448038819247877	2472	2	>20	0.5304436768848043
ENSMUSG00000040865.17:B1	label_permutation	7.247283346914667e-47	0.005067323005646445	6906	5	>20	0.5304436768848043
ENSMUSG00000040865.17:B3	label_permutation	0.000783707316926	0.16128565223686114	6906	5	>20	0.6847722369731165
ENSMUSG00000048537.17:B1	label_permutation	4.470206307608711e-34	0.07881773399014778	202	15	11-20	0.6634744498321522
ENSMUSG00000048537.17:B4	label_permutation	1.0	1.0	1086	5	11-20	1.0
ENSMUSG00000060771.16:B1	label_permutation	0.243072421684381	0.35037153794190495	4440	3	>20	0.7514900051363897
ENSMUSG00000060771.16:B3	label_permutation	0.6816346272823818	0.604351329572925	1240	1	>20	0.8539855190532267
ENSMUSG00000000142.16:B1	label_permutation	0.4897940977310122	0.4100327153762268	3667	2	11-20	0.7731985024069317
ENSMUSG00000000632.14:B1	label_permutation	0.0126369866773785	0.28161133905259234	5361	6	>20	0.7246986373555707
ENSMUSG00000002455.15:B1	label_permutation	8.297969145353567e-07	0.08809970974901826	5856	4	>20	0.6716996336354654
ENSMUSG00000004952.14:B1	label_permutation	0.4696627427161521	0.31943661971830983	1774	1	1-5	0.7376799344704354
ENSMUSG00000007659.19:B1	label_permutation	0.0025810110496715	0.26573426573426573	428	4	6-10	0.7203360339025302
ENSMUSG00000014077.14:B1	label_permutation	0.0523532313125956	0.1323943661971831	1774	1	1-5	0.6716996336354654
ENSMUSG00000017561.17:B1	label_permutation	1.831084104675869e-24	0.03535239810853411	4440	3	>20	0.5627402900130172
ENSMUSG00000019923.15:B1	label_permutation	1.4565966726288793e-29	0.07946598855689765	3145	10	>20	0.6634744498321522
ENSMUSG00000020390.13:B1	label_permutation	0.0763554325086369	0.6179275270184361	3145	10	>20	0.8600002523981771
ENSMUSG00000020794.14:B1	label_permutation	8.809168858275571e-10	0.22175066312997346	3769	8	>20	0.7091982855276581
ENSMUSG00000021248.10:B1	label_permutation	3.161579280517365e-15	0.027042253521126762	1774	1	1-5	0.5540574956588848
ENSMUSG00000021938.13:B1	label_permutation	0.0016691290373775	0.12845849802371542	2529	3	11-20	0.6716996336354654
ENSMUSG00000022433.22:B1	label_permutation	0.4619580151164026	0.5507456203851165	6906	5	>20	0.826763331772505
ENSMUSG00000022865.15:B1	label_permutation	0.0312608431941863	0.2219566330886119	5856	4	>20	0.7091982855276581
ENSMUSG00000024143.16:B1	label_permutation	1.4491813248943053e-14	0.05446474304251323	5856	4	>20	0.6171507832898172
ENSMUSG00000024640.10:B1	label_permutation	0.9192293667748526	0.71125	799	2	1-5	0.9005019046275395
ENSMUSG00000025212.18:B1	label_permutation	0.2577928470109004	0.359603692861968	4440	3	>20	0.7540440618427044
ENSMUSG00000025781.15:B1	label_permutation	0.2500884245078372	0.43767192703054875	6906	5	>20	0.7830757215815937
ENSMUSG00000026341.17:B1	label_permutation	0.1034313301613915	0.15518783542039355	2235	1	6-10	0.6847722369731165
ENSMUSG00000026827.13:B1	label_permutation	4.018069230243939e-32	0.06865861411315957	3145	10	>20	0.6558876076011044
ENSMUSG00000027351.15:B1	label_permutation	0.8313456607823582	0.7682061676560011	6906	5	>20	0.9293451265226415
ENSMUSG00000027900.16:B1	label_permutation	0.7074366989377137	0.5814805126863719	3822	1	11-20	0.8427138923952321
ENSMUSG00000028444.18:B1	label_permutation	1.1482262226906524e-35	0.05149396058486968	3145	10	>20	0.6104246415972379
ENSMUSG00000028977.18:B1	label_permutation	0.3798107490465988	0.3405125408942203	3667	2	11-20	0.7445807850839993
ENSMUSG00000029428.14:B1	label_permutation	1.0276938964883613e-29	0.028146813780680027	4440	3	>20	0.5595228198520243
ENSMUSG00000029924.13:B1	label_permutation	0.9994277833204084	0.9736545823012835	4440	3	>20	1.0
ENSMUSG00000030583.17:B1	label_permutation	2.768565979816337e-50	0.010038240917782026	2091	9	>20	0.5304436768848043
ENSMUSG00000031365.14:B1	label_permutation	0.5027819596215666	0.3453521126760563	1774	1	1-5	0.7471528107895201
ENSMUSG00000031864.17:B1	label_permutation	9.567223547619993e-19	0.07403953748601268	5361	6	>20	0.658935462200628
ENSMUSG00000032324.12:B1	label_permutation	0.6950170744011565	0.6836542637903577	6906	5	>20	0.8863198373552182
ENSMUSG00000032826.20:B1	label_permutation	3.1373423635605758e-77	0.1935483870967742	30	48	>20	0.6977932517214355
ENSMUSG00000033720.13:B1	label_permutation	1.6981968928389197e-29	0.3923444976076555	208	22	>20	0.7659655217138764
ENSMUSG00000034390.17:B1	label_permutation	0.9998037926711963	0.9584130019120459	2091	9	>20	1.0
ENSMUSG00000035139.15:B1	label_permutation	1.0	1.0	5856	4	>20	1.0
ENSMUSG00000036095.12:B1	label_permutation	5.670382689572249e-50	0.010010725777618877	2796	7	>20	0.5304436768848043
ENSMUSG00000036990.14:B1	label_permutation	1.0	1.0	5856	4	>20	1.0
ENSMUSG00000037851.14:B1	label_permutation	0.0111190873697976	0.10332606324972737	3667	2	11-20	0.6716996336354654
ENSMUSG00000038390.12:B1	label_permutation	4.577081886225628e-10	0.07000170735871607	5856	4	>20	0.658935462200628
ENSMUSG00000039145.17:B1	label_permutation	5.914258722372792e-05	0.1381207470681917	6906	5	>20	0.6737987860703265
ENSMUSG00000039967.15:B1	label_permutation	4.689502553439024e-52	0.007170172084130019	2091	9	>20	0.5304436768848043
ENSMUSG00000040774.16:B1	label_permutation	0.9234175794706364	0.827215297934096	5856	4	>20	0.9511671850500901
ENSMUSG00000041771.15:B1	label_permutation	2.439805903124789e-15	0.1723274937432964	2796	7	>20	0.6873186350454853
ENSMUSG00000042790.17:B1	label_permutation	0.9994955634252992	0.9541501976284585	2529	3	11-20	1.0
ENSMUSG00000045201.7:B1	label_permutation	0.0019484111204011	0.5488831929696082	2730	12	>20	0.8263670006561997
ENSMUSG00000048076.15:B1	label_permutation	0.9697642432784436	0.8925727522802953	6906	5	>20	0.9775463759016397
ENSMUSG00000050821.15:B1	label_permutation	0.4021590895599825	0.4246575342465753	1240	1	>20	0.7792463358448585
ENSMUSG00000052921.14:B1	label_permutation	0.5409707140555403	0.4457470010905125	3667	2	11-20	0.787950087522443
ENSMUSG00000055214.16:B1	label_permutation	1.0135011875853858e-06	0.2647214854111406	3769	8	>20	0.719445975190665
ENSMUSG00000057522.16:B1	label_permutation	4.7498346515078064e-11	0.21201525746980293	3145	10	>20	0.7063535445754128
ENSMUSG00000059474.14:B1	label_permutation	0.0032280480854576	0.13794466403162056	2529	3	11-20	0.6737987860703265
ENSMUSG00000061887.15:B1	label_permutation	0.6680928652587275	0.8709472345835982	3145	10	>20	0.9702529664579017
ENSMUSG00000064373.14:B1	label_permutation	9.150155450730795e-05	0.13099630996309963	2167	4	11-20	0.6716996336354654
ENSMUSG00000069895.5:B1	label_permutation	0.6417670571559707	0.520174482006543	3667	2	11-20	0.8138069195881308
ENSMUSG00000074794.11:B1	label_permutation	0.4183431095027319	0.28056338028169014	1774	1	1-5	0.7246986373555707
ENSMUSG00000086496.3:B1	label_permutation	0.8437706086283555	0.7258390618681763	2472	2	>20	0.9110041596090929
ENSMUSG00000097545.9:B1	label_permutation	5.200932139892413e-07	0.26720841300191206	2091	9	>20	0.7203360339025302
ENSMUSG00000120471.1:B1	label_permutation	0.5461972276405143	0.36338028169014086	1774	1	1-5	0.7566066468416065
ENSMUSG00000005583.17:B1	label_permutation	0.0059580041493246	0.8073394495412844	435	15	>20	0.9432709920726544
ENSMUSG00000005583.17:B2	label_permutation	0.001384437729371	0.4160839160839161	3145	10	>20	0.7746757391985607
ENSMUSG00000005583.17:B3	label_permutation	0.0634802344252122	0.2969451281308817	6906	5	>20	0.7277459433406522
ENSMUSG00000005583.17:B4	label_permutation	0.1461377661233051	0.3690458954683654	6906	5	>20	0.7600139346437836
ENSMUSG00000028580.16:B1	label_permutation	2.7325383979411784e-25	0.22289890377588306	820	18	>20	0.7091982855276581
ENSMUSG00000028580.16:B2	label_permutation	0.6028115693050577	0.7176426706452816	5361	6	>20	0.9033618682732542
ENSMUSG00000028580.16:B3	label_permutation	0.0006604433820766	0.20067139127191347	5361	6	>20	0.6994035248150303
ENSMUSG00000028580.16:B4	label_permutation	0.4360189055356407	0.6361432301380082	5361	6	>20	0.8665375451212031
ENSMUSG00000003534.18:B2	label_permutation	0.9979185192663572	0.9137546468401487	1344	2	6-10	0.9839253900580148
ENSMUSG00000003534.18:B3	label_permutation	0.0642883877738723	0.16951672862453532	1344	2	6-10	0.6852446498543153
ENSMUSG00000021245.16:B1	label_permutation	0.9825109037513446	0.908210332103321	2167	4	11-20	0.9825822453164573
ENSMUSG00000021245.16:B3	label_permutation	0.9743888156571592	0.8868593238822247	3667	2	11-20	0.9754015534112878
ENSMUSG00000021245.16:B4	label_permutation	0.5993062162062076	0.8561643835616438	583	8	11-20	0.9619220346373043
ENSMUSG00000026883.18:B1	label_permutation	1.0	1.0	702	24	>20	1.0
ENSMUSG00000026883.18:B3	label_permutation	0.0961627733498491	0.41271913465124954	5361	6	>20	0.7732164440203563
ENSMUSG00000026883.18:B4	label_permutation	6.129030529867072e-05	0.45880629805931894	2730	12	>20	0.7912910652813838
ENSMUSG00000031684.12:B1	label_permutation	0.7106482470286126	0.8849332485696122	3145	10	>20	0.9754015534112878
ENSMUSG00000031684.12:B2	label_permutation	1.0364921654221479e-76	0.03194500606550748	2472	2	>20	0.5627402900130172
ENSMUSG00000031684.12:B3	label_permutation	0.9125036870682236	0.8087758238005806	5856	4	>20	0.9436714268277798
ENSMUSG00000040563.14:B1	label_permutation	6.08058274283922e-10	0.43842364532019706	405	12	11-20	0.7834356417967838
ENSMUSG00000040563.14:B2	label_permutation	0.8674960160653207	0.8631107795598657	5361	6	>20	0.9667444003707232
ENSMUSG00000040563.14:B3	label_permutation	0.4723038541060895	0.654733492442323	1256	6	11-20	0.8729493357351947
ENSMUSG00000069729.15:B2	label_permutation	0.0663439035530499	0.513262599469496	3769	8	>20	0.8105527269044539
ENSMUSG00000069729.15:B3	label_permutation	0.0663432800027517	0.513262599469496	3769	8	>20	0.8105527269044539
ENSMUSG00000021068.18:B1	label_permutation	1.9379595120055825e-33	0.28165007112375534	702	24	>20	0.7246986373555707
ENSMUSG00000021068.18:B3	label_permutation	6.554412696762234e-05	0.296551724137931	3769	8	>20	0.7277459433406522
ENSMUSG00000024220.15:B1	label_permutation	0.0002910021969433	0.6477832512315271	405	12	11-20	0.870748617082928
ENSMUSG00000024220.15:B3	label_permutation	0.1158572820391623	0.43062290190227526	5361	6	>20	0.7803995295754584
ENSMUSG00000027575.20:B3	label_permutation	0.9871628661354316	0.9494591570309586	5361	6	>20	1.0
ENSMUSG00000030000.11:B1	label_permutation	1.3577134631458716e-42	0.3404255319148936	93	32	>20	0.7445807850839993
ENSMUSG00000030000.11:B2	label_permutation	6.543060885585623e-32	0.3015647226173542	702	24	>20	0.7318810953112224
ENSMUSG00000032228.17:B1	label_permutation	2.224417906798419e-16	0.0821917808219178	583	8	11-20	0.6634744498321522
ENSMUSG00000032228.17:B2	label_permutation	0.000535338466329	0.14437269372693726	2167	4	11-20	0.6753453621929444
ENSMUSG00000036893.18:B1	label_permutation	0.8656910977038006	0.8928381962864721	3769	8	>20	0.9775463759016397
ENSMUSG00000036893.18:B2	label_permutation	0.5224854570625936	0.5258664845484036	5856	4	>20	0.8148719459982858
ENSMUSG00000040867.14:B1	label_permutation	6.644042191437813e-35	0.09959721713658001	2730	12	>20	0.6716996336354654
ENSMUSG00000040867.14:B2	label_permutation	0.0235157787870109	0.44323607427055706	3769	8	>20	0.7867920816153179
ENSMUSG00000048756.12:B1	label_permutation	1.1892085342683217e-11	0.20881226053639848	521	10	11-20	0.7044666263359548
ENSMUSG00000048756.12:B2	label_permutation	0.0611263135666315	0.30266789328426863	1086	5	11-20	0.7318810953112224
ENSMUSG00000061718.13:B1	label_permutation	0.0018137804821909	0.21689668034315554	5361	6	>20	0.7091982855276581
ENSMUSG00000061718.13:B2	label_permutation	0.0634508332265237	0.23373114163476694	4440	3	>20	0.7091982855276581
ENSMUSG00000000184.13:B1	label_permutation	0.942687285846383	0.8487280177565306	5856	4	>20	0.9585555625471935
ENSMUSG00000000751.14:B1	label_permutation	0.8280213692004809	0.6814020402825006	3822	1	11-20	0.8863198373552182
ENSMUSG00000002489.17:B1	label_permutation	0.1684708435677454	0.4707198806415517	5361	6	>20	0.7926722340846395
ENSMUSG00000005045.17:B1	label_permutation	4.521663968262607e-45	0.02066115702479339	3145	10	>20	0.5304436768848043
ENSMUSG00000007670.11:B1	label_permutation	0.7269267164571109	0.676660516605166	2167	4	11-20	0.8841947041867639
ENSMUSG00000014355.11:B1	label_permutation	0.9829128023853926	0.9026717557251909	3667	2	11-20	0.9818918707368892
ENSMUSG00000017615.13:B1	label_permutation	0.5445529885101741	0.47449646874182577	3822	1	11-20	0.7926722340846395
ENSMUSG00000019947.11:B1	label_permutation	2.7942644188134697e-06	0.144349123461395	5361	6	>20	0.6753453621929444
ENSMUSG00000020402.12:B1	label_permutation	0.0005822886829339	0.19861991794106676	5361	6	>20	0.6994035248150303
ENSMUSG00000020811.17:B1	label_permutation	0.0579521569893176	0.5959949141767323	3145	10	>20	0.8520001440483478
ENSMUSG00000021254.10:B1	label_permutation	0.2249342644466359	0.5126818351361432	5361	6	>20	0.8105527269044539
ENSMUSG00000021945.10:B1	label_permutation	1.653421569881143e-12	0.08238019400608079	6906	5	>20	0.6634744498321522
ENSMUSG00000022454.18:B1	label_permutation	0.1194797954568753	0.5618037135278514	3769	8	>20	0.8310183263662547
ENSMUSG00000022867.12:B1	label_permutation	8.43955349406937e-39	0.040368722186904	3145	10	>20	0.5693986502293021
ENSMUSG00000024158.18:B1	label_permutation	0.2802681442730743	0.2623594036097306	3822	1	11-20	0.7175608933892629
ENSMUSG00000024642.18:B1	label_permutation	2.304819402084113e-40	0.03919694072657744	2091	9	>20	0.5677768959471334
ENSMUSG00000025217.16:B1	label_permutation	0.1671549999921356	0.3181818181818182	2529	3	11-20	0.73629799803085
ENSMUSG00000025782.13:B1	label_permutation	4.647369759859724e-05	0.20763723150357996	1256	6	11-20	0.703863583546363
ENSMUSG00000026349.15:B1	label_permutation	4.5287997715034723e-35	0.025550167847817978	5361	6	>20	0.5483423779172124
ENSMUSG00000026833.19:B1	label_permutation	3.565097992612127e-12	0.18877368609224168	2796	7	>20	0.695247351814289
ENSMUSG00000027363.16:B1	label_permutation	4.490013908411998e-44	0.022944550669216062	2091	9	>20	0.5474559145934611
ENSMUSG00000027940.19:B1	label_permutation	0.0123395242619421	0.21688142464166787	6906	5	>20	0.7091982855276581
ENSMUSG00000028469.16:B1	label_permutation	1.0	1.0	5856	4	>20	1.0
ENSMUSG00000028986.13:B1	label_permutation	0.9471258541345978	0.8341616531519749	3822	1	11-20	0.9536008503676208
ENSMUSG00000029438.10:B1	label_permutation	1.5534069186284215e-41	0.02288165892027172	2796	7	>20	0.5474559145934611
ENSMUSG00000030007.9:B1	label_permutation	0.0372230516973006	0.1252236135957066	2235	1	6-10	0.6716996336354654
ENSMUSG00000030592.19:B3	label_permutation	0.0001121750844432	0.1788879935535858	1240	1	>20	0.6907662883605332
ENSMUSG00000031370.13:B1	label_permutation	0.9988185379130052	0.9637404580152672	3667	2	11-20	1.0
ENSMUSG00000031870.17:B1	label_permutation	6.718419628392301e-25	0.0402825006539367	3822	1	11-20	0.5693986502293021
ENSMUSG00000032328.13:B1	label_permutation	0.0623314650732976	0.2953525409005357	6906	5	>20	0.7277459433406522
ENSMUSG00000032827.16:B1	label_permutation	1.5782299362723691e-49	0.012815818381545222	2730	12	>20	0.5304436768848043
ENSMUSG00000033721.17:B1	label_permutation	0.7542242843025068	0.8301751877011083	2796	7	>20	0.9511671850500901
ENSMUSG00000034430.17:B1	label_permutation	0.3635140588338108	0.5919732441471572	298	6	6-10	0.8505231977227968
ENSMUSG00000035152.15:B1	label_permutation	0.1875348083309923	0.484520701230884	5361	6	>20	0.7967563669451726
ENSMUSG00000036099.17:B1	label_permutation	0.1210699852374038	0.43565833644162627	5361	6	>20	0.7828290434489334
ENSMUSG00000037857.17:B1	label_permutation	0.0236770323500519	0.2101758579477548	5856	4	>20	0.7053545808613133
ENSMUSG00000038406.18:B1	label_permutation	0.0489778222889438	0.35602387168966804	5361	6	>20	0.7537910234770694
ENSMUSG00000039156.20:B1	label_permutation	9.472111620261716e-34	0.06525198938992043	3769	8	>20	0.6378772906156274
ENSMUSG00000039988.15:B1	label_permutation	0.7142493999035286	0.562081784386617	1344	2	6-10	0.8310183263662547
ENSMUSG00000040785.20:B1	label_permutation	1.0888750192075258e-54	0.2125	79	36	>20	0.706785411365564
ENSMUSG00000041817.15:B1	label_permutation	0.0318106612510767	0.10907664138111431	3822	1	11-20	0.6716996336354654
ENSMUSG00000042851.18:B1	label_permutation	0.0004130566165811	0.15390183871434776	6906	5	>20	0.6837203468428499
ENSMUSG00000045349.16:B1	label_permutation	1.0	1.0	6906	5	>20	1.0
ENSMUSG00000048078.17:B1	label_permutation	0.0001129453142255	0.17474822827303246	5361	6	>20	0.6884067605452999
ENSMUSG00000050953.11:B1	label_permutation	1.539344236889444e-28	0.052567731500202185	2472	2	>20	0.6126530162114473
ENSMUSG00000052949.15:B1	label_permutation	8.440038879171524e-07	0.13875419619544946	5361	6	>20	0.6737987860703265
ENSMUSG00000055296.15:B1	label_permutation	1.0	1.0	5361	6	>20	1.0
ENSMUSG00000057541.15:B1	label_permutation	0.5610661677427592	0.5293852735870299	4440	3	>20	0.8148719459982858
ENSMUSG00000059602.15:B1	label_permutation	0.269460086700141	0.345679012345679	566	3	6-10	0.7472963416998167
ENSMUSG00000061911.16:B1	label_permutation	4.46667107700674e-44	0.12296983758700696	430	20	>20	0.6716996336354654
ENSMUSG00000065954.12:B1	label_permutation	1.728592936064191e-07	0.26147227533460804	2091	9	>20	0.7175608933892629
ENSMUSG00000069911.12:B1	label_permutation	0.0159192012184928	0.22614738670913567	6906	5	>20	0.7091982855276581
ENSMUSG00000074892.10:B1	label_permutation	0.497002957275214	0.5692775445200521	6906	5	>20	0.8339992828011871
ENSMUSG00000086539.9:B1	label_permutation	0.8625817792921344	0.7903576082235413	6906	5	>20	0.938121019074988
ENSMUSG00000097736.9:B1	label_permutation	0.9105857950155932	0.8068977292129076	5856	4	>20	0.9432709920726544
ENSMUSG00000120815.1:B1	label_permutation	0.8084753147732919	0.6815703380588877	3667	2	11-20	0.8863198373552182
ENSMUSG00000006476.20:B1	label_permutation	4.772858715433038e-52	0.07112375533428165	702	24	>20	0.658935462200628
ENSMUSG00000006476.20:B2	label_permutation	6.099611038817282e-27	0.10822281167108753	3769	8	>20	0.6716996336354654
ENSMUSG00000006476.20:B3	label_permutation	5.6305709133864514e-21	0.2971506105834464	736	16	>20	0.7277459433406522
ENSMUSG00000006476.20:B4	label_permutation	1.9306080856115678e-35	0.0814111261872456	736	16	>20	0.6634744498321522
ENSMUSG00000028906.18:B1	label_permutation	7.240661062976848e-05	0.4635664591724643	2730	12	>20	0.791460707496781
ENSMUSG00000028906.18:B2	label_permutation	0.753346535333512	0.6566088718757037	4440	3	>20	0.8729493357351947
ENSMUSG00000028906.18:B4	label_permutation	0.4928896477560169	0.664863856769862	5361	6	>20	0.8775896643160838
ENSMUSG00000028906.18:B5	label_permutation	0.0024484529671801	0.38336520076481834	2091	9	>20	0.7631707880514113
ENSMUSG00000004113.19:B1	label_permutation	0.0228331817642138	0.440053050397878	3769	8	>20	0.7841887723459584
ENSMUSG00000004113.19:B2	label_permutation	3.39855189865426e-39	0.03368700265251989	3769	8	>20	0.5627402900130172
ENSMUSG00000004113.19:B8	label_permutation	2.968641474053629e-29	0.16689280868385345	736	16	>20	0.6847722369731165
ENSMUSG00000021262.16:B2	label_permutation	0.1739729340168885	0.24312267657992565	1344	2	6-10	0.7122255230009176
ENSMUSG00000021262.16:B3	label_permutation	0.1537456150780785	0.22973977695167286	1344	2	6-10	0.7091982855276581
ENSMUSG00000027104.19:B1	label_permutation	0.4120935811743039	0.3617775354416576	3667	2	11-20	0.7553726391469137
ENSMUSG00000027104.19:B2	label_permutation	0.972538709563456	0.8765367512424798	3822	1	11-20	0.9730381996103431
ENSMUSG00000027104.19:B4	label_permutation	0.9461703553063416	0.8304996076379807	3822	1	11-20	0.9511671850500901
ENSMUSG00000031691.15:B1	label_permutation	1.0	1.0	6906	5	>20	1.0
ENSMUSG00000031691.15:B2	label_permutation	6.157535764482542e-10	0.09237005936006949	6906	5	>20	0.6716996336354654
ENSMUSG00000031691.15:B3	label_permutation	8.05318964166226e-27	0.09218054672600128	3145	10	>20	0.6716996336354654
ENSMUSG00000040712.17:B1	label_permutation	7.341255612780737e-18	0.3514246947082768	736	16	>20	0.7519516476662079
ENSMUSG00000040712.17:B2	label_permutation	0.0001340702601977	0.3037135278514589	3769	8	>20	0.7318810953112224
ENSMUSG00000040712.17:B3	label_permutation	0.0012437606560616	0.3427055702917772	3769	8	>20	0.745437077003003
ENSMUSG00000070047.15:B1	label_permutation	0.0004058522411858	0.3849332485696122	3145	10	>20	0.7631707880514113
ENSMUSG00000070047.15:B2	label_permutation	2.9198573836498685e-08	0.10221514405675401	6906	5	>20	0.6716996336354654
ENSMUSG00000070047.15:B3	label_permutation	1.0	1.0	3145	10	>20	1.0
ENSMUSG00000021098.15:B1	label_permutation	0.0017136722369401	0.3493368700265252	3769	8	>20	0.749987816176564
ENSMUSG00000021098.15:B2	label_permutation	1.653482596199075e-05	0.10073416424790849	5856	4	>20	0.6716996336354654
ENSMUSG00000024302.17:B1	label_permutation	2.4654845522916217e-11	0.28487733430977663	2730	12	>20	0.7250394776222165
ENSMUSG00000024302.17:B2	label_permutation	0.0075863719292955	0.26109660574412535	5361	6	>20	0.7175608933892629
ENSMUSG00000027624.21:B1	label_permutation	6.007876921612462e-17	0.5266821345707656	430	20	>20	0.8148719459982858
ENSMUSG00000027624.21:B5	label_permutation	1.8416260041079265e-07	0.2698664971392244	3145	10	>20	0.7203360339025302
ENSMUSG00000030020.14:B1	label_permutation	3.6627550678064206e-33	0.28733997155049784	702	24	>20	0.7267803830666978
ENSMUSG00000030020.14:B2	label_permutation	3.6680790709765256e-35	0.0814111261872456	736	16	>20	0.6634744498321522
ENSMUSG00000032336.18:B1	label_permutation	0.002585840169864	0.7210965435041716	838	14	>20	0.9063193811493608
ENSMUSG00000032336.18:B2	label_permutation	0.0080439299610737	0.34680014301036827	2796	7	>20	0.7472963416998167
ENSMUSG00000036902.12:B1	label_permutation	0.4173793092679643	0.49169741697416974	2167	4	11-20	0.8013971340221938
ENSMUSG00000036902.12:B2	label_permutation	0.6784023392067022	0.5662486368593239	3667	2	11-20	0.8319811151709684
ENSMUSG00000040896.17:B1	label_permutation	3.199561261753733e-34	0.008561643835616438	583	8	11-20	0.5304436768848043
ENSMUSG00000040896.17:B2	label_permutation	0.0333673903225999	0.22485914290592454	5856	4	>20	0.7091982855276581
ENSMUSG00000048827.13:B1	label_permutation	4.805958706147614e-38	0.128928283642224	1240	1	>20	0.6716996336354654
ENSMUSG00000048827.13:B3	label_permutation	0.0266741016404162	0.2264302981466559	1240	1	>20	0.7091982855276581
ENSMUSG00000061981.15:B1	label_permutation	2.5740518487756368e-12	0.19739351557533374	3145	10	>20	0.6994035248150303
ENSMUSG00000061981.15:B3	label_permutation	0.1732021179470123	0.33942291275396963	5856	4	>20	0.7445807850839993
ENSMUSG00000000247.12:B1	label_permutation	0.5928633342479167	0.40338028169014084	1774	1	1-5	0.7709657464797492
ENSMUSG00000000826.17:B1	label_permutation	0.843425424600956	0.7771825684088606	6906	5	>20	0.932411279264855
ENSMUSG00000002524.18:B1	label_permutation	0.8268473162769541	0.686046511627907	2235	1	6-10	0.8865143871344411
ENSMUSG00000005089.16:B1	label_permutation	7.439897926766276e-47	0.01904064445258147	2730	12	>20	0.5304436768848043
ENSMUSG00000007817.16:B1	label_permutation	0.8848750167779378	0.9082217973231358	2091	9	>20	0.9825822453164573
ENSMUSG00000014426.10:B1	label_permutation	0.0016431148510693	0.14717432132491037	5856	4	>20	0.6769750481719067
ENSMUSG00000017679.17:B1	label_permutation	0.0904715156744505	0.2671936758893281	2529	3	11-20	0.7203360339025302
ENSMUSG00000019969.15:B1	label_permutation	3.532874757233809e-12	0.10126818351361433	5361	6	>20	0.6716996336354654
ENSMUSG00000020409.11:B1	label_permutation	0.1593863674000238	0.28283642224012895	1240	1	>20	0.7246986373555707
ENSMUSG00000020817.17:B1	label_permutation	2.0538969358321974e-05	0.6600985221674877	202	15	11-20	0.8757595213025501
ENSMUSG00000021258.11:B1	label_permutation	0.9971739138631972	0.9592434136455753	4440	3	>20	1.0
ENSMUSG00000021969.9:B1	label_permutation	2.027642503076659e-36	0.014171077343349837	5856	4	>20	0.5304436768848043
ENSMUSG00000022463.9:B1	label_permutation	0.2724833745596638	0.451281308817142	6906	5	>20	0.7882989098962725
ENSMUSG00000022884.17:B1	label_permutation	0.794945412372201	0.6618962432915921	2235	1	6-10	0.8760724538596513
ENSMUSG00000024182.18:B1	label_permutation	0.355196663441125	0.24732394366197183	1774	1	1-5	0.7127381867912488
ENSMUSG00000024646.15:B1	label_permutation	0.9380986094125822	0.8114046560292963	3822	1	11-20	0.9451642501566595
ENSMUSG00000025220.9:B1	label_permutation	7.486148786456553e-36	0.013754162443897495	6906	5	>20	0.5304436768848043
