test_id	block_id	gene_id	gene_name	event_type	level_a	level_b	n_paths	n_mappable_paths	n_mapped_transcripts	mapping_complete	original_effect_norm	long_read_effect_norm	pooled_dot_product	pooled_cosine	pooled_replicated	replicate_1_dot_product	replicate_2_dot_product	replicate_1_cosine	replicate_2_cosine	both_replicates_replicated	minimum_pooled_depth	minimum_replicate_depth	technical_g_test_p_value	counts_a_rep1	counts_a_rep2	counts_b_rep1	counts_b_rep2	technical_g_test_fdr	technical_bh_directional_replication
ENSMUSG00000028760.17:B3|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000028760.17:B3	ENSMUSG00000028760.17	Eif4g3	compound internal	EX_cortical	INH_medium_spiny	4	4	5	True	0.05549475646565752	0.1462517331510787	0.0035488010645442912	0.4372488576300101	True	0.0007190055047020394	0.006962602714156775	0.4430090017007047	0.43311518183856657	True	129.31	53.760000000000005	0.012965957141566247	[151, 17, 19, 0]	[202, 17, 15, 0]	[59, 8, 8, 0]	[33, 12, 7, 0]	0.03234771172882978	True
ENSMUSG00000028760.17:B3|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000028760.17:B3	ENSMUSG00000028760.17	Eif4g3	compound internal	EX_cortical	INH_midbrain	4	4	5	False	0.0474464526584468	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[151, 17, 19, 0]	[202, 17, 15, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	NA	False
ENSMUSG00000028760.17:B3|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000028760.17:B3	ENSMUSG00000028760.17	Eif4g3	compound internal	EX_cortical	INH_migrating_interneuron	4	4	5	False	0.07556285129814658	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[151, 17, 19, 0]	[202, 17, 15, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	NA	False
ENSMUSG00000028782.15:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000028782.15:B1	ENSMUSG00000028782.15	Adgrb2	alternative first region	EX_cortical	INH_medium_spiny	3	3	5	True	0.09844842028345076	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[2, 0, 0]	[1, 194, 0]	[0, 0, 0]	[0, 0, 0]	NA	False
ENSMUSG00000028782.15:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000028782.15:B1	ENSMUSG00000028782.15	Adgrb2	alternative first region	EX_cortical	INH_midbrain	3	3	5	False	0.16392410763837262	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[2, 0, 0]	[1, 194, 0]	[0, 0, 0]	[0, 0, 0]	NA	False
ENSMUSG00000028782.15:B3|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000028782.15:B3	ENSMUSG00000028782.15	Adgrb2	compound internal	EX_cortical	INH_medium_spiny	3	3	7	True	0.09844776364635996	0.23507244738592914	-0.00020048092591794294	-0.008662943371330905	False	NA	-0.00027260435265675045	NA	-0.00866294337133098	NA	375.03	147.14	3.38574099730229e-26	[309, 0, 0]	[666, 1, 194]	[227, 0, 0]	[147, 0, 0]	6.037904778522417e-25	False
ENSMUSG00000028782.15:B3|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000028782.15:B3	ENSMUSG00000028782.15	Adgrb2	compound internal	EX_cortical	INH_midbrain	3	3	7	False	0.16392313074409687	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[309, 0, 0]	[666, 1, 194]	[0, 0, 0]	[0, 0, 0]	NA	False
ENSMUSG00000028785.14:B1|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000028785.14:B1	ENSMUSG00000028785.14	Hpca	alternative first region	EX_cerebellum_granule	EX_cortical	4	4	4	True	0.33323429371771285	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0, 0, 0]	[0, 0, 0, 0]	[55, 9, 374, 14]	[111, 2, 1344, 2]	NA	False
ENSMUSG00000028809.17:B1|cell_type|ASC|EX_cortical	ENSMUSG00000028809.17:B1	ENSMUSG00000028809.17	Srrm1	alternative first region	ASC	EX_cortical	3	3	4	True	0.06343252380019174	0.27482015900607093	0.01689882874526519	0.9693844014903137	True	0.013320183477070627	0.01885750285219137	0.9406742043914946	0.9853775685595312	True	212.07	81.74000000000001	4.1830268390630336e-07	[0, 43, 38]	[10, 61, 58]	[0, 136, 60]	[20, 376, 139]	2.214107052629434e-06	True
ENSMUSG00000028809.17:B1|cell_type|ASC|INH_medium_spiny	ENSMUSG00000028809.17:B1	ENSMUSG00000028809.17	Srrm1	alternative first region	ASC	INH_medium_spiny	3	3	4	True	0.07941526590420463	0.23255226012525462	0.01637994446815733	0.8869269796499175	True	0.01588498528392386	0.015245001088959303	0.8688107902233183	0.8153206978272033	True	212.07	81.74000000000001	3.5462431050544867e-06	[0, 43, 38]	[10, 61, 58]	[18, 230, 98]	[40, 155, 68]	1.58838702798487e-05	True
ENSMUSG00000028809.17:B1|cell_type|ASC|INH_midbrain	ENSMUSG00000028809.17:B1	ENSMUSG00000028809.17	Srrm1	alternative first region	ASC	INH_midbrain	3	3	4	False	0.0912334745630786	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 43, 38]	[10, 61, 58]	[0, 0, 0]	[0, 0, 0]	NA	False
ENSMUSG00000028809.17:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000028809.17:B1	ENSMUSG00000028809.17	Srrm1	alternative first region	EX_cortical	INH_medium_spiny	3	3	4	True	0.06543532623318947	0.09836885935263372	0.006272814469671063	0.9745239911225579	True	0.0033326755099220215	0.010395105778673332	0.7653805025346401	0.9730819901444099	True	611.32	197.04000000000002	2.3000477583591167e-07	[0, 136, 60]	[20, 376, 139]	[18, 230, 98]	[40, 155, 68]	1.2373999951395695e-06	True
ENSMUSG00000028809.17:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000028809.17:B1	ENSMUSG00000028809.17	Srrm1	alternative first region	EX_cortical	INH_midbrain	3	3	4	False	0.04524974428288753	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 136, 60]	[20, 376, 139]	[0, 0, 0]	[0, 0, 0]	NA	False
ENSMUSG00000028809.17:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000028809.17:B1	ENSMUSG00000028809.17	Srrm1	alternative first region	EX_cortical	INH_migrating_interneuron	3	3	4	False	0.017578839981828277	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 136, 60]	[20, 376, 139]	[0, 0, 0]	[0, 0, 0]	NA	False
ENSMUSG00000028809.17:B1|cell_type|INH_migrating_interneuron|ODC	ENSMUSG00000028809.17:B1	ENSMUSG00000028809.17	Srrm1	alternative first region	INH_migrating_interneuron	ODC	3	3	4	False	0.15816295862313468	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0, 0]	[0, 0, 0]	[45, 125, 195]	[88, 269, 325]	NA	False
ENSMUSG00000028809.17:B2|cell_type|ASC|EX_cortical	ENSMUSG00000028809.17:B2	ENSMUSG00000028809.17	Srrm1	cassette exon	ASC	EX_cortical	2	2	4	True	0.04354490182624978	0.10354534795919682	0.004508872011448099	1.0000000000000002	True	-0.004652017757595776	0.0090686394269056	-1.0000000000000002	1.0000000000000002	False	212.07	81.74	0.02333819005066238	[18, 63]	[13, 116]	[30, 167]	[135, 399]	0.053511135759018745	False
ENSMUSG00000028809.17:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000028809.17:B2	ENSMUSG00000028809.17	Srrm1	cassette exon	EX_cortical	INH_medium_spiny	2	2	4	True	0.05922101204169524	0.04722765966853893	-0.002796869801931629	-1.0000000000000002	False	-0.01021173819198879	0.0010658186721362256	-1.0	1.0000000000000002	False	611.32	197.04000000000002	0.1742252996380969	[30, 167]	[135, 399]	[95, 252]	[63, 200]	0.29236342836345014	False
ENSMUSG00000028809.17:B2|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000028809.17:B2	ENSMUSG00000028809.17	Srrm1	cassette exon	EX_cortical	INH_midbrain	2	2	4	False	0.04962544834326829	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[30, 167]	[135, 399]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000028809.17:B2|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000028809.17:B2	ENSMUSG00000028809.17	Srrm1	cassette exon	EX_cortical	INH_migrating_interneuron	2	2	4	False	0.015329377596441898	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[30, 167]	[135, 399]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000028809.17:B3|cell_type|ASC|EX_cortical	ENSMUSG00000028809.17:B3	ENSMUSG00000028809.17	Srrm1	cassette exon	ASC	EX_cortical	2	2	4	True	0.04468067385043189	0.2579586228816615	0.011525765095882073	1.0	True	0.009974214310977222	0.011919426683855107	1.0	1.0	True	212.07	81.74000000000001	1.2042295112517584e-06	[38, 43]	[58, 71]	[60, 136]	[139, 396]	5.916699078242058e-06	True
ENSMUSG00000028809.17:B3|cell_type|ASC|INH_medium_spiny	ENSMUSG00000028809.17:B3	ENSMUSG00000028809.17	Srrm1	cassette exon	ASC	INH_medium_spiny	2	2	4	True	0.04119928339506503	0.25890632077262127	0.010666754882284838	1.0000000000000002	True	0.010662530486561426	0.011104750296787222	1.0	1.0000000000000002	True	212.07	81.74000000000001	1.9503954247546466e-06	[38, 43]	[58, 71]	[98, 248]	[68, 195]	9.252368443540516e-06	True
ENSMUSG00000028809.17:B3|cell_type|ASC|INH_migrating_interneuron	ENSMUSG00000028809.17:B3	ENSMUSG00000028809.17	Srrm1	cassette exon	ASC	INH_migrating_interneuron	2	2	4	False	0.03033247033195157	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[38, 43]	[58, 71]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000028809.17:B3|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000028809.17:B3	ENSMUSG00000028809.17	Srrm1	cassette exon	EX_cortical	INH_medium_spiny	2	2	4	True	0.018449431500844448	0.0009476978909598139	-1.7484487322757838e-05	-1.0	False	-0.0006562552115532666	-5.107325248033835e-05	-0.9999999999999999	-1.0	False	611.3199999999999	197.04000000000002	1.0	[60, 136]	[139, 396]	[98, 248]	[68, 195]	1.0	False
ENSMUSG00000028809.17:B3|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000028809.17:B3	ENSMUSG00000028809.17	Srrm1	cassette exon	EX_cortical	INH_midbrain	2	2	4	False	0.057579558923865154	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[60, 136]	[139, 396]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000028809.17:B3|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000028809.17:B3	ENSMUSG00000028809.17	Srrm1	cassette exon	EX_cortical	INH_migrating_interneuron	2	2	4	False	0.03132627203479522	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[60, 136]	[139, 396]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000028909.18:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000028909.18:B1	ENSMUSG00000028909.18	Ptpru	alternative first region	EX_cortical	INH_midbrain	2	2	2	False	0.10129785119968346	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0]	[1, 1]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000028991.16:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000028991.16:B1	ENSMUSG00000028991.16	Mtor	alternative first region	EX_cortical	INH_medium_spiny	2	2	2	True	0.07047453244549623	0.03764449477021504	0.002652978168077833	1.0000000000000002	True	0.004713483857142227	0.0007238283883721084	1.0	1.0000000000000002	True	265.5	116.0	0.2665911159562659	[16, 169]	[58, 545]	[20, 129]	[12, 104]	0.40945334077493467	False
ENSMUSG00000029004.16:B1|cell_type|ASC|EX_cortical	ENSMUSG00000029004.16:B1	ENSMUSG00000029004.16	Kmt2e	alternative first region	ASC	EX_cortical	2	2	2	True	0.12432525613627475	0.0	NA	NA	NA	NA	NA	NA	NA	NA	102.37	45.720000000000006	NA	[0, 45]	[0, 56]	[0, 186]	[0, 421]	NA	False
ENSMUSG00000029004.16:B1|cell_type|EX_cortical|EX_hippocampus_granule	ENSMUSG00000029004.16:B1	ENSMUSG00000029004.16	Kmt2e	alternative first region	EX_cortical	EX_hippocampus_granule	2	2	2	True	0.09200244994498658	0.0	NA	NA	NA	NA	NA	NA	NA	NA	153.6	53.07	NA	[0, 186]	[0, 421]	[0, 100]	[0, 53]	NA	False
ENSMUSG00000029004.16:B1|cell_type|EX_cortical|EX_hippocampus_pyramidal	ENSMUSG00000029004.16:B1	ENSMUSG00000029004.16	Kmt2e	alternative first region	EX_cortical	EX_hippocampus_pyramidal	2	2	2	True	0.2510817459497662	0.0	NA	NA	NA	NA	NA	NA	NA	NA	43.56	18.09	NA	[0, 186]	[0, 421]	[0, 18]	[0, 25]	NA	False
ENSMUSG00000029004.16:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000029004.16:B1	ENSMUSG00000029004.16	Kmt2e	alternative first region	EX_cortical	INH_medium_spiny	2	2	2	True	0.0024865250208381067	0.0	NA	NA	NA	NA	NA	NA	NA	NA	329.8	118.88	NA	[0, 186]	[0, 421]	[0, 210]	[0, 118]	NA	False
ENSMUSG00000029004.16:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000029004.16:B1	ENSMUSG00000029004.16	Kmt2e	alternative first region	EX_cortical	INH_midbrain	2	2	2	False	0.07253096115131759	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 186]	[0, 421]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000029004.16:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000029004.16:B1	ENSMUSG00000029004.16	Kmt2e	alternative first region	EX_cortical	INH_migrating_interneuron	2	2	2	False	0.07073047305282279	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 186]	[0, 421]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000029004.16:B1|cell_type|EX_cortical|ODC	ENSMUSG00000029004.16:B1	ENSMUSG00000029004.16	Kmt2e	alternative first region	EX_cortical	ODC	2	2	2	True	0.10878582829287643	0.0	NA	NA	NA	NA	NA	NA	NA	NA	284.91999999999996	134.96	NA	[0, 186]	[0, 421]	[0, 134]	[0, 149]	NA	False
ENSMUSG00000029108.15:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000029108.15:B1	ENSMUSG00000029108.15	Pcdh7	alternative first region	EX_cortical	INH_midbrain	3	3	3	False	0.13828156866512406	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 1, 0]	[1, 9, 1]	[0, 0, 0]	[0, 0, 0]	NA	False
ENSMUSG00000029108.15:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000029108.15:B1	ENSMUSG00000029108.15	Pcdh7	alternative first region	EX_cortical	INH_migrating_interneuron	3	3	3	False	0.09281417239287966	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 1, 0]	[1, 9, 1]	[0, 0, 0]	[0, 0, 0]	NA	False
ENSMUSG00000029120.11:B1|cell_type|ASC|EX_cortical	ENSMUSG00000029120.11:B1	ENSMUSG00000029120.11	Ppp2r2c	alternative first region	ASC	EX_cortical	2	2	2	True	0.04164708653811593	0.0	NA	NA	NA	NA	NA	NA	NA	NA	4.0	1.0	NA	[0, 1]	[0, 3]	[0, 49]	[0, 59]	NA	False
ENSMUSG00000029120.11:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000029120.11:B1	ENSMUSG00000029120.11	Ppp2r2c	alternative first region	EX_cortical	INH_medium_spiny	2	2	2	True	0.0443007169075721	0.0	NA	NA	NA	NA	NA	NA	NA	NA	44.09	21.09	NA	[0, 49]	[0, 59]	[0, 23]	[0, 21]	NA	False
ENSMUSG00000029120.11:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000029120.11:B1	ENSMUSG00000029120.11	Ppp2r2c	alternative first region	EX_cortical	INH_midbrain	2	2	2	False	0.12776818856743483	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 49]	[0, 59]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000029120.11:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000029120.11:B1	ENSMUSG00000029120.11	Ppp2r2c	alternative first region	EX_cortical	INH_migrating_interneuron	2	2	2	False	0.05201352311953412	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 49]	[0, 59]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000029245.17:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000029245.17:B1	ENSMUSG00000029245.17	Epha5	alternative first region	EX_cortical	INH_midbrain	2	2	5	False	0.05471192153835573	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[24, 23]	[39, 5]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000029245.17:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000029245.17:B1	ENSMUSG00000029245.17	Epha5	alternative first region	EX_cortical	INH_migrating_interneuron	2	2	5	False	0.05977957501305382	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[24, 23]	[39, 5]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000029245.17:B2|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000029245.17:B2	ENSMUSG00000029245.17	Epha5	compound internal	EX_cortical	INH_midbrain	3	3	6	False	0.08106004227743441	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[41, 23, 1]	[28, 23, 15]	[0, 0, 0]	[0, 0, 0]	NA	False
ENSMUSG00000029245.17:B2|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000029245.17:B2	ENSMUSG00000029245.17	Epha5	compound internal	EX_cortical	INH_migrating_interneuron	3	3	6	False	0.10125480705671194	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[41, 23, 1]	[28, 23, 15]	[0, 0, 0]	[0, 0, 0]	NA	False
ENSMUSG00000029406.16:B1|cell_type|ASC|EX_cortical	ENSMUSG00000029406.16:B1	ENSMUSG00000029406.16	Pitpnm2	alternative first region	ASC	EX_cortical	4	4	4	True	0.14735308016102303	0.0	NA	NA	NA	NA	NA	NA	NA	NA	1.0	0.0	NA	[1, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0]	[1, 0, 0, 0]	NA	False
ENSMUSG00000029406.16:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000029406.16:B1	ENSMUSG00000029406.16	Pitpnm2	alternative first region	EX_cortical	INH_medium_spiny	4	4	4	True	0.086762271725234	0.0	NA	NA	NA	NA	NA	NA	NA	NA	1.0	0.0	NA	[0, 0, 0, 0]	[1, 0, 0, 0]	[1, 0, 0, 0]	[0, 0, 0, 0]	NA	False
ENSMUSG00000029420.15:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000029420.15:B1	ENSMUSG00000029420.15	Rimbp2	alternative first region	EX_cortical	INH_medium_spiny	3	3	3	True	0.05395406364024298	0.0	NA	NA	NA	NA	NA	NA	NA	NA	1.92	0.0	NA	[0, 0, 0]	[1, 0, 0]	[0, 0, 0]	[2, 0, 0]	NA	False
ENSMUSG00000029420.15:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000029420.15:B1	ENSMUSG00000029420.15	Rimbp2	alternative first region	EX_cortical	INH_midbrain	3	3	3	False	0.17860905481613132	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0, 0]	[1, 0, 0]	[0, 0, 0]	[0, 0, 0]	NA	False
ENSMUSG00000029420.15:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000029420.15:B1	ENSMUSG00000029420.15	Rimbp2	alternative first region	EX_cortical	INH_migrating_interneuron	3	3	3	False	0.034820663072184455	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0, 0]	[1, 0, 0]	[0, 0, 0]	[0, 0, 0]	NA	False
ENSMUSG00000029420.15:B3|cell_type|EX_cortical|EX_hippocampus_granule	ENSMUSG00000029420.15:B3	ENSMUSG00000029420.15	Rimbp2	multi-exon skipping	EX_cortical	EX_hippocampus_granule	2	2	5	True	0.06412396999629238	0.0	NA	NA	NA	NA	NA	NA	NA	NA	13.0	0.0	NA	[0, 176]	[0, 240]	[0, 0]	[0, 13]	NA	False
ENSMUSG00000029420.15:B3|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000029420.15:B3	ENSMUSG00000029420.15	Rimbp2	multi-exon skipping	EX_cortical	INH_medium_spiny	2	2	5	True	0.06372876676496342	0.0	NA	NA	NA	NA	NA	NA	NA	NA	78.17	36.33	NA	[0, 176]	[0, 240]	[0, 41]	[0, 36]	NA	False
ENSMUSG00000029420.15:B3|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000029420.15:B3	ENSMUSG00000029420.15	Rimbp2	multi-exon skipping	EX_cortical	INH_midbrain	2	2	5	False	0.18980114158000894	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 176]	[0, 240]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000029420.15:B3|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000029420.15:B3	ENSMUSG00000029420.15	Rimbp2	multi-exon skipping	EX_cortical	INH_migrating_interneuron	2	2	5	False	0.002797279630162913	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 176]	[0, 240]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000029420.15:B6|cell_type|EX_cortical|EX_hippocampus_granule	ENSMUSG00000029420.15:B6	ENSMUSG00000029420.15	Rimbp2	alternative last region	EX_cortical	EX_hippocampus_granule	2	2	3	True	0.04629465386686567	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0]	[1, 0]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000029420.15:B6|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000029420.15:B6	ENSMUSG00000029420.15	Rimbp2	alternative last region	EX_cortical	INH_medium_spiny	2	2	3	True	0.04499859475739008	0.0	NA	NA	NA	NA	NA	NA	NA	NA	1.92	0.0	NA	[0, 0]	[1, 0]	[0, 0]	[2, 0]	NA	False
ENSMUSG00000029420.15:B6|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000029420.15:B6	ENSMUSG00000029420.15	Rimbp2	alternative last region	EX_cortical	INH_midbrain	2	2	3	False	0.17627148707324525	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0]	[1, 0]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000029420.15:B6|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000029420.15:B6	ENSMUSG00000029420.15	Rimbp2	alternative last region	EX_cortical	INH_migrating_interneuron	2	2	3	False	0.005991319359865966	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0]	[1, 0]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000029420.15:B6|cell_type|INH_midbrain|INH_migrating_interneuron	ENSMUSG00000029420.15:B6	ENSMUSG00000029420.15	Rimbp2	alternative last region	INH_midbrain	INH_migrating_interneuron	2	2	3	False	0.1753974130908733	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[0, 0]	[0, 0]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000029461.18:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000029461.18:B1	ENSMUSG00000029461.18	Fam168a	alternative first region	EX_cortical	INH_midbrain	4	4	4	False	0.055583106624049965	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[88, 6, 0, 2]	[142, 3, 0, 3]	[0, 0, 0, 0]	[0, 0, 0, 0]	NA	False
ENSMUSG00000029461.18:B2|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000029461.18:B2	ENSMUSG00000029461.18	Fam168a	cassette exon	EX_cerebellum_granule	EX_cortical	2	2	5	True	0.111621201671612	0.3808519531052368	-0.04251115266458696	-1.0000000000000002	False	-0.06316167525799084	-0.04321009037371884	-1.0	-0.9999999999999999	False	29.0	2.0	0.0003767387124388793	[1, 1]	[9, 18]	[9, 88]	[9, 142]	0.0012911009967211415	False
ENSMUSG00000029461.18:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000029461.18:B2	ENSMUSG00000029461.18	Fam168a	cassette exon	EX_cortical	INH_medium_spiny	2	2	5	True	0.017051981335688346	0.08990115293612154	0.0015329927819236083	1.0000000000000002	True	0.00048275975226619316	0.00271012799291961	1.0	1.0	True	141.99	52.33	0.06863411872005402	[9, 88]	[9, 142]	[10, 78]	[9, 43]	0.13218931265482406	False
ENSMUSG00000029461.18:B2|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000029461.18:B2	ENSMUSG00000029461.18	Fam168a	cassette exon	EX_cortical	INH_midbrain	2	2	5	False	0.01869323494464387	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[9, 88]	[9, 142]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000029461.18:B2|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000029461.18:B2	ENSMUSG00000029461.18	Fam168a	cassette exon	EX_cortical	INH_migrating_interneuron	2	2	5	False	0.03851076085820196	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[9, 88]	[9, 142]	[0, 0]	[0, 0]	NA	False
ENSMUSG00000029461.18:B3|cell_type|ASC|EX_cortical	ENSMUSG00000029461.18:B3	ENSMUSG00000029461.18	Fam168a	multi-exon skipping	ASC	EX_cortical	2	2	6	True	0.07143877969638403	0.03063616396872927	0.0021886101685043486	1.0	True	-0.006140378309927675	0.0077730093869411805	-0.9999999999999999	1.0000000000000002	False	34.66	14.0	0.8827858237110268	[0, 14]	[2, 18]	[6, 92]	[3, 148]	1.0	False
ENSMUSG00000029461.18:B3|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000029461.18:B3	ENSMUSG00000029461.18	Fam168a	multi-exon skipping	EX_cerebellum_granule	EX_cortical	2	2	6	True	0.015617688342445722	0.09045258296581403	0.0014126602505292983	1.0	True	0.009700985975208415	0.001138815225487946	1.0	1.0	True	30.0	2.0	0.29539883324602556	[1, 1]	[2, 26]	[6, 92]	[3, 148]	0.44448293189987903	False
ENSMUSG00000029461.18:B3|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000029461.18:B3	ENSMUSG00000029461.18	Fam168a	multi-exon skipping	EX_cortical	INH_medium_spiny	2	2	6	True	0.000526802209271395	0.019991489218676408	1.0531560687024005e-05	1.0	True	-1.9007610966013746e-05	4.2145590412479564e-05	-1.0	0.9999999999999999	False	144.49	52.33	0.6788231184791411	[6, 92]	[3, 148]	[3, 88]	[4, 48]	0.8285255552540087	False
ENSMUSG00000029461.18:B3|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000029461.18:B3	ENSMUSG00000029461.18	Fam168a	multi-exon skipping	EX_cortical	INH_midbrain	2	2	6	False	0.008410815784633142	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	NA	[6, 92]	[3, 148]	[0, 0]	[0, 0]	NA	False
