zeta	test_id	block_id	gene_id	gene_name	event_type	level_a	level_b	n_paths	n_mappable_paths	n_mapped_transcripts	mapping_complete	original_effect_norm	long_read_effect_norm	pooled_dot_product	pooled_cosine	pooled_replicated	replicate_1_dot_product	replicate_2_dot_product	replicate_1_cosine	replicate_2_cosine	both_replicates_replicated	minimum_pooled_depth	minimum_replicate_depth	technical_g_test_p_value	counts_a_rep1	counts_a_rep2	counts_b_rep1	counts_b_rep2	technical_g_test_fdr	technical_bh_directional_replication	test_statistic	test_p_value	test_raw_p_value
16.0	ENSMUSG00000035864.15:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000035864.15:B1	ENSMUSG00000035864.15	ENSMUSG00000035864.15	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.0459801531228162	0.1385690971853865	0.0063714283066744	1.0	True	-0.0026340600224372	0.0260421106075677	-1.0	1.0	False	296.54	94.32	0.0017149578449735	[406, 280]	[480, 320]	[111, 90]	[94, 0]	0.0054520109470622	True	211.59621028337045	3.1724881824815205e-05	7.072165647820194e-18
16.0	ENSMUSG00000019986.18:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000019986.18:B1	ENSMUSG00000019986.18	ENSMUSG00000019986.18	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.030805814611101	0.0007457495985631	2.29734238796395e-05	1.0	True	-8.012916625314465e-06	6.018526068506898e-05	-1.0	1.0	False	5200.73	2251.22	0.4027141817127381	[4209, 3]	[3853, 0]	[2947, 1]	[2248, 3]	0.5613591623874531	False	237.85367330457905	3.1724881824815205e-05	1.0615174517618311e-16
16.0	ENSMUSG00000039218.18:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000039218.18:B1	ENSMUSG00000039218.18	ENSMUSG00000039218.18	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.0951887021349558	0.054641199858953	0.0052012248976704	1.0000000000000002	True	0.0031954830871463	0.0082082432883303	1.0	1.0	True	1674.9799999999998	755.22	0.0072244633573547	[314, 860]	[426, 1073]	[267, 652]	[260, 494]	0.01932123921153	True	167.8545441926461	3.1724881824815205e-05	1.3503862438636514e-16
16.0	ENSMUSG00000022263.11:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000022263.11:B1	ENSMUSG00000022263.11	ENSMUSG00000022263.11	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.0843833246818368	0.0116287524626656	0.0009812727947018	1.0	True	0.0150974529198587	-0.0150967282305235	1.0000000000000002	-1.0	False	50.7	17.5	1.0	[51, 7]	[23, 0]	[17, 0]	[29, 4]	1.0	False	146.01905272301164	3.1724881824815205e-05	1.2650779461478778e-15
16.0	ENSMUSG00000032356.13:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000032356.13:B2	ENSMUSG00000032356.13	ENSMUSG00000032356.13	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.0597724654390246	0.1464542219583237	0.0087539299204031	1.0	True	0.0078934674766721	0.009607388167954	1.0	1.0	True	3896.5	1503.5	1.4499173646228166e-49	[142, 1569]	[255, 3164]	[422, 1971]	[283, 1220]	6.94752070548433e-48	True	132.6975426691704	3.1724881824815205e-05	7.994767676185148e-15
16.0	ENSMUSG00000027254.14:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000027254.14:B1	ENSMUSG00000027254.14	ENSMUSG00000027254.14	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.0253977235718153	0.0922921385403802	0.0023440102225002	1.0000000000000002	True	0.0009390275850631	0.0084377805983891	1.0	1.0000000000000002	True	60.07000000000001	13.66	0.0837469938071696	[0, 13]	[1, 103]	[1, 44]	[3, 10]	0.1576252747598119	False	132.1919192335117	3.1724881824815205e-05	2.0599657869605193e-14
16.0	ENSMUSG00000028248.16:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000028248.16:B1	ENSMUSG00000028248.16	ENSMUSG00000028248.16	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.0759861345560496	0.0415995261836237	-0.0031609871940567	-1.0000000000000002	False	-0.0047555894138589	-0.0011406438503146	-1.0	-1.0	False	1205.6999999999998	477.1	7.989848381117613e-06	[828, 15]	[1515, 38]	[682, 45]	[460, 16]	3.4284797157780804e-05	False	116.05778705056004	3.1724881824815205e-05	7.79262178359785e-14
16.0	ENSMUSG00000031229.17:B1|cell_type|ASC|EX_cortical	ENSMUSG00000031229.17:B1	ENSMUSG00000031229.17	ENSMUSG00000031229.17	local path	ASC	EX_cortical	2	2	2	True	0.0314182628757701	0.031094886756947	0.000976947326222	1.0	True	0.0010496606063103	0.000934897507102	1.0	1.0	True	262.29999999999995	84.66	7.910187854636067e-05	[2, 82]	[4, 173]	[0, 899]	[2, 1352]	0.000303223867761	True	137.90002713980215	3.1724881824815205e-05	8.177059115764628e-14
16.0	ENSMUSG00000022892.12:B3|cell_type|ASC|EX_cortical	ENSMUSG00000022892.12:B3	ENSMUSG00000022892.12	ENSMUSG00000022892.12	local path	ASC	EX_cortical	2	2	5	True	0.0583490383035014	0.084087739694371	0.0049064387442817	1.0	True	0.0101069821546747	0.0015586398016558	1.0	1.0	True	243.34	110.07	0.0004346403650739	[16, 93]	[10, 123]	[42, 1613]	[276, 4539]	0.0014920490144327	True	172.19415534095384	3.1724881824815205e-05	3.9901949507527916e-13
16.0	ENSMUSG00000039218.18:B1|cell_type|ASC|EX_cortical	ENSMUSG00000039218.18:B1	ENSMUSG00000039218.18	ENSMUSG00000039218.18	local path	ASC	EX_cortical	2	2	2	True	0.0809851658084657	0.0103470656626409	-0.00083795882832	-1.0000000000000002	False	-0.0025007322980751	-0.0002327244682929	-1.0	-1.0000000000000002	False	804.26	279.08	0.7167486585627892	[68, 210]	[148, 376]	[314, 860]	[426, 1073]	0.8621976541288783	False	118.74054493535192	3.1724881824815205e-05	4.721943496930714e-13
16.0	ENSMUSG00000020863.16:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000020863.16:B2	ENSMUSG00000020863.16	ENSMUSG00000020863.16	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.1321056092519206	0.1302602892853158	0.017208114877368	1.0000000000000002	True	-0.0045356024174764	0.0436291658977525	-1.0	1.0000000000000002	False	115.24	45.56	0.1460962793247265	[37, 38]	[67, 53]	[35, 33]	[14, 30]	0.2515130557237059	False	120.89492515448347	3.1724881824815205e-05	8.506243638453584e-13
16.0	ENSMUSG00000039262.17:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000039262.17:B1	ENSMUSG00000039262.17	ENSMUSG00000039262.17	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.0492792518547881	0.1041544761733439	0.0051326546631497	0.9999999999999998	True	0.0055693925378944	0.0051072452357672	1.0	1.0	True	196.08	88.34	0.0591845112525648	[54, 165]	[33, 94]	[14, 73]	[20, 87]	0.1157520203068869	False	126.52982276336678	3.1724881824815205e-05	8.669456058938743e-13
16.0	ENSMUSG00000022892.12:B3|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000022892.12:B3	ENSMUSG00000022892.12	ENSMUSG00000022892.12	local path	EX_cortical	INH_medium_spiny	2	2	5	True	0.0333964670170585	0.0375951607427021	0.0012555455457446	1.0	True	0.0023703480990457	0.0008857034395164	1.0	1.0	True	2796.08	1035.63	1.0125595966302508e-06	[42, 1613]	[276, 4539]	[133, 1627]	[78, 956]	5.019153172951675e-06	True	120.12780681749136	3.1724881824815205e-05	1.270694543746499e-12
16.0	ENSMUSG00000035545.14:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000035545.14:B1	ENSMUSG00000035545.14	ENSMUSG00000035545.14	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.0547196464608404	0.2016146151951046	0.0110322804648145	1.0	True	0.0255989175371338	0.0066184767104694	1.0	1.0	True	40.5	12.66	0.134008222319954	[5, 7]	[4, 26]	[2, 19]	[1, 18]	0.2361468675008464	False	123.85624282128198	3.1724881824815205e-05	2.716531229479275e-12
16.0	ENSMUSG00000040225.16:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000040225.16:B1	ENSMUSG00000040225.16	ENSMUSG00000040225.16	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.0121714262008341	0.0751687791901779	-0.00091491124852	-1.0000000000000002	False	9.41425060052596e-06	-0.0019727718298219	1.0	-1.0	False	333.87	142.16	0.1284391791721127	[74, 180]	[37, 130]	[41, 100]	[64, 127]	0.2272628823158314	False	95.4479934019528	3.1724881824815205e-05	3.7599483074411554e-12
16.0	ENSMUSG00000025261.19:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000025261.19:B1	ENSMUSG00000025261.19	ENSMUSG00000025261.19	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.0182611674565836	0.1861323784573275	0.0033989945321014	1.0	True	0.0095544020894291	-0.00537871721061	1.0	-1.0	False	117.45	47.7	0.0555604436916435	[52, 21]	[21, 26]	[23, 43]	[32, 17]	0.1095960724620756	False	85.95952160828917	3.1724881824815205e-05	5.6094394664054405e-11
16.0	ENSMUSG00000050812.19:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000050812.19:B2	ENSMUSG00000050812.19	ENSMUSG00000050812.19	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.0995767634824296	0.0214857032867357	0.0021394767944369	1.0	True	0.0007498668808088	0.0036678175464209	1.0	1.0	True	2037.5	910.08	0.000141939207449	[936, 12]	[1659, 16]	[1106, 20]	[877, 32]	0.0005215018804038	True	74.51880283210141	3.1724881824815205e-05	1.257315619955107e-10
16.0	ENSMUSG00000057230.15:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000057230.15:B1	ENSMUSG00000057230.15	ENSMUSG00000057230.15	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.0317590153063359	0.12676835743118	0.0040260382040159	1.0	True	0.0019886291858274	0.0066454938111841	1.0000000000000002	1.0000000000000002	True	214.49	95.32	0.0210521023079082	[61, 155]	[99, 247]	[38, 80]	[41, 53]	0.0485168690462815	True	88.87094065633252	3.1724881824815205e-05	1.660110909641497e-10
16.0	ENSMUSG00000034730.18:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000034730.18:B2	ENSMUSG00000034730.18	ENSMUSG00000034730.18	local path	EX_cortical	INH_medium_spiny	2	2	3	True	0.0546455835747118	0.0496818345700597	0.0027148928431432	1.0	True	0.0026390852681	NA	1.0	NA	NA	43.86	0.0	0.459855264598039	[2, 81]	[4, 179]	[2, 41]	[0, 0]	0.6165444442551818	False	80.26314164565017	3.1724881824815205e-05	1.8530301871932008e-10
16.0	ENSMUSG00000034818.18:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000034818.18:B1	ENSMUSG00000034818.18	ENSMUSG00000034818.18	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.0373811900251206	0.1718439834306889	-0.0064237325992962	-1.0	False	-0.009924442719466	-0.003183807973847	-1.0	-1.0	False	56.85	24.45	0.2022427409204876	[19, 4]	[24, 8]	[20, 12]	[21, 9]	0.3289662688239898	False	88.40009554192854	3.1724881824815205e-05	1.8757332232790354e-10
16.0	ENSMUSG00000005089.16:B1|cell_type|ASC|EX_cortical	ENSMUSG00000005089.16:B1	ENSMUSG00000005089.16	ENSMUSG00000005089.16	local path	ASC	EX_cortical	2	2	3	True	0.0118880592719028	0.3111616190583964	-0.0036991077705074	-1.0	False	-0.0058202875752947	-0.0022934182932432	-1.0	-0.9999999999999998	False	198.18	80.95	1.7034202969646274e-09	[50, 206]	[119, 423]	[43, 37]	[41, 75]	1.1005243491625405e-08	False	74.03015449130214	3.1724881824815205e-05	2.3421839295422966e-10
16.0	ENSMUSG00000028248.16:B1|cell_type|ASC|EX_cortical	ENSMUSG00000028248.16:B1	ENSMUSG00000028248.16	ENSMUSG00000028248.16	local path	ASC	EX_cortical	2	2	2	True	0.0626005612524727	0.0361968320576056	-0.0022659420023676	-0.9999999999999998	False	0.0009443208161216	-0.0037048155799166	1.0	-1.0	False	955.02	299.77	0.0002525258281262	[297, 2]	[611, 43]	[828, 15]	[1515, 38]	0.0008935529302929	False	69.16429630726172	3.1724881824815205e-05	4.686775412147521e-10
16.0	ENSMUSG00000025658.17:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000025658.17:B1	ENSMUSG00000025658.17	ENSMUSG00000025658.17	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.1349458877963013	0.0629685546515231	-0.0084973475106997	-0.9999999999999998	False	-0.0027215129221727	-0.0131819423001535	-1.0000000000000002	-1.0	False	826.16	393.5	0.0348204351238619	[361, 462]	[422, 637]	[178, 215]	[202, 230]	0.0742922085202991	False	62.29913016884326	3.1724881824815205e-05	8.443404006843503e-10
16.0	ENSMUSG00000020863.16:B2|cell_type|ASC|EX_cortical	ENSMUSG00000020863.16:B2	ENSMUSG00000020863.16	ENSMUSG00000020863.16	local path	ASC	EX_cortical	2	2	2	True	0.0510398940586862	0.1384839886550122	0.0070682081097761	1.0	True	-0.0013895683032805	0.0121091567621604	-1.0	1.0	False	80.34	29.49	0.1778642917427999	[15, 14]	[19, 31]	[37, 38]	[67, 53]	0.2968707336781131	False	67.00363221370075	3.1724881824815205e-05	1.8558427379424702e-09
16.0	ENSMUSG00000039262.17:B1|cell_type|ASC|EX_cortical	ENSMUSG00000039262.17:B1	ENSMUSG00000039262.17	ENSMUSG00000039262.17	local path	ASC	EX_cortical	2	2	2	True	0.0354274653192224	0.1855154694597755	0.0065723428604654	1.0	True	0.0047961887987326	0.0078735689464555	1.0	1.0	True	64.16	23.0	0.0249827166170811	[3, 19]	[4, 36]	[54, 165]	[33, 94]	0.0557866487565888	False	67.83586333138238	3.1724881824815205e-05	2.9382683183241246e-09
16.0	ENSMUSG00000040249.16:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000040249.16:B1	ENSMUSG00000040249.16	ENSMUSG00000040249.16	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.0584367372747376	0.0227049516845601	0.0013268032964262	1.0	True	-0.0023244905434064	0.004787820208977	-1.0	1.0	False	228.16	94.16	0.3611386008620715	[11, 199]	[6, 389]	[3, 130]	[7, 87]	0.5178421334057135	False	64.2339887212424	3.1724881824815205e-05	4.194306364411502e-09
16.0	ENSMUSG00000063077.16:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000063077.16:B2	ENSMUSG00000063077.16	ENSMUSG00000063077.16	local path	EX_cortical	INH_medium_spiny	2	2	3	True	0.0322793652791776	0.1342308654088852	0.0043328871362735	1.0	True	0.0105915024557662	-0.0040585471956921	1.0	-0.9999999999999998	False	228.79	92.63	0.0116097181172776	[165, 106]	[175, 71]	[114, 21]	[57, 34]	0.029024295293194	True	56.376670714009606	3.1724881824815205e-05	1.157292133310236e-08
16.0	ENSMUSG00000032740.18:B1|cell_type|ASC|EX_cortical	ENSMUSG00000032740.18:B1	ENSMUSG00000032740.18	ENSMUSG00000032740.18	local path	ASC	EX_cortical	2	2	2	True	0.0229381161176379	0.0201667635152522	-0.0004625875632298	-1.0000000000000002	False	-0.0006991097858252	-0.0001871013728346	-1.0000000000000002	-1.0	False	4215.83	1192.67	0.0113198094897041	[1094, 98]	[2855, 168]	[1453, 169]	[2517, 164]	0.0284231024304798	False	58.337140592534126	3.1724881824815205e-05	1.2034253091956789e-08
16.0	ENSMUSG00000034799.17:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000034799.17:B1	ENSMUSG00000034799.17	ENSMUSG00000034799.17	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.1411212746144019	0.0460018867860059	-0.0064918448979085	-1.0000000000000002	False	0.0014148493865365	-0.0070404551861299	1.0000000000000002	-1.0000000000000002	False	68.34	26.98	0.7059180213059841	[2, 24]	[9, 50]	[3, 36]	[3, 25]	0.8518423132233807	False	60.03995059154	3.1724881824815205e-05	1.6077196100467503e-08
16.0	ENSMUSG00000062044.17:B3|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000062044.17:B3	ENSMUSG00000062044.17	ENSMUSG00000062044.17	local path	EX_cortical	INH_medium_spiny	2	2	4	True	0.026878566064715	1.305710397176859	0.0350956231719035	0.9999999999999998	True	0.0348032552204548	0.0356079794844812	1.0	0.9999999999999998	True	21.5	8.67	1.84834045907669e-18	[8, 0]	[12, 0]	[6, 74]	[2, 43]	2.1470621494325186e-17	True	59.76663416615428	3.1724881824815205e-05	2.7279028244388048e-08
16.0	ENSMUSG00000033981.15:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	ENSMUSG00000033981.15	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.0083345599004032	0.1905853246256068	0.0015884448042299	1.0	True	0.001256015960913	0.0018101748842439	1.0000000000000002	1.0	True	4758.3	2018.8	3.04950257602646e-60	[643, 1535]	[1475, 3016]	[517, 2222]	[352, 1665]	2.0628988014296642e-58	True	44.35153024062147	3.1724881824815205e-05	3.458475177819343e-08
16.0	ENSMUSG00000028809.17:B3|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000028809.17:B3	ENSMUSG00000028809.17	ENSMUSG00000028809.17	local path	EX_cortical	INH_medium_spiny	2	2	4	True	0.0184494315008444	0.0009476978909598	-1.7484487322757838e-05	-1.0	False	-0.0006562552115532	-5.107325248033835e-05	-1.0	-1.0	False	611.3199999999999	197.04	1.0	[60, 136]	[139, 396]	[98, 248]	[68, 195]	1.0	False	54.86473185996021	3.1724881824815205e-05	3.700202691874786e-08
16.0	ENSMUSG00000063870.13:B1|cell_type|ASC|EX_cortical	ENSMUSG00000063870.13:B1	ENSMUSG00000063870.13	ENSMUSG00000063870.13	local path	ASC	EX_cortical	2	2	3	True	0.091731730423621	0.4144483057659683	0.0380180602590502	1.0	True	0.0421332808869551	0.0363275008435926	1.0	0.9999999999999998	True	258.54	91.83	2.3095714731792117e-16	[44, 47]	[98, 68]	[33, 184]	[132, 297]	2.436703847849627e-15	True	50.59934842771938	3.1724881824815205e-05	4.049887509610184e-08
16.0	ENSMUSG00000005417.18:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000005417.18:B2	ENSMUSG00000005417.18	ENSMUSG00000005417.18	local path	EX_cortical	INH_medium_spiny	2	2	4	True	0.0593279290304508	0.0576838550364842	0.0034222636578073	1.0	True	0.0033506364242111	0.0035050595033889	1.0	1.0	True	412.86	191.5	9.849739441008605e-07	[0, 195]	[0, 350]	[8, 212]	[8, 183]	4.903549938164457e-06	True	48.500817735775215	3.1724881824815205e-05	9.014367320269086e-08
16.0	ENSMUSG00000034243.18:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000034243.18:B1	ENSMUSG00000034243.18	ENSMUSG00000034243.18	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.0483659641858445	0.2223237466295696	-0.0107529023671485	-1.0	False	0.0070165085560931	-0.02620876264431	1.0	-1.0	False	75.96000000000001	35.59	0.0313375365259221	[13, 21]	[40, 0]	[34, 35]	[46, 28]	0.0674872041288585	False	53.30817009364495	3.1724881824815205e-05	9.84570571768949e-08
16.0	ENSMUSG00000040225.16:B1|cell_type|ASC|EX_cortical	ENSMUSG00000040225.16:B1	ENSMUSG00000040225.16	ENSMUSG00000040225.16	local path	ASC	EX_cortical	2	2	2	True	0.0238334804087483	0.3816072647923064	0.0090950292692634	1.0000000000000002	True	0.0106182879012067	0.0092409509470716	1.0	1.0	True	95.67000000000002	32.7	1.1505105300835815e-06	[19, 12]	[31, 31]	[74, 180]	[37, 130]	5.654218417077431e-06	True	41.47664432819121	3.1724881824815205e-05	1.218021690656473e-07
16.0	ENSMUSG00000032549.8:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000032549.8:B1	ENSMUSG00000032549.8	ENSMUSG00000032549.8	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.1029900748507876	0.0005127170525984	5.280476762439443e-05	1.0	True	0.0002388573635409	-0.0001542085342973	1.0	-1.0	False	695.5	329.5	1.0	[914, 1]	[943, 1]	[365, 1]	[329, 0]	1.0	False	46.70432954547948	3.1724881824815205e-05	1.9666797845179795e-07
16.0	ENSMUSG00000063077.16:B2|cell_type|ASC|EX_cortical	ENSMUSG00000063077.16:B2	ENSMUSG00000063077.16	ENSMUSG00000063077.16	local path	ASC	EX_cortical	2	2	3	True	0.067657612970471	0.4147377849362027	0.028060168537444	1.0	True	0.0373574737833039	0.019679516610292	0.9999999999999998	1.0	True	285.12	117.51	4.658363678453419e-24	[117, 0]	[153, 13]	[165, 106]	[175, 71]	7.048839776607147e-23	True	40.0481125063906	3.1724881824815205e-05	2.0319582242779264e-07
16.0	ENSMUSG00000024109.19:B2|cell_type|ASC|EX_cortical	ENSMUSG00000024109.19:B2	ENSMUSG00000024109.19	ENSMUSG00000024109.19	local path	ASC	EX_cortical	2	2	12	True	0.1081442413920874	0.078298993866534	-0.00846758529346	-1.0	False	-0.0018444118104116	-0.0108906697014269	-1.0	-1.0	False	473.7000000000001	131.3	0.0200106896117547	[55, 76]	[111, 231]	[695, 916]	[1541, 2352]	0.0468682139582851	False	40.92365629900563	3.1724881824815205e-05	2.0368977882465445e-07
16.0	ENSMUSG00000014602.16:B4|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000014602.16:B4	ENSMUSG00000014602.16	ENSMUSG00000014602.16	local path	EX_cortical	INH_medium_spiny	2	2	4	True	0.004007365349191	0.0242052973949075	-9.699947004721648e-05	-1.0000000000000002	False	0.001233326412499	-0.0008047860256691	0.9999999999999998	-1.0	False	112.71	37.08	0.8027982387897554	[160, 44]	[103, 24]	[37, 0]	[50, 25]	0.9382296489920922	False	37.97933969527483	3.1724881824815205e-05	4.083854834571796e-07
16.0	ENSMUSG00000063870.13:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000063870.13:B1	ENSMUSG00000063870.13	ENSMUSG00000063870.13	local path	EX_cortical	INH_medium_spiny	2	2	3	True	0.0041518506055698	0.0145515686487289	-6.041593910621589e-05	-1.0	False	0.0011112765519599	-0.000900064333855	1.0	-1.0000000000000002	False	562.19	217.86	0.7300606065690185	[33, 184]	[132, 297]	[93, 178]	[44, 245]	0.8752005004816329	False	38.66164454138294	3.1724881824815205e-05	4.939101525500878e-07
16.0	ENSMUSG00000022521.11:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000022521.11:B1	ENSMUSG00000022521.11	ENSMUSG00000022521.11	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.1699690251664464	0.0004590715236819	-7.802793936189685e-05	-0.9999999999999998	False	0.0270926892566126	-0.0277678487544962	1.0	-1.0	False	230.08	105.58	1.0	[43, 97]	[77, 135]	[52, 72]	[26, 79]	1.0	False	44.21324563159683	3.1724881824815205e-05	5.934687804143494e-07
16.0	ENSMUSG00000029673.20:B3|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000029673.20:B3	ENSMUSG00000029673.20	ENSMUSG00000029673.20	local path	EX_cortical	INH_medium_spiny	2	2	5	True	0.0303078207304934	0.2833195735904557	-0.0085867988458193	-1.0	False	0.0071333098447866	-0.0428617311230362	1.0	-1.0	False	33.31	7.19	0.0586902319809869	[9, 3]	[24, 0]	[23, 2]	[0, 7]	0.1151770764131996	False	35.46578531371627	3.1724881824815205e-05	6.235209655311725e-07
16.0	ENSMUSG00000050812.19:B2|cell_type|ASC|EX_cortical	ENSMUSG00000050812.19:B2	ENSMUSG00000050812.19	ENSMUSG00000050812.19	local path	ASC	EX_cortical	2	2	2	True	0.0688455687406712	0.0133656972600717	0.0009201690294852	1.0	True	0.0011247564802137	0.0007195965387671	1.0	1.0	True	468.66	204.83	0.1633679528888867	[199, 5]	[259, 4]	[936, 12]	[1659, 16]	0.2766909364097493	False	35.061374550261256	3.1724881824815205e-05	1.6121133213501307e-06
16.0	ENSMUSG00000014602.16:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000014602.16:B2	ENSMUSG00000014602.16	ENSMUSG00000014602.16	local path	EX_cortical	INH_medium_spiny	2	2	5	True	0.0048209790172618	0.2705001868436349	-0.0013040757249385	-1.0000000000000002	False	-0.0023569037853276	-0.0001237023513624	-1.0	-1.0	False	138.87	46.510000000000005	7.504936394332331e-06	[150, 102]	[124, 28]	[43, 2]	[76, 15]	3.244615358451948e-05	False	31.983533242037826	3.1724881824815205e-05	1.961777221029143e-06
16.0	ENSMUSG00000028809.17:B3|cell_type|ASC|EX_cortical	ENSMUSG00000028809.17:B3	ENSMUSG00000028809.17	ENSMUSG00000028809.17	local path	ASC	EX_cortical	2	2	4	True	0.0446806738504318	0.2579586228816615	0.011525765095882	1.0	True	0.0099742143109772	0.0119194266838551	1.0	1.0	True	212.07	81.74000000000001	1.2042295112517584e-06	[38, 43]	[58, 71]	[60, 136]	[139, 396]	5.893038033785201e-06	True	34.45239505673405	3.1724881824815205e-05	2.332842151401288e-06
16.0	ENSMUSG00000028176.14:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000028176.14:B1	ENSMUSG00000028176.14	ENSMUSG00000028176.14	local path	EX_cortical	INH_medium_spiny	2	2	3	True	0.1495882728580821	0.158080811207608	0.0236470355205506	1.0	True	0.0202622010535486	0.0271465760540328	1.0	1.0	True	191.22	94.22	0.0035537910798157	[20, 73]	[25, 71]	[13, 96]	[19, 125]	0.0106428639109064	True	28.14857639767139	3.1724881824815205e-05	6.7340630848209206e-06
16.0	ENSMUSG00000001472.18:B1|cell_type|ASC|EX_cortical	ENSMUSG00000001472.18:B1	ENSMUSG00000001472.18	ENSMUSG00000001472.18	local path	ASC	EX_cortical	2	2	2	True	0.0396110231319616	0.5837654121003659	-0.0231235452423466	-1.0	False	-0.0192500895517758	-0.025012276434476	-1.0	-1.0	False	149.87	60.370000000000005	2.212958077135673e-30	[30, 29]	[41, 48]	[337, 60]	[1000, 105]	4.544467479832187e-29	False	30.48952520527963	3.1724881824815205e-05	6.81539744005383e-06
16.0	ENSMUSG00000030102.12:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000030102.12:B1	ENSMUSG00000030102.12	ENSMUSG00000030102.12	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.0052191377507783	0.1640887925393421	-0.0008564020116217	-1.0	False	-0.0016383785615744	-0.0001897606747587	-1.0	-0.9999999999999996	False	408.97	140.3	0.0010866582688866	[62, 77]	[124, 143]	[131, 65]	[107, 111]	0.0035401048419819	False	26.352820687139296	3.1724881824815205e-05	9.50243578666894e-06
16.0	ENSMUSG00000020900.16:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000020900.16:B1	ENSMUSG00000020900.16	ENSMUSG00000020900.16	local path	EX_cortical	INH_medium_spiny	2	2	2	True	0.0625006883770485	0.4694246345771687	-0.0293393628022174	-1.0	False	-0.0455615057528229	NA	-1.0	NA	NA	73.81	21.35	3.037066736257345e-09	[23, 24]	[26, 0]	[21, 0]	[57, 0]	1.94034819260886e-08	False	27.517999889039046	3.1724881824815205e-05	1.0793148033468587e-05
16.0	ENSMUSG00000021488.9:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000021488.9:B2	ENSMUSG00000021488.9	ENSMUSG00000021488.9	local path	EX_cortical	INH_medium_spiny	2	2	5	True	0.1218204311296448	0.0669315377702792	0.0081536287873455	1.0	True	0.0358979186272234	-0.0119461473273564	1.0	-1.0	False	89.49	34.16	0.3963006776916219	[2, 51]	[5, 40]	[8, 25]	[2, 53]	0.5564661530468439	False	27.128862932999784	3.1724881824815205e-05	2.0718438452448797e-05
