null_type	numerator_df	denominator_df_bin	tests	p_le_0.05	p_le_0.01	median_p
label_permutation	90	>20	23	0.5217391304347826	0.5217391304347826	1.7957461556440167e-39
label_permutation	91	11-20	3	0.3333333333333333	0.3333333333333333	1.0
label_permutation	91	>20	6	0.5	0.5	0.5
label_permutation	92	11-20	5	0.2	0.2	1.0
label_permutation	92	>20	10	0.7	0.7	3.8583223348581046e-70
label_permutation	93	>20	11	0.45454545454545453	0.45454545454545453	1.0
label_permutation	94	11-20	4	0.5	0.5	0.5
label_permutation	94	>20	6	0.6666666666666666	0.6666666666666666	1.1021472274200904e-66
label_permutation	95	11-20	9	0.5555555555555556	0.5555555555555556	4.271040295775158e-22
label_permutation	95	>20	8	0.625	0.625	1.8096180730330512e-61
label_permutation	96	11-20	18	0.5	0.5	0.5000000000000657
label_permutation	96	>20	6	0.6666666666666666	0.6666666666666666	8.183840007128435e-47
label_permutation	97	>20	4	0.25	0.25	1.0
label_permutation	98	11-20	1	1.0	1.0	1.288120614507918e-59
label_permutation	98	>20	8	0.75	0.75	1.5866647777592962e-64
label_permutation	99	11-20	5	0.2	0.2	1.0
label_permutation	99	>20	9	0.4444444444444444	0.4444444444444444	1.0
label_permutation	100	11-20	9	0.4444444444444444	0.4444444444444444	1.0
label_permutation	100	>20	11	0.5454545454545454	0.5454545454545454	4.295694032465128e-47
label_permutation	101	>20	5	0.6	0.6	4.218521552834089e-68
label_permutation	102	11-20	2	1.0	1.0	4.054983863723137e-48
label_permutation	102	>20	7	0.5714285714285714	0.5714285714285714	2.410302443205916e-66
label_permutation	103	>20	4	0.75	0.75	3.2813346943336094e-61
label_permutation	104	11-20	1	0.0	0.0	1.0
label_permutation	104	>20	6	0.5	0.5	0.5
label_permutation	105	>20	6	1.0	1.0	2.0648016651906274e-68
label_permutation	106	>20	5	0.2	0.2	1.0
label_permutation	107	11-20	12	0.3333333333333333	0.3333333333333333	1.0
label_permutation	107	>20	7	0.42857142857142855	0.42857142857142855	1.0
label_permutation	108	11-20	9	0.4444444444444444	0.4444444444444444	1.0
label_permutation	108	>20	13	0.38461538461538464	0.38461538461538464	1.0
label_permutation	109	11-20	5	0.6	0.6	2.5415492040575496e-40
label_permutation	109	>20	3	1.0	1.0	5.591975846210562e-72
label_permutation	110	>20	4	0.75	0.75	1.6325679450164527e-60
label_permutation	111	11-20	4	0.25	0.25	1.0
label_permutation	111	>20	4	0.5	0.5	0.5
label_permutation	112	11-20	6	0.5	0.5	0.5
label_permutation	112	>20	7	0.2857142857142857	0.2857142857142857	1.0
label_permutation	113	11-20	9	0.6666666666666666	0.6666666666666666	2.290000547422448e-39
label_permutation	113	>20	12	0.6666666666666666	0.6666666666666666	1.2338618121021795e-48
label_permutation	114	11-20	15	0.4666666666666667	0.4666666666666667	1.0
label_permutation	114	>20	9	0.5555555555555556	0.5555555555555556	6.047172843032188e-39
label_permutation	115	>20	3	0.6666666666666666	0.6666666666666666	7.877470558018892e-71
label_permutation	116	11-20	2	0.0	0.0	1.0
label_permutation	116	>20	2	1.0	1.0	1.0467855332542559e-83
label_permutation	117	11-20	1	1.0	1.0	2.7553135822970277e-58
label_permutation	117	>20	2	1.0	1.0	2.2412067634016549e-69
label_permutation	118	11-20	1	0.0	0.0	1.0
label_permutation	118	>20	2	0.5	0.5	0.5
label_permutation	119	11-20	2	0.0	0.0	1.0
label_permutation	119	>20	2	0.0	0.0	1.0
label_permutation	120	11-20	2	0.0	0.0	1.0
label_permutation	120	>20	5	0.4	0.4	1.0
label_permutation	121	11-20	4	0.75	0.75	1.126355441006359e-52
label_permutation	122	11-20	2	0.0	0.0	1.0
label_permutation	123	11-20	3	0.6666666666666666	0.6666666666666666	6.191859589219226e-50
label_permutation	124	11-20	2	0.0	0.0	1.0
label_permutation	125	11-20	1	0.0	0.0	1.0
label_permutation	125	>20	4	0.5	0.5	0.5
label_permutation	126	11-20	3	0.3333333333333333	0.3333333333333333	1.0
label_permutation	126	>20	2	0.0	0.0	1.0
label_permutation	127	>20	1	0.0	0.0	1.0
label_permutation	128	11-20	2	0.5	0.5	0.5
label_permutation	128	>20	2	0.5	0.5	0.5
label_permutation	129	11-20	2	0.5	0.5	0.5
label_permutation	129	>20	1	0.0	0.0	1.0
label_permutation	130	>20	1	1.0	1.0	2.246993761155373e-91
label_permutation	131	11-20	3	0.6666666666666666	0.6666666666666666	1.029615737722885e-59
label_permutation	131	>20	1	1.0	1.0	3.249866317315403e-65
label_permutation	132	11-20	2	0.5	0.5	0.5
label_permutation	132	>20	4	0.75	0.75	2.6148833541008253e-34
label_permutation	133	>20	2	0.0	0.0	1.0
label_permutation	134	11-20	3	0.3333333333333333	0.3333333333333333	1.0
label_permutation	134	>20	2	0.5	0.5	0.5
label_permutation	136	11-20	1	0.0	0.0	1.0
label_permutation	137	>20	3	0.3333333333333333	0.3333333333333333	1.0
label_permutation	139	11-20	2	0.5	0.5	0.5
label_permutation	139	>20	3	0.3333333333333333	0.3333333333333333	1.0
label_permutation	140	>20	3	1.0	1.0	8.619352808466971e-79
label_permutation	141	>20	2	1.0	1.0	1.688966995517094e-67
label_permutation	143	11-20	4	0.5	0.5	0.5
label_permutation	143	>20	1	1.0	1.0	5.842389774941097e-67
label_permutation	144	>20	2	0.5	0.5	0.5
label_permutation	145	>20	4	0.25	0.25	1.0
label_permutation	147	11-20	1	0.0	0.0	1.0
label_permutation	147	>20	2	1.0	1.0	3.8966284345057124e-58
label_permutation	148	11-20	3	0.0	0.0	1.0
label_permutation	148	>20	1	1.0	1.0	2.1389562160904616e-66
label_permutation	149	11-20	2	0.5	0.5	0.5
label_permutation	149	>20	4	0.5	0.5	0.5
label_permutation	150	11-20	1	0.0	0.0	1.0
label_permutation	150	>20	1	1.0	1.0	3.4503209043943457e-87
label_permutation	151	11-20	1	1.0	1.0	8.902254299677513e-61
label_permutation	152	11-20	2	0.0	0.0	1.0
label_permutation	153	>20	1	0.0	0.0	1.0
label_permutation	154	11-20	1	0.0	0.0	1.0
label_permutation	154	>20	1	0.0	0.0	1.0
label_permutation	155	>20	1	0.0	0.0	1.0
label_permutation	157	>20	1	0.0	0.0	1.0
label_permutation	158	>20	1	0.0	0.0	1.0
label_permutation	159	>20	1	0.0	0.0	1.0
label_permutation	161	11-20	1	1.0	1.0	6.612565414717022e-58
label_permutation	162	>20	1	1.0	1.0	1.6298076249392272e-75
label_permutation	164	>20	2	0.5	0.5	0.5
label_permutation	168	>20	1	1.0	1.0	1.9847932825170234e-78
label_permutation	170	>20	1	0.0	0.0	1.0
label_permutation	171	>20	1	1.0	1.0	2.3964914674244183e-73
label_permutation	172	>20	2	1.0	1.0	1.5949231601136763e-75
label_permutation	173	11-20	2	0.5	0.5	0.5
label_permutation	173	>20	1	1.0	1.0	2.397849461775471e-75
label_permutation	174	11-20	1	1.0	1.0	7.49555448179085e-51
label_permutation	175	>20	2	0.0	0.0	1.0
label_permutation	176	11-20	2	0.5	0.5	0.5
label_permutation	177	11-20	2	1.0	1.0	3.0029062961845472e-62
label_permutation	178	11-20	1	1.0	1.0	4.579775534718761e-46
label_permutation	180	11-20	2	0.5	0.5	0.5
wild_cluster	1	1-5	64	0.265625	0.25	0.37263999754024313
wild_cluster	1	11-20	247	0.6477732793522267	0.5506072874493927	0.0006575371495532
wild_cluster	1	6-10	283	0.27208480565371024	0.14840989399293286	0.2923988649957147
wild_cluster	1	>20	32	0.59375	0.53125	0.00310346122297865
wild_cluster	2	1-5	48	0.7083333333333334	0.6875	0.00069689463562685
wild_cluster	2	11-20	297	0.46464646464646464	0.32323232323232326	0.0935936710331883
wild_cluster	2	6-10	293	0.20136518771331058	0.15358361774744028	0.3339333069884396
wild_cluster	2	>20	7	1.0	1.0	3.8708186587827e-310
wild_cluster	3	1-5	128	0.765625	0.71875	3.160663356065588e-06
wild_cluster	3	11-20	180	0.49444444444444446	0.4	0.05108892599594635
wild_cluster	3	6-10	108	0.5185185185185185	0.4074074074074074	0.03982771072562405
wild_cluster	3	>20	89	0.449438202247191	0.34831460674157305	0.0785035714740409
wild_cluster	4	1-5	64	0.640625	0.46875	0.01466115914300665
wild_cluster	4	11-20	204	0.49019607843137253	0.3333333333333333	0.0600430476743702
