test_id	null_type	replicates	observed_statistic	empirical_p_value
ENSG00000103512.15:B1	label_permutation	16	33186896.524585485	0.7647058823529411
ENSG00000103512.15:B1	wild_cluster	16	33186896.524585485	0.47058823529411764
ENSG00000104129.10:B1	label_permutation	16	3997952.397347253	0.7647058823529411
ENSG00000104129.10:B1	wild_cluster	16	3997952.397347253	0.7647058823529411
ENSG00000104267.10:B1	label_permutation	16	21.33078351060103	0.9411764705882353
ENSG00000104267.10:B1	wild_cluster	16	21.33078351060103	0.6470588235294118
ENSG00000104361.10:B1	label_permutation	16	1403275573.1510177	0.47058823529411764
ENSG00000104361.10:B1	wild_cluster	16	1403275573.1510177	0.058823529411764705
ENSG00000104435.13:B1	label_permutation	16	470871.618798202	0.11764705882352941
ENSG00000104435.13:B1	wild_cluster	16	470871.618798202	0.17647058823529413
ENSG00000104435.13:B2	label_permutation	16	235.4775012170821	0.11764705882352941
ENSG00000104435.13:B2	wild_cluster	16	235.4775012170821	0.23529411764705882
ENSG00000104472.10:B1	label_permutation	16	39.13766193857112	0.17647058823529413
ENSG00000104472.10:B1	wild_cluster	16	39.13766193857112	0.47058823529411764
ENSG00000104671.8:B1	label_permutation	16	48.82981776688403	0.058823529411764705
ENSG00000104671.8:B1	wild_cluster	16	48.82981776688403	0.058823529411764705
ENSG00000104722.14:B1	label_permutation	16	359.3820831586191	0.4117647058823529
ENSG00000104722.14:B1	wild_cluster	16	359.3820831586191	0.17647058823529413
ENSG00000104722.14:B2	label_permutation	16	743.5690912576526	0.5294117647058824
ENSG00000104722.14:B2	wild_cluster	16	743.5690912576526	0.11764705882352941
ENSG00000104805.16:B1	label_permutation	12	-935904950.8082885	0.6153846153846154
ENSG00000104805.16:B1	wild_cluster	16	-935904950.8082885	0.7647058823529411
ENSG00000104859.15:B1	label_permutation	16	32294594456.57353	0.11764705882352941
ENSG00000104859.15:B1	wild_cluster	16	32294594456.57353	0.058823529411764705
ENSG00000104888.10:B1	label_permutation	16	-2626.550991309559	1.0
ENSG00000104888.10:B1	wild_cluster	16	-2626.550991309559	0.8235294117647058
ENSG00000104969.10:B1	label_permutation	16	9546702486.493725	0.058823529411764705
ENSG00000104969.10:B1	wild_cluster	16	9546702486.493725	0.058823529411764705
ENSG00000105072.9:B1	label_permutation	10	-123905036.99739245	0.6363636363636364
ENSG00000105072.9:B1	wild_cluster	16	-123905036.99739245	0.7058823529411765
ENSG00000105278.11:B1	label_permutation	16	3275597828.53142	0.29411764705882354
ENSG00000105278.11:B1	wild_cluster	16	3275597828.53142	0.058823529411764705
ENSG00000105376.5:B1	label_permutation	16	-133022291.77820076	0.8823529411764706
ENSG00000105376.5:B1	wild_cluster	16	-133022291.77820076	0.5882352941176471
ENSG00000105675.8:B1	label_permutation	16	0.3042040096366637	0.7058823529411765
ENSG00000105675.8:B1	wild_cluster	16	0.3042040096366637	1.0
ENSG00000105879.12:B1	label_permutation	16	645.1921462747965	0.058823529411764705
ENSG00000105879.12:B1	wild_cluster	16	645.1921462747965	0.17647058823529413
ENSG00000105879.12:B2	label_permutation	16	29125.717605281883	0.4117647058823529
ENSG00000105879.12:B2	wild_cluster	16	29125.717605281883	0.35294117647058826
ENSG00000106052.13:B1	label_permutation	16	-1493801747.114343	0.6470588235294118
